episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
392,63.49,0.0,100.0,365.74,8.76,17.38,0.36,0.1
393,56.41,0.0,100.0,436.42,11.06,16.12,0.27,0.13
394,56.96,0.05,95.0,348.41,1.99,35.26,0.08,0.13
395,49.3,0.09,91.0,359.93,3.41,21.67,0.24,0.13
396,62.49,0.0,100.0,375.75,3.14,35.33,0.23,0.1
397,69.96,0.0,100.0,301.06,5.39,19.33,0.4,0.09
398,65.12,0.01,99.0,332.78,4.08,30.68,0.35,0.11
399,77.84,0.0,100.0,222.35,9.14,20.72,0.08,0.09
400,67.23,0.0,100.0,328.36,7.0,22.71,0.25,0.09
401,45.62,0.08,92.0,417.74,9.39,16.27,0.19,0.15
402,28.26,0.24,76.0,418.27,1.26,32.23,0.23,0.11
403,75.48,0.0,100.0,245.93,11.32,18.99,0.2,0.1
404,72.14,0.01,99.0,261.93,4.34,31.44,0.21,0.14
405,9.05,0.29,71.0,464.66,3.35,23.61,0.34,0.11
406,-17.81,0.45,55.0,506.08,10.15,18.17,0.45,0.09
407,65.33,0.0,100.0,347.37,7.06,25.85,0.05,0.09
408,70.22,0.0,100.0,298.48,4.21,26.16,0.29,0.09
409,-10.75,0.41,59.0,487.75,3.27,27.06,0.25,0.07
410,61.95,0.0,100.0,381.13,7.86,19.36,0.45,0.09
411,59.2,0.01,99.0,392.51,3.39,32.57,0.12,0.11
412,61.24,0.0,100.0,388.16,11.17,17.56,0.29,0.12
413,-24.66,0.49,51.0,523.22,6.76,16.78,0.51,0.05
414,68.35,0.0,100.0,317.19,8.82,22.68,0.17,0.07
415,28.93,0.19,81.0,408.87,6.93,19.69,0.34,0.06
416,62.16,0.0,100.0,379.05,4.03,25.62,0.25,0.08
417,69.75,0.0,100.0,303.23,13.6,12.92,0.19,0.11
418,68.13,0.01,99.0,302.44,7.59,24.2,0.23,0.1
419,61.5,0.0,100.0,385.59,9.7,15.21,0.36,0.1
420,74.38,0.0,100.0,256.96,12.48,12.57,0.14,0.12
421,60.96,0.0,100.0,391.03,10.47,16.79,0.23,0.11
422,56.69,0.01,99.0,417.87,3.52,33.7,0.25,0.08
423,64.81,0.0,100.0,352.54,5.19,32.99,0.23,0.14
424,79.87,0.28,72.0,280.32,1.0,27.8,0.18,0.13
425,73.07,0.0,100.0,270.0,6.3,25.6,0.18,0.13
426,28.54,0.19,81.0,413.65,6.14,22.23,0.4,0.09
427,37.9,0.15,85.0,378.33,2.01,35.93,0.33,0.1
428,61.85,0.0,100.0,382.17,7.3,29.11,0.43,0.15
429,59.47,0.0,100.0,405.91,5.1,29.2,0.29,0.18
430,15.29,0.25,75.0,463.35,8.28,14.17,0.47,0.15
431,66.77,0.0,100.0,332.99,6.14,23.39,0.07,0.16
432,74.36,0.0,100.0,257.13,8.72,23.95,0.06,0.09
433,64.92,0.0,100.0,351.44,3.74,36.49,0.15,0.08
434,65.47,0.0,100.0,345.92,5.26,29.41,0.21,0.09
435,73.69,0.0,100.0,263.82,6.86,25.94,0.12,0.07
436,71.09,0.0,100.0,289.85,5.9,24.73,0.11,0.07
437,67.18,0.0,100.0,328.9,4.04,27.75,0.28,0.11
438,61.8,0.0,100.0,382.66,3.22,40.95,0.36,0.08
439,73.61,0.0,100.0,264.59,3.72,33.05,0.06,0.1
440,66.52,0.0,100.0,335.43,5.13,21.59,0.42,0.11
441,63.18,0.05,95.0,283.0,2.12,38.76,0.28,0.08
442,63.34,0.0,100.0,367.21,6.07,21.35,0.42,0.07
443,43.63,0.09,91.0,422.18,3.69,31.94,0.18,0.08
444,14.09,0.27,73.0,437.68,11.36,17.25,0.5,0.08
445,72.35,0.0,100.0,277.27,5.59,27.57,0.26,0.09
446,68.45,0.0,100.0,316.2,8.13,24.08,0.16,0.15
447,72.45,0.0,100.0,276.18,7.6,26.18,0.06,0.13
448,64.96,0.0,100.0,351.01,9.88,19.92,0.21,0.11
449,70.21,0.0,100.0,298.64,10.96,15.85,0.19,0.12
450,63.55,0.0,100.0,365.14,7.37,19.57,0.32,0.13
451,71.11,0.0,100.0,289.64,6.78,29.88,0.32,0.11
452,58.37,0.0,100.0,416.9,5.28,28.81,0.27,0.08
453,67.54,0.0,100.0,325.27,5.76,28.03,0.09,0.08
454,63.34,0.0,100.0,367.25,3.48,35.24,0.14,0.1
455,78.35,0.0,100.0,217.25,6.55,26.97,0.19,0.13
456,61.42,0.02,98.0,353.47,2.86,33.02,0.49,0.17
457,64.78,0.0,100.0,352.88,7.88,18.86,0.27,0.13
458,55.22,0.05,95.0,366.7,1.94,35.68,0.35,0.19
459,23.92,0.2,80.0,451.5,6.04,24.36,0.52,0.14
460,67.64,0.0,100.0,324.32,11.72,16.15,0.17,0.19
461,64.2,0.0,100.0,358.62,4.57,34.14,0.36,0.1
462,70.29,0.0,100.0,297.77,8.2,23.97,0.23,0.09
463,72.81,0.0,100.0,272.63,9.86,22.1,0.26,0.11
464,61.72,0.0,100.0,383.44,2.86,39.98,0.46,0.11
465,67.57,0.0,100.0,324.99,9.4,18.17,0.44,0.15
466,17.79,0.23,77.0,470.77,6.39,23.13,0.3,0.11
467,68.3,0.0,100.0,317.73,8.08,27.45,0.16,0.23
468,67.21,0.0,100.0,328.55,8.0,17.65,0.27,0.14
469,61.61,0.0,100.0,384.54,7.45,27.9,0.2,0.1
470,58.87,0.0,100.0,411.88,11.88,15.77,0.32,0.09
471,67.43,0.0,100.0,326.39,7.12,26.19,0.14,0.09
472,69.66,0.0,100.0,304.07,9.0,22.49,0.2,0.1
473,60.79,0.0,100.0,392.68,7.23,18.25,0.4,0.12
474,62.66,0.0,100.0,373.98,9.7,14.43,0.32,0.13
475,61.5,0.0,100.0,385.62,13.9,13.46,0.44,0.17
476,65.08,0.0,100.0,349.88,4.44,35.25,0.25,0.11
477,66.92,0.0,100.0,331.5,6.86,28.58,0.22,0.09
478,64.35,0.01,99.0,340.57,6.76,25.26,0.13,0.09
479,63.88,0.0,100.0,361.87,8.54,24.23,0.29,0.11
480,64.14,0.0,100.0,359.27,4.59,29.72,0.39,0.11
481,63.98,0.0,100.0,360.85,4.59,27.22,0.3,0.12
482,72.51,0.0,100.0,275.59,7.48,28.74,0.04,0.15
483,66.11,0.0,100.0,339.56,7.61,20.79,0.12,0.13
484,62.46,0.0,100.0,375.98,12.72,14.2,0.25,0.1
485,-21.72,0.48,52.0,495.19,8.77,16.56,0.06,0.13
486,64.71,0.0,100.0,353.58,6.67,29.62,0.17,0.15
487,72.05,0.0,100.0,280.17,9.38,21.19,0.27,0.18
488,-19.21,0.46,54.0,504.35,9.85,17.45,0.15,0.1
489,58.0,0.0,100.0,420.61,7.0,24.6,0.55,0.11
490,64.69,0.0,100.0,353.76,13.44,11.12,0.26,0.09
491,71.89,0.0,100.0,281.79,15.84,8.74,0.29,0.11
492,49.0,0.05,95.0,432.14,6.81,23.88,0.26,0.12
493,-2.22,0.36,64.0,472.76,4.72,31.32,0.53,0.1
494,61.23,0.0,100.0,388.32,13.45,12.12,0.46,0.09
495,57.84,0.0,100.0,422.22,6.61,22.38,0.56,0.16
496,63.7,0.0,100.0,363.65,7.84,30.56,0.27,0.14
497,60.66,0.0,100.0,393.98,6.7,28.45,0.26,0.15
498,78.73,0.0,100.0,213.45,10.12,18.16,0.14,0.11
499,71.34,0.0,100.0,287.3,11.2,14.92,0.26,0.11
500,61.27,0.0,100.0,387.91,3.57,32.71,0.34,0.11
501,57.64,0.0,100.0,424.21,5.56,30.52,0.22,0.12
502,64.88,0.0,100.0,351.83,8.63,18.54,0.38,0.18
503,63.55,0.0,100.0,365.11,12.36,13.54,0.34,0.09
504,21.95,0.2,80.0,476.16,10.07,15.72,0.32,0.1
505,58.55,0.0,100.0,415.04,6.74,21.41,0.3,0.08
506,74.69,0.0,100.0,253.83,3.92,29.37,0.24,0.07
507,72.04,0.0,100.0,280.27,11.68,15.01,0.09,0.09
508,62.01,0.0,100.0,380.53,5.52,29.6,0.25,0.08
509,49.7,0.06,94.0,408.09,8.34,24.01,0.21,0.08
510,65.53,0.0,100.0,345.31,6.2,26.07,0.28,0.09
511,63.62,0.0,100.0,364.43,7.76,19.94,0.33,0.09
512,59.18,0.02,98.0,376.36,4.55,33.0,0.38,0.06
513,63.19,0.0,100.0,368.75,8.2,24.45,0.17,0.09
514,64.97,0.0,100.0,350.96,9.76,20.59,0.15,0.11
515,68.49,0.0,100.0,315.74,9.44,18.32,0.2,0.21
516,58.76,0.03,97.0,363.89,3.72,32.36,0.25,0.14
517,68.75,0.0,100.0,313.16,9.21,19.47,0.25,0.1
518,57.53,0.02,98.0,393.15,3.71,32.47,0.45,0.11
519,64.15,0.0,100.0,359.17,4.76,32.69,0.19,0.1
520,59.18,0.0,100.0,408.8,5.47,31.44,0.19,0.16
521,76.5,0.0,100.0,235.77,6.02,26.32,0.08,0.19
522,16.49,0.25,75.0,447.41,8.32,19.25,0.39,0.08
523,78.64,0.0,100.0,214.4,4.7,27.26,0.17,0.08
524,63.61,0.0,100.0,364.5,4.5,32.17,0.23,0.12
525,75.32,0.0,100.0,247.59,5.55,20.62,0.24,0.14
526,19.2,0.23,77.0,452.55,10.75,14.79,0.24,0.09
527,76.29,0.0,100.0,237.83,6.61,31.68,0.14,0.13
528,63.84,0.0,100.0,362.21,10.46,16.81,0.21,0.14
529,15.73,0.26,74.0,436.67,5.45,22.49,0.08,0.09
530,67.74,0.0,100.0,323.24,5.89,28.63,0.16,0.1
531,76.05,0.0,100.0,240.3,8.35,19.46,0.35,0.1
532,73.63,0.0,100.0,264.44,7.92,19.9,0.28,0.08
533,76.97,0.0,100.0,231.1,7.15,22.23,0.2,0.08
534,64.87,0.0,100.0,351.99,5.13,23.02,0.23,0.1
535,69.47,0.0,100.0,306.01,8.75,20.21,0.26,0.1
536,-24.34,0.49,51.0,516.87,4.31,21.2,0.31,0.07
537,59.79,0.0,100.0,402.65,5.38,27.33,0.3,0.09
538,59.81,0.01,99.0,386.34,4.42,28.11,0.26,0.11
539,71.15,0.0,100.0,289.17,5.04,24.38,0.37,0.18
540,61.97,0.0,100.0,380.94,11.4,15.98,0.22,0.2
541,68.52,0.0,100.0,315.44,5.27,20.73,0.23,0.13
542,60.18,0.02,98.0,366.12,6.63,25.15,0.19,0.11
543,74.45,0.07,93.0,275.44,1.82,31.75,0.15,0.24
544,57.13,0.0,100.0,429.24,6.52,27.08,0.44,0.09
545,59.87,0.0,100.0,401.93,9.77,21.46,0.19,0.08
546,58.29,0.03,97.0,368.75,2.14,29.62,0.32,0.1
547,55.3,0.14,86.0,380.87,1.5,34.85,0.27,0.09
548,-23.96,0.49,51.0,509.6,3.41,24.77,0.41,0.07
549,64.86,0.0,100.0,352.06,5.92,29.38,0.04,0.07
550,75.38,0.0,100.0,247.0,9.16,20.2,0.09,0.08
551,61.86,0.06,94.0,406.29,1.8,36.34,0.5,0.08
552,47.99,0.05,95.0,442.8,4.71,30.39,0.56,0.07
553,69.75,0.0,100.0,303.19,7.36,20.19,0.14,0.07
554,55.4,0.07,93.0,329.66,2.39,31.6,0.28,0.08
555,71.33,0.0,100.0,287.44,7.12,29.04,0.15,0.15
556,73.75,0.0,100.0,263.28,6.06,25.42,0.11,0.1
557,73.18,0.0,100.0,268.98,3.9,29.37,0.2,0.12
558,61.42,0.0,100.0,386.44,5.68,30.72,0.32,0.13
559,68.42,0.0,100.0,316.49,10.12,21.13,0.08,0.13
560,85.09,0.0,100.0,149.99,11.44,15.82,0.23,0.1
561,67.65,0.0,100.0,324.14,3.22,32.28,0.49,0.11
562,80.05,0.0,100.0,200.34,5.09,29.65,0.12,0.1
563,68.3,0.0,100.0,317.68,8.3,25.01,0.06,0.09
564,66.12,0.0,100.0,339.49,6.04,23.84,0.28,0.1
565,64.05,0.01,99.0,343.57,2.03,37.7,0.18,0.12
566,62.13,0.0,100.0,379.29,3.88,35.56,0.41,0.18
567,70.25,0.0,100.0,298.17,10.72,23.7,0.28,0.19
568,80.88,0.0,100.0,192.0,11.35,16.12,0.32,0.17
569,64.23,0.0,100.0,358.34,11.84,13.41,0.06,0.1
570,72.69,0.0,100.0,273.84,4.47,30.52,0.3,0.1
571,67.72,0.0,100.0,323.45,4.04,25.18,0.22,0.12
572,67.92,0.0,100.0,321.46,7.56,24.0,0.15,0.14
573,71.2,0.0,100.0,288.75,5.81,23.05,0.15,0.1
574,62.32,0.0,100.0,377.42,3.46,38.97,0.38,0.12
575,64.67,0.0,100.0,353.94,3.86,39.81,0.32,0.1
576,74.31,0.0,100.0,257.61,11.1,15.86,0.31,0.14
577,78.01,0.0,100.0,220.65,7.2,24.75,0.11,0.1
578,64.31,0.0,100.0,357.51,7.96,22.41,0.17,0.11
579,-23.17,0.49,51.0,494.06,3.35,23.61,0.43,0.08
580,64.44,0.0,100.0,356.2,10.8,16.63,0.3,0.1
581,71.69,0.0,100.0,283.84,7.74,24.15,0.12,0.15
582,54.42,0.01,99.0,440.8,5.41,32.63,0.49,0.15
583,59.92,0.0,100.0,401.37,9.76,26.23,0.42,0.15
584,67.31,0.0,100.0,327.53,5.74,26.96,0.07,0.1
585,65.78,0.0,100.0,342.84,7.96,29.37,0.18,0.1
586,72.98,0.0,100.0,270.96,8.35,21.19,0.16,0.1
587,59.45,0.0,100.0,406.13,4.12,30.5,0.16,0.12
588,62.6,0.0,100.0,374.63,13.3,10.35,0.23,0.12
589,60.15,0.0,100.0,399.11,13.12,12.2,0.35,0.15
590,13.16,0.26,74.0,471.27,3.15,29.45,0.22,0.13
591,62.26,0.0,100.0,378.02,6.94,26.9,0.31,0.12
592,70.96,0.0,100.0,291.07,4.26,32.17,0.15,0.11
593,56.61,0.0,100.0,434.42,6.02,19.68,0.47,0.13
594,68.44,0.0,100.0,316.31,3.87,26.01,0.26,0.18
595,41.29,0.11,89.0,413.07,6.7,21.6,0.18,0.21
596,66.94,0.0,100.0,331.28,7.62,24.54,0.28,0.31
597,70.03,0.0,100.0,300.44,6.4,27.81,0.07,0.24
598,68.22,0.0,100.0,318.45,5.95,30.91,0.21,0.19
599,76.91,0.0,100.0,231.68,10.6,16.73,0.1,0.18
600,70.79,0.0,100.0,292.81,8.96,23.84,0.29,0.25
601,71.7,0.0,100.0,283.74,10.68,18.85,0.08,0.14
602,69.15,0.0,100.0,309.22,6.03,25.05,0.13,0.14
603,63.77,0.0,100.0,362.91,3.53,33.57,0.33,0.23
604,72.53,0.0,100.0,275.43,10.12,19.69,0.07,0.16
605,68.61,0.09,91.0,345.62,1.43,32.96,0.26,0.1
606,71.35,0.0,100.0,287.2,2.65,30.61,0.25,0.1
607,69.75,0.0,100.0,303.16,2.21,37.79,0.27,0.09
608,16.68,0.25,75.0,444.79,11.65,18.08,0.31,0.08
609,66.15,0.0,100.0,339.2,8.92,23.77,0.06,0.1
610,-26.85,0.51,49.0,507.64,7.0,17.46,0.39,0.08
611,57.56,0.0,100.0,424.98,6.68,23.64,0.21,0.14
612,63.15,0.0,100.0,369.14,8.65,23.34,0.33,0.1
613,63.44,0.0,100.0,366.2,10.96,17.57,0.16,0.17
614,72.79,0.0,100.0,272.79,5.16,32.1,0.15,0.15
615,64.07,0.0,100.0,359.92,5.84,29.21,0.09,0.1
616,67.65,0.0,100.0,324.15,2.95,35.21,0.46,0.09
617,72.95,0.0,100.0,271.23,4.9,37.54,0.18,0.1
618,60.27,0.0,100.0,397.9,12.9,15.48,0.41,0.12
619,75.87,0.0,100.0,242.1,5.96,24.8,0.05,0.12
620,80.2,0.0,100.0,198.81,9.19,15.68,0.16,0.11
621,64.74,0.0,100.0,353.27,4.88,29.22,0.11,0.11
622,59.79,0.01,99.0,386.61,5.87,23.25,0.32,0.13
623,78.3,0.0,100.0,217.78,7.0,24.57,0.1,0.13
624,-16.07,0.43,57.0,528.01,10.07,19.01,0.28,0.09
625,66.45,0.0,100.0,336.12,11.92,18.77,0.21,0.12
626,69.22,0.0,100.0,308.45,4.5,23.05,0.33,0.09
627,62.04,0.0,100.0,380.22,10.12,16.5,0.17,0.13
628,59.91,0.0,100.0,401.5,2.95,38.71,0.41,0.25
629,71.38,0.0,100.0,286.96,8.8,21.41,0.08,0.21
630,68.4,0.0,100.0,316.65,6.28,27.46,0.08,0.23
631,58.97,0.0,100.0,410.89,9.6,21.79,0.33,0.19
632,61.99,0.0,100.0,380.76,14.04,13.28,0.21,0.16
633,73.61,0.0,100.0,264.65,13.62,13.19,0.18,0.13
634,-15.83,0.44,56.0,497.48,6.57,22.21,0.25,0.08
635,63.73,0.0,100.0,363.38,7.96,25.79,0.21,0.13
636,58.59,0.0,100.0,414.72,13.28,13.97,0.6,0.11
637,57.5,0.0,100.0,425.6,7.52,20.09,0.41,0.11
638,56.8,0.0,100.0,432.56,6.4,32.21,0.26,0.12
639,63.19,0.0,100.0,368.69,4.0,28.61,0.27,0.11
640,29.82,0.17,83.0,436.53,7.64,22.35,0.32,0.12
641,75.52,0.0,100.0,245.58,10.04,18.48,0.16,0.11
642,55.69,0.01,99.0,427.97,2.6,36.24,0.4,0.11
643,39.42,0.11,89.0,434.09,2.57,31.45,0.32,0.11
644,65.79,0.0,100.0,342.8,8.16,23.8,0.11,0.18
645,66.38,0.0,100.0,336.82,8.74,26.54,0.34,0.11
646,72.12,0.0,100.0,279.52,2.75,32.63,0.13,0.11
647,73.48,0.0,100.0,265.91,8.29,26.4,0.26,0.13
648,-31.79,0.54,46.0,517.66,7.28,16.15,0.07,0.1
649,63.88,0.0,100.0,361.87,5.32,28.21,0.23,0.1
650,62.74,0.0,100.0,373.19,7.3,26.66,0.17,0.13
651,61.71,0.0,100.0,383.5,7.44,19.16,0.45,0.15
652,27.66,0.24,76.0,452.43,1.28,33.41,0.31,0.12
653,64.79,0.0,100.0,352.72,7.52,28.93,0.18,0.16
654,49.39,0.08,92.0,376.82,4.68,29.29,0.14,0.12
655,74.01,0.0,100.0,260.63,5.92,32.33,0.16,0.11
656,71.13,0.0,100.0,289.4,3.01,38.55,0.17,0.09
657,19.42,0.21,79.0,488.85,11.7,13.27,0.34,0.08
658,65.82,0.0,100.0,342.45,4.17,32.38,0.17,0.11
659,65.73,0.0,100.0,343.36,11.24,15.97,0.34,0.1
660,-5.15,0.38,62.0,470.77,4.63,19.3,0.15,0.1
661,63.55,0.0,100.0,365.18,11.2,15.78,0.32,0.13
662,78.43,0.0,100.0,216.45,6.47,28.6,0.19,0.17
663,63.99,0.0,100.0,360.76,7.72,24.74,0.11,0.19
664,63.85,0.0,100.0,362.16,5.17,28.08,0.32,0.14
665,-22.72,0.49,51.0,485.3,1.0,25.02,0.51,0.13
666,76.93,0.0,100.0,231.49,3.9,31.78,0.17,0.19
667,74.84,0.0,100.0,252.36,6.96,25.76,0.15,0.12
668,60.43,0.0,100.0,396.31,5.57,30.16,0.39,0.09
669,64.75,0.0,100.0,353.11,6.23,23.11,0.4,0.09
670,62.84,0.0,100.0,372.28,6.92,23.06,0.26,0.14
671,55.21,0.01,99.0,432.83,2.95,37.57,0.37,0.19
672,62.31,0.0,100.0,377.55,13.69,12.85,0.51,0.12
673,61.42,0.0,100.0,386.39,8.57,18.98,0.23,0.14
674,66.57,0.0,100.0,334.96,11.13,16.78,0.18,0.13
675,59.86,0.0,100.0,401.96,3.74,30.46,0.3,0.1
676,53.4,0.04,96.0,402.66,4.36,30.21,0.25,0.13
677,62.94,0.02,98.0,337.97,8.29,25.99,0.49,0.1
678,15.39,0.27,73.0,419.83,2.73,22.88,0.21,0.11
679,59.18,0.0,100.0,408.81,7.04,34.77,0.38,0.11
680,47.51,0.08,92.0,397.27,2.02,27.41,0.33,0.09
681,60.97,0.0,100.0,390.88,2.56,37.79,0.39,0.1
682,61.52,0.0,100.0,385.44,10.24,19.25,0.34,0.13
683,24.85,0.21,79.0,420.19,6.51,20.86,0.22,0.13
684,71.07,0.0,100.0,290.04,12.99,13.49,0.35,0.15
685,62.47,0.0,100.0,375.91,8.74,19.52,0.3,0.13
686,64.06,0.0,100.0,360.07,10.32,17.32,0.36,0.11
687,77.69,0.0,100.0,223.85,2.53,39.33,0.37,0.1
688,13.02,0.27,73.0,452.32,9.15,17.87,0.31,0.14
689,-31.93,0.54,46.0,520.63,5.85,16.22,0.22,0.11
690,74.59,0.0,100.0,254.82,7.32,27.11,0.2,0.12
691,70.65,0.0,100.0,294.2,7.8,27.32,0.04,0.12
692,69.45,0.0,100.0,306.19,3.08,39.85,0.1,0.14
693,59.22,0.0,100.0,408.39,5.86,22.92,0.3,0.15
694,72.05,0.0,100.0,280.2,8.37,23.31,0.16,0.14
695,41.51,0.11,89.0,410.58,1.56,33.76,0.34,0.1
696,78.42,0.0,100.0,216.59,8.4,19.89,0.11,0.09
697,-50.18,0.65,35.0,576.91,5.26,23.92,0.34,0.07
698,22.75,0.21,79.0,446.78,1.85,25.52,0.37,0.18
699,67.56,0.0,100.0,325.03,3.56,38.17,0.48,0.24
700,66.63,0.0,100.0,334.35,9.61,20.67,0.34,0.28
701,72.28,0.0,100.0,277.92,5.84,34.45,0.14,0.17
702,70.24,0.05,95.0,313.92,1.73,38.44,0.15,0.15
703,66.43,0.0,100.0,336.4,2.08,32.16,0.31,0.12
704,54.45,0.03,97.0,408.33,13.34,10.69,0.4,0.11
705,68.2,0.0,100.0,318.72,2.45,33.8,0.33,0.12
706,77.07,0.0,100.0,230.05,14.35,11.2,0.19,0.15
707,70.43,0.0,100.0,296.38,13.2,12.27,0.17,0.21
708,67.34,0.0,100.0,327.24,4.72,36.19,0.2,0.13
709,61.54,0.0,100.0,385.21,11.95,14.62,0.29,0.07
710,63.51,0.0,100.0,365.56,9.42,16.53,0.32,0.07
711,60.77,0.0,100.0,392.94,6.09,24.47,0.27,0.07
712,70.68,0.0,100.0,293.87,9.88,22.69,0.11,0.07
713,63.16,0.0,100.0,369.02,13.5,13.01,0.41,0.07
714,57.28,0.0,100.0,427.81,15.25,9.26,0.63,0.07
715,70.9,0.0,100.0,291.69,3.77,32.21,0.1,0.07
716,67.85,0.0,100.0,322.22,8.42,26.7,0.11,0.07
717,62.38,0.0,100.0,376.82,6.4,21.14,0.35,0.21
718,63.09,0.0,100.0,369.76,6.6,21.93,0.44,0.21
719,56.28,0.0,100.0,437.78,4.88,28.5,0.31,0.14
720,-23.77,0.49,51.0,505.7,11.53,15.23,0.33,0.13
721,72.92,0.0,100.0,271.56,3.29,30.69,0.19,0.13
722,70.33,0.0,100.0,297.43,5.38,25.09,0.1,0.16
723,62.87,0.0,100.0,371.94,2.98,37.85,0.25,0.1
724,59.11,0.0,100.0,409.48,13.62,13.99,0.37,0.09
725,64.46,0.0,100.0,356.0,2.56,32.14,0.21,0.09
726,57.84,0.02,98.0,389.98,9.71,18.08,0.28,0.08
727,63.58,0.0,100.0,364.81,8.92,22.11,0.2,0.09
728,57.13,0.0,100.0,429.32,4.58,31.85,0.29,0.08
729,62.05,0.0,100.0,380.15,2.66,40.16,0.35,0.08
730,60.12,0.03,97.0,349.93,2.25,34.57,0.2,0.07
731,66.15,0.0,100.0,339.19,5.78,26.48,0.33,0.07
732,67.16,0.0,100.0,329.09,12.32,13.71,0.07,0.12
733,59.5,0.0,100.0,405.57,9.28,19.33,0.38,0.12
734,68.18,0.0,100.0,318.89,5.97,24.97,0.19,0.21
735,74.32,0.0,100.0,257.52,10.45,16.31,0.19,0.08
736,71.89,0.0,100.0,281.87,8.08,24.25,0.35,0.1
737,63.25,0.0,100.0,368.09,3.52,36.48,0.32,0.07
738,47.65,0.08,92.0,395.72,4.66,28.58,0.28,0.07
739,62.32,0.0,100.0,377.47,8.6,21.08,0.32,0.08
740,60.61,0.0,100.0,394.5,13.28,13.77,0.2,0.07
741,73.04,0.0,100.0,270.37,9.16,24.88,0.13,0.11
742,77.25,0.0,100.0,228.3,5.68,26.65,0.11,0.13
743,71.87,0.0,100.0,281.98,3.53,30.82,0.11,0.14
744,71.38,0.0,100.0,286.88,4.34,32.81,0.22,0.16
745,67.35,0.0,100.0,327.17,9.32,18.11,0.07,0.23
746,74.44,0.06,94.0,272.63,1.7,37.38,0.27,0.26
747,69.23,0.0,100.0,308.36,4.06,32.04,0.24,0.21
748,78.14,0.0,100.0,219.36,4.52,31.79,0.09,0.11
749,72.83,0.0,100.0,272.46,4.34,28.59,0.17,0.22
750,55.74,0.05,95.0,361.3,1.53,36.65,0.46,0.18
751,67.42,0.0,100.0,326.44,8.64,16.64,0.25,0.18
752,63.44,0.0,100.0,366.24,10.03,23.13,0.24,0.14
753,72.47,0.0,100.0,275.99,6.81,23.21,0.23,0.15
754,59.1,0.0,100.0,409.55,6.64,26.13,0.37,0.09
755,12.64,0.28,72.0,436.08,8.94,21.62,0.26,0.09
756,64.28,0.0,100.0,357.8,2.68,35.41,0.18,0.11
757,67.96,0.0,100.0,321.05,5.45,26.85,0.41,0.17
758,65.91,0.0,100.0,341.54,9.4,19.73,0.23,0.22
759,64.52,0.0,100.0,355.43,5.91,26.02,0.13,0.1
760,69.72,0.0,100.0,303.55,5.77,24.67,0.12,0.13
761,71.02,0.0,100.0,290.53,7.03,19.65,0.25,0.09
762,69.17,0.0,100.0,309.03,2.66,38.89,0.28,0.17
763,83.5,0.0,100.0,165.83,9.85,22.79,0.16,0.16
764,61.22,0.0,100.0,388.4,5.29,29.74,0.25,0.11
765,59.59,0.0,100.0,404.66,8.32,17.3,0.52,0.15
766,-25.91,0.5,50.0,518.71,6.72,17.04,0.26,0.09
767,62.6,0.0,100.0,374.63,2.81,30.85,0.36,0.1
768,67.75,0.0,100.0,323.16,7.64,23.33,0.17,0.09
769,71.84,0.0,100.0,282.3,7.73,23.85,0.19,0.2
770,79.11,0.0,100.0,209.66,6.82,27.7,0.2,0.18
771,59.96,0.01,99.0,384.84,6.63,25.55,0.28,0.22
772,72.47,0.0,100.0,276.04,3.34,38.43,0.22,0.2
773,65.83,0.0,100.0,342.4,9.16,20.64,0.09,0.11
774,53.95,0.06,94.0,362.88,2.88,34.18,0.41,0.14
775,60.47,0.0,100.0,395.93,2.89,35.3,0.25,0.11
776,63.25,0.0,100.0,368.08,5.8,23.43,0.12,0.1
777,56.81,0.0,100.0,432.45,6.8,24.69,0.34,0.14
778,59.29,0.0,100.0,407.67,13.52,11.04,0.42,0.17
779,59.13,0.02,98.0,376.83,9.96,23.61,0.43,0.13
780,47.41,0.07,93.0,415.55,3.16,32.54,0.45,0.1
781,66.28,0.01,99.0,321.13,4.11,30.26,0.22,0.11
782,74.42,0.0,100.0,256.54,7.9,18.76,0.34,0.1
783,62.56,0.0,100.0,375.04,9.98,20.4,0.2,0.1
784,64.13,0.0,100.0,359.34,9.64,19.9,0.42,0.09
785,73.98,0.0,100.0,260.97,7.68,25.07,0.15,0.11
786,60.41,0.0,100.0,396.47,7.24,30.08,0.19,0.17
787,13.96,0.26,74.0,460.59,4.54,29.9,0.31,0.1
788,66.91,0.0,100.0,331.55,7.18,29.46,0.3,0.15
789,76.73,0.0,100.0,233.48,7.95,26.45,0.33,0.17
790,65.82,0.0,100.0,342.45,7.78,24.68,0.24,0.21
791,64.58,0.0,100.0,354.8,8.4,18.72,0.25,0.12
792,65.21,0.0,100.0,348.55,4.72,34.69,0.24,0.14
793,1.02,0.35,65.0,446.46,1.55,32.05,0.28,0.08
794,55.99,0.0,100.0,440.7,6.84,21.66,0.36,0.09
795,73.37,0.0,100.0,267.02,6.54,27.87,0.11,0.08
796,77.7,0.0,100.0,223.82,5.68,23.49,0.17,0.07
797,67.44,0.0,100.0,326.3,7.21,29.58,0.28,0.07
798,69.74,0.0,100.0,303.29,8.94,19.67,0.21,0.08
799,69.57,0.0,100.0,305.02,6.48,29.43,0.06,0.06
800,67.66,0.0,100.0,324.12,11.54,14.27,0.27,0.09
