episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,53.33,0.0,100.0,0.0,100.0,0.0,499.1,8.0,63.72,0.75,0.08
2,0.0,0.0,100.0,0.0,100.0,0.0,124.2,16.0,32.72,0.75,0.07
3,53.33,0.0,100.0,0.0,100.0,0.0,518.07,8.0,61.71,0.75,0.07
4,-40.6,0.67,33.0,67.0,33.0,0.0,524.4,4.0,32.69,0.75,0.05
5,0.0,0.0,100.0,0.0,100.0,0.0,388.0,16.0,33.96,0.75,0.06
6,0.0,0.0,100.0,0.0,100.0,0.0,509.9,16.0,35.18,0.75,0.07
7,53.33,0.0,100.0,0.0,100.0,0.0,430.26,8.0,63.43,0.75,0.07
8,53.33,0.0,100.0,0.0,100.0,0.0,225.4,8.0,69.9,0.75,0.07
9,55.13,0.87,13.0,87.0,13.0,0.0,285.2,2.0,44.43,0.75,0.05
10,0.0,0.0,100.0,0.0,100.0,0.0,698.79,16.0,30.13,0.75,0.07
11,-70.0,0.85,15.0,85.0,15.0,0.0,221.38,1.0,47.83,0.75,0.05
12,-78.73,0.89,11.0,89.0,11.0,0.0,534.05,2.0,45.71,0.75,0.05
13,0.0,0.0,100.0,0.0,100.0,0.0,359.09,16.0,33.39,0.75,0.07
14,0.0,0.0,100.0,0.0,100.0,0.0,522.96,16.0,32.13,0.75,0.09
15,53.33,0.0,100.0,0.0,100.0,0.0,232.87,8.0,65.62,0.75,0.12
16,0.0,0.0,100.0,0.0,100.0,0.0,482.3,16.0,33.86,0.75,0.09
17,-42.4,0.68,32.0,68.0,32.0,0.0,514.79,4.0,25.53,0.75,0.09
18,53.33,0.0,100.0,0.0,100.0,0.0,597.3,8.0,66.74,0.75,0.13
19,-65.2,0.82,18.0,82.0,18.0,0.0,647.16,2.0,41.88,0.75,0.05
20,0.0,0.0,100.0,0.0,100.0,0.0,338.39,16.0,33.32,0.75,0.1
21,0.0,0.0,100.0,0.0,100.0,0.0,506.16,16.0,33.81,0.75,0.11
22,0.0,0.0,100.0,0.0,100.0,0.0,549.57,16.0,32.43,0.75,0.13
23,0.0,0.0,100.0,0.0,100.0,0.0,666.01,16.0,31.14,0.75,0.07
24,-80.67,0.9,10.0,90.0,10.0,0.0,750.0,2.0,45.0,0.75,0.04
25,53.33,0.0,100.0,0.0,100.0,0.0,436.3,8.0,69.68,0.75,0.07
26,0.0,0.0,100.0,0.0,100.0,0.0,442.91,16.0,32.73,0.75,0.07
27,53.33,0.0,100.0,0.0,100.0,0.0,597.59,8.0,67.98,0.75,0.07
28,-61.33,0.8,20.0,80.0,20.0,0.0,203.84,2.0,42.16,0.75,0.05
29,-47.8,0.71,29.0,71.0,29.0,0.0,340.11,4.0,34.87,0.75,0.06
30,-82.0,0.91,9.0,91.0,9.0,0.0,494.5,1.0,46.93,0.75,0.05
31,0.0,0.0,100.0,0.0,100.0,0.0,537.62,16.0,33.15,0.75,0.07
32,-55.0,0.75,25.0,75.0,25.0,0.0,270.54,4.0,30.0,0.75,0.05
33,53.33,0.0,100.0,0.0,100.0,0.0,401.64,8.0,63.83,0.75,0.07
34,-92.27,0.96,4.0,96.0,4.0,0.0,605.76,2.0,46.51,0.75,0.05
35,-68.0,0.84,16.0,84.0,16.0,0.0,247.54,1.0,47.03,0.75,0.05
36,53.33,0.0,100.0,0.0,100.0,0.0,257.89,8.0,59.03,0.75,0.08
37,-69.07,0.84,16.0,84.0,16.0,0.0,507.02,2.0,48.5,0.75,0.05
38,0.0,0.0,100.0,0.0,100.0,0.0,540.25,16.0,32.41,0.75,0.1
39,53.33,0.0,100.0,0.0,100.0,0.0,409.85,8.0,64.74,0.75,0.1
40,-69.07,0.84,16.0,84.0,16.0,0.0,496.8,2.0,42.65,0.75,0.1
41,0.0,0.0,100.0,0.0,100.0,0.0,626.34,16.0,32.18,0.75,0.14
42,58.0,0.93,7.0,93.0,7.0,0.0,447.92,1.0,47.35,0.75,0.11
43,53.33,0.0,100.0,0.0,100.0,0.0,172.5,8.0,67.72,0.75,0.15
44,-60.4,0.78,22.0,78.0,22.0,0.0,364.55,4.0,30.07,0.75,0.07
45,-69.07,0.84,16.0,84.0,16.0,0.0,513.23,2.0,46.13,0.75,0.05
46,53.33,0.0,100.0,0.0,100.0,0.0,541.81,8.0,60.38,0.75,0.1
47,0.0,0.0,100.0,0.0,100.0,0.0,461.44,16.0,33.59,0.75,0.16
48,-80.67,0.9,10.0,90.0,10.0,0.0,400.49,2.0,42.88,0.75,0.1
49,-74.87,0.87,13.0,87.0,13.0,0.0,396.17,2.0,43.41,0.75,0.07
50,0.0,0.0,100.0,0.0,100.0,0.0,541.94,16.0,33.82,0.75,0.13
51,53.33,0.0,100.0,0.0,100.0,0.0,343.56,8.0,62.69,0.75,0.1
52,63.47,0.92,8.0,92.0,8.0,0.0,488.46,2.0,45.88,0.75,0.07
53,0.0,0.0,100.0,0.0,100.0,0.0,588.67,16.0,34.34,0.75,0.08
54,0.0,0.0,100.0,0.0,100.0,0.0,306.76,16.0,31.57,0.75,0.08
55,-62.2,0.79,21.0,79.0,21.0,0.0,612.66,4.0,25.91,0.75,0.06
56,0.0,0.0,100.0,0.0,100.0,0.0,460.29,16.0,33.43,0.75,0.11
57,-69.07,0.84,16.0,84.0,16.0,0.0,644.45,2.0,41.56,0.75,0.09
58,53.33,0.0,100.0,0.0,100.0,0.0,567.11,8.0,66.41,0.75,0.09
59,0.0,0.0,100.0,0.0,100.0,0.0,371.16,16.0,34.03,0.75,0.09
60,53.33,0.0,100.0,0.0,100.0,0.0,459.88,8.0,66.98,0.75,0.08
61,-80.67,0.9,10.0,90.0,10.0,0.0,490.76,2.0,48.6,0.75,0.05
62,-62.2,0.79,21.0,79.0,21.0,0.0,556.89,4.0,37.41,0.75,0.05
63,0.0,0.0,100.0,0.0,100.0,0.0,707.86,16.0,31.6,0.75,0.08
64,53.33,0.0,100.0,0.0,100.0,0.0,496.8,8.0,68.19,0.75,0.08
65,-68.0,0.84,16.0,84.0,16.0,0.0,630.49,1.0,49.27,0.75,0.06
66,-72.0,0.86,14.0,86.0,14.0,0.0,332.06,1.0,49.33,0.75,0.07
67,0.0,0.0,100.0,0.0,100.0,0.0,586.09,16.0,30.5,0.75,0.1
68,-55.0,0.75,25.0,75.0,25.0,0.0,336.09,4.0,34.89,0.75,0.06
69,53.33,0.0,100.0,0.0,100.0,0.0,479.84,8.0,65.74,0.75,0.1
