episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,53.33,0.0,100.0,0.0,100.0,0.0,499.1,8.0,47.84,0.75,0.09
2,0.0,0.0,100.0,0.0,100.0,0.0,124.2,16.0,25.1,0.75,0.11
3,53.33,0.0,100.0,0.0,100.0,0.0,518.07,8.0,46.36,0.75,0.09
4,-40.6,0.67,33.0,67.0,33.0,0.0,524.4,4.0,26.51,0.75,0.07
5,0.0,0.0,100.0,0.0,100.0,0.0,388.0,16.0,25.96,0.75,0.09
6,0.0,0.0,100.0,0.0,100.0,0.0,509.9,16.0,26.91,0.75,0.1
7,53.33,0.0,100.0,0.0,100.0,0.0,430.26,8.0,48.72,0.75,0.1
8,53.33,0.0,100.0,0.0,100.0,0.0,225.4,8.0,53.18,0.75,0.09
9,97.67,0.65,35.0,65.0,35.0,0.0,285.2,2.0,21.23,0.75,0.09
10,0.0,0.0,100.0,0.0,100.0,0.0,698.79,16.0,22.83,0.75,0.1
11,-70.0,0.85,15.0,85.0,15.0,0.0,221.38,1.0,37.83,0.75,0.06
12,-63.27,0.81,19.0,81.0,19.0,0.0,534.05,2.0,26.87,0.75,0.06
13,0.0,0.0,100.0,0.0,100.0,0.0,359.09,16.0,25.34,0.75,0.12
14,0.0,0.0,100.0,0.0,100.0,0.0,522.96,16.0,24.29,0.75,0.12
15,53.33,0.0,100.0,0.0,100.0,0.0,232.87,8.0,49.98,0.75,0.1
16,0.0,0.0,100.0,0.0,100.0,0.0,482.3,16.0,25.87,0.75,0.09
17,-42.4,0.68,32.0,68.0,32.0,0.0,514.79,4.0,19.91,0.75,0.07
18,53.33,0.0,100.0,0.0,100.0,0.0,597.3,8.0,50.16,0.75,0.09
19,-26.53,0.62,38.0,62.0,38.0,0.0,647.16,2.0,20.83,0.75,0.07
20,0.0,0.0,100.0,0.0,100.0,0.0,338.39,16.0,25.27,0.75,0.1
21,0.0,0.0,100.0,0.0,100.0,0.0,506.16,16.0,25.57,0.75,0.1
22,0.0,0.0,100.0,0.0,100.0,0.0,549.57,16.0,24.8,0.75,0.11
23,0.0,0.0,100.0,0.0,100.0,0.0,666.01,16.0,23.43,0.75,0.1
24,-59.4,0.79,21.0,79.0,21.0,0.0,750.0,2.0,24.0,0.75,0.08
25,53.33,0.0,100.0,0.0,100.0,0.0,436.3,8.0,52.93,0.75,0.13
