episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,88.8,0.76,24.0,76.0,24.0,0.0,499.1,8.0,17.09,0.75,0.1
2,0.0,0.0,100.0,0.0,100.0,0.0,124.2,16.0,47.95,0.75,0.13
3,87.4,0.73,27.0,73.0,27.0,0.0,518.07,8.0,17.07,0.75,0.11
4,-40.6,0.67,33.0,67.0,33.0,0.0,524.4,4.0,45.05,0.75,0.08
5,0.0,0.0,100.0,0.0,100.0,0.0,388.0,16.0,49.95,0.75,0.14
6,0.0,0.0,100.0,0.0,100.0,0.0,509.9,16.0,51.73,0.75,0.12
7,85.07,0.68,32.0,68.0,32.0,0.0,430.26,8.0,25.4,0.75,0.09
8,-69.33,0.8,20.0,80.0,20.0,0.0,225.4,8.0,24.62,0.75,0.1
9,55.13,0.87,13.0,87.0,13.0,0.0,285.2,2.0,64.43,0.75,0.11
10,0.0,0.0,100.0,0.0,100.0,0.0,698.79,16.0,44.74,0.75,0.11
11,-70.0,0.85,15.0,85.0,15.0,0.0,221.38,1.0,67.83,0.75,0.08
12,83.27,0.89,11.0,89.0,11.0,0.0,534.05,2.0,65.71,0.75,0.07
13,0.0,0.0,100.0,0.0,100.0,0.0,359.09,16.0,49.48,0.75,0.1
14,0.0,0.0,100.0,0.0,100.0,0.0,522.96,16.0,47.81,0.75,0.1
15,-60.13,0.74,26.0,74.0,26.0,0.0,232.87,8.0,22.54,0.75,0.07
16,0.0,0.0,100.0,0.0,100.0,0.0,482.3,16.0,49.83,0.75,0.14
17,-42.4,0.68,32.0,68.0,32.0,0.0,514.79,4.0,36.78,0.75,0.12
18,-69.33,0.8,20.0,80.0,20.0,0.0,597.3,8.0,17.82,0.75,0.06
19,-65.2,0.82,18.0,82.0,18.0,0.0,647.16,2.0,61.88,0.75,0.07
20,0.0,0.0,100.0,0.0,100.0,0.0,338.39,16.0,49.41,0.75,0.09
21,0.0,0.0,100.0,0.0,100.0,0.0,506.16,16.0,50.27,0.75,0.08
22,0.0,0.0,100.0,0.0,100.0,0.0,549.57,16.0,47.69,0.75,0.08
23,0.0,0.0,100.0,0.0,100.0,0.0,666.01,16.0,46.57,0.75,0.07
24,-80.67,0.9,10.0,90.0,10.0,0.0,750.0,2.0,65.0,0.75,0.05
25,-69.33,0.8,20.0,80.0,20.0,0.0,436.3,8.0,25.31,0.75,0.05
26,0.0,0.0,100.0,0.0,100.0,0.0,442.91,16.0,48.19,0.75,0.1
27,88.8,0.76,24.0,76.0,24.0,0.0,597.59,8.0,21.36,0.75,0.05
28,-61.33,0.8,20.0,80.0,20.0,0.0,203.84,2.0,62.16,0.75,0.06
29,-47.8,0.71,29.0,71.0,29.0,0.0,340.11,4.0,47.63,0.75,0.06
30,62.0,0.91,9.0,91.0,9.0,0.0,494.5,1.0,66.93,0.75,0.05
31,0.0,0.0,100.0,0.0,100.0,0.0,537.62,16.0,49.35,0.75,0.07
32,95.0,0.75,25.0,75.0,25.0,0.0,270.54,4.0,43.84,0.75,0.05
33,-57.07,0.72,28.0,72.0,28.0,0.0,401.64,8.0,21.48,0.75,0.05
34,-92.27,0.96,4.0,96.0,4.0,0.0,605.76,2.0,66.51,0.75,0.05
35,-68.0,0.84,16.0,84.0,16.0,0.0,247.54,1.0,67.03,0.75,0.05
36,85.53,0.69,31.0,69.0,31.0,0.0,257.89,8.0,17.42,0.75,0.06
37,-69.07,0.84,16.0,84.0,16.0,0.0,507.02,2.0,68.5,0.75,0.05
38,0.0,0.0,100.0,0.0,100.0,0.0,540.25,16.0,48.2,0.75,0.08
39,-61.67,0.75,25.0,75.0,25.0,0.0,409.85,8.0,22.04,0.75,0.09
40,-69.07,0.84,16.0,84.0,16.0,0.0,496.8,2.0,62.65,0.75,0.05
41,0.0,0.0,100.0,0.0,100.0,0.0,626.34,16.0,47.46,0.75,0.08
42,58.0,0.93,7.0,93.0,7.0,0.0,447.92,1.0,67.35,0.75,0.06
43,-63.2,0.76,24.0,76.0,24.0,0.0,172.5,8.0,21.83,0.75,0.05
44,-60.4,0.78,22.0,78.0,22.0,0.0,364.55,4.0,44.34,0.75,0.06
45,78.93,0.84,16.0,84.0,16.0,0.0,513.23,2.0,66.13,0.75,0.06
46,86.0,0.7,30.0,70.0,30.0,0.0,541.81,8.0,21.1,0.75,0.05
47,0.0,0.0,100.0,0.0,100.0,0.0,461.44,16.0,49.86,0.75,0.07
48,81.33,0.9,10.0,90.0,10.0,0.0,400.49,2.0,62.88,0.75,0.05
49,73.13,0.87,13.0,87.0,13.0,0.0,396.17,2.0,63.41,0.75,0.08
50,0.0,0.0,100.0,0.0,100.0,0.0,541.94,16.0,49.8,0.75,0.1
51,-50.93,0.68,32.0,68.0,32.0,0.0,343.56,8.0,24.14,0.75,0.07
52,63.47,0.92,8.0,92.0,8.0,0.0,488.46,2.0,65.88,0.75,0.06
53,0.0,0.0,100.0,0.0,100.0,0.0,588.67,16.0,50.36,0.75,0.16
54,0.0,0.0,100.0,0.0,100.0,0.0,306.76,16.0,47.18,0.75,0.12
55,-62.2,0.79,21.0,79.0,21.0,0.0,612.66,4.0,37.91,0.75,0.1
56,0.0,0.0,100.0,0.0,100.0,0.0,460.29,16.0,49.07,0.75,0.13
57,74.93,0.84,16.0,84.0,16.0,0.0,644.45,2.0,61.56,0.75,0.07
58,-57.07,0.72,28.0,72.0,28.0,0.0,567.11,8.0,28.33,0.75,0.06
59,0.0,0.0,100.0,0.0,100.0,0.0,371.16,16.0,50.04,0.75,0.11
60,88.8,0.76,24.0,76.0,24.0,0.0,459.88,8.0,20.36,0.75,0.08
61,-80.67,0.9,10.0,90.0,10.0,0.0,490.76,2.0,68.6,0.75,0.07
62,-62.2,0.79,21.0,79.0,21.0,0.0,556.89,4.0,54.07,0.75,0.12
63,0.0,0.0,100.0,0.0,100.0,0.0,707.86,16.0,46.73,0.75,0.16
64,88.33,0.75,25.0,75.0,25.0,0.0,496.8,8.0,25.49,0.75,0.08
65,-68.0,0.84,16.0,84.0,16.0,0.0,630.49,1.0,69.27,0.75,0.06
66,84.0,0.86,14.0,86.0,14.0,0.0,332.06,1.0,69.33,0.75,0.07
67,0.0,0.0,100.0,0.0,100.0,0.0,586.09,16.0,45.22,0.75,0.09
68,95.0,0.75,25.0,75.0,25.0,0.0,336.09,4.0,49.29,0.75,0.09
69,-63.2,0.76,24.0,76.0,24.0,0.0,479.84,8.0,22.05,0.75,0.08
70,-71.0,0.85,15.0,85.0,15.0,0.0,325.16,2.0,67.03,0.75,0.07
71,66.0,0.85,15.0,85.0,15.0,0.0,353.62,1.0,61.38,0.75,0.08
72,-78.0,0.89,11.0,89.0,11.0,0.0,288.36,1.0,66.55,0.75,0.07
73,95.0,0.75,25.0,75.0,25.0,0.0,475.97,4.0,29.7,0.75,0.1
74,94.0,0.7,30.0,70.0,30.0,0.0,542.8,4.0,49.02,0.75,0.1
75,82.0,0.91,9.0,91.0,9.0,0.0,349.6,1.0,68.69,0.75,0.08
76,-61.33,0.8,20.0,80.0,20.0,0.0,579.76,2.0,67.36,0.75,0.13
77,0.0,0.0,100.0,0.0,100.0,0.0,117.3,16.0,47.09,0.75,0.1
78,95.2,0.76,24.0,76.0,24.0,0.0,519.22,4.0,50.41,0.75,0.06
79,86.47,0.71,29.0,71.0,29.0,0.0,595.12,8.0,18.62,0.75,0.1
80,94.2,0.71,29.0,71.0,29.0,0.0,374.04,4.0,44.86,0.75,0.07
81,-80.0,0.9,10.0,90.0,10.0,0.0,688.89,1.0,63.05,0.75,0.07
82,-46.0,0.7,30.0,70.0,30.0,0.0,185.15,4.0,35.82,0.75,0.1
83,-60.13,0.74,26.0,74.0,26.0,0.0,250.41,8.0,20.86,0.75,0.08
84,-61.67,0.75,25.0,75.0,25.0,0.0,536.76,8.0,27.37,0.75,0.11
85,0.0,0.0,100.0,0.0,100.0,0.0,466.32,16.0,50.64,0.75,0.11
86,0.0,0.0,100.0,0.0,100.0,0.0,245.81,16.0,51.44,0.75,0.12
87,95.4,0.77,23.0,77.0,23.0,0.0,563.09,4.0,42.93,0.75,0.07
88,-76.8,0.88,12.0,88.0,12.0,0.0,546.41,2.0,63.29,0.75,0.08
89,98.53,0.78,22.0,78.0,22.0,0.0,322.57,2.0,61.87,0.75,0.09
90,0.0,0.0,100.0,0.0,100.0,0.0,259.32,16.0,51.02,0.75,0.12
91,-67.6,0.82,18.0,82.0,18.0,0.0,354.2,4.0,30.25,0.75,0.07
92,87.87,0.74,26.0,74.0,26.0,0.0,572.41,8.0,22.28,0.75,0.07
93,-38.8,0.66,34.0,66.0,34.0,0.0,750.0,4.0,43.37,0.75,0.07
94,-69.07,0.84,16.0,84.0,16.0,0.0,296.12,2.0,67.31,0.75,0.06
95,0.0,0.0,100.0,0.0,100.0,0.0,422.05,16.0,45.01,0.75,0.1
96,86.93,0.72,28.0,72.0,28.0,0.0,414.29,8.0,22.36,0.75,0.08
97,0.0,0.0,100.0,0.0,100.0,0.0,509.9,16.0,47.89,0.75,0.12
98,-63.2,0.76,24.0,76.0,24.0,0.0,259.32,8.0,20.58,0.75,0.09
99,99.33,0.9,10.0,90.0,10.0,0.0,575.0,2.0,62.31,0.75,0.07
100,-65.2,0.82,18.0,82.0,18.0,0.0,506.74,2.0,69.85,0.75,0.07
