episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,88.8,0.76,24.0,76.0,24.0,0.0,499.1,8.0,22.72,0.75,0.07
2,0.0,0.0,100.0,0.0,100.0,0.0,124.2,16.0,63.18,0.75,0.1
3,87.4,0.73,27.0,73.0,27.0,0.0,518.07,8.0,22.66,0.75,0.11
4,-73.0,0.85,15.0,85.0,15.0,0.0,524.4,4.0,87.96,0.75,0.09
5,0.0,0.0,100.0,0.0,100.0,0.0,388.0,16.0,65.94,0.75,0.11
6,0.0,0.0,100.0,0.0,100.0,0.0,509.9,16.0,68.27,0.75,0.1
7,85.07,0.68,32.0,68.0,32.0,0.0,430.26,8.0,32.34,0.75,0.08
8,-69.33,0.8,20.0,80.0,20.0,0.0,225.4,8.0,31.82,0.75,0.07
9,99.13,0.87,13.0,87.0,13.0,0.0,285.2,2.0,84.43,0.75,0.09
10,0.0,0.0,100.0,0.0,100.0,0.0,698.79,16.0,59.34,0.75,0.1
11,-70.0,0.85,15.0,85.0,15.0,0.0,221.38,1.0,87.83,0.75,0.07
12,83.27,0.89,11.0,89.0,11.0,0.0,534.05,2.0,85.71,0.75,0.07
13,0.0,0.0,100.0,0.0,100.0,0.0,359.09,16.0,65.58,0.75,0.1
14,0.0,0.0,100.0,0.0,100.0,0.0,522.96,16.0,63.49,0.75,0.1
15,-60.13,0.74,26.0,74.0,26.0,0.0,232.87,8.0,29.04,0.75,0.07
16,0.0,0.0,100.0,0.0,100.0,0.0,482.3,16.0,65.8,0.75,0.1
17,-78.4,0.88,12.0,88.0,12.0,0.0,514.79,4.0,83.03,0.75,0.06
18,-69.33,0.8,20.0,80.0,20.0,0.0,597.3,8.0,23.62,0.75,0.1
19,-65.2,0.82,18.0,82.0,18.0,0.0,647.16,2.0,81.88,0.75,0.11
20,0.0,0.0,100.0,0.0,100.0,0.0,338.39,16.0,65.51,0.75,0.12
21,0.0,0.0,100.0,0.0,100.0,0.0,506.16,16.0,66.74,0.75,0.11
22,0.0,0.0,100.0,0.0,100.0,0.0,549.57,16.0,62.96,0.75,0.1
23,0.0,0.0,100.0,0.0,100.0,0.0,666.01,16.0,61.99,0.75,0.1
24,-80.67,0.9,10.0,90.0,10.0,0.0,750.0,2.0,85.0,0.75,0.06
25,-69.33,0.8,20.0,80.0,20.0,0.0,436.3,8.0,32.86,0.75,0.08
26,0.0,0.0,100.0,0.0,100.0,0.0,442.91,16.0,63.65,0.75,0.11
27,88.8,0.76,24.0,76.0,24.0,0.0,597.59,8.0,26.98,0.75,0.08
28,-61.33,0.8,20.0,80.0,20.0,0.0,203.84,2.0,82.16,0.75,0.08
29,-74.8,0.86,14.0,86.0,14.0,0.0,340.11,4.0,89.35,0.75,0.08
30,62.0,0.91,9.0,91.0,9.0,0.0,494.5,1.0,86.93,0.75,0.11
31,0.0,0.0,100.0,0.0,100.0,0.0,537.62,16.0,65.55,0.75,0.13
32,75.2,0.86,14.0,86.0,14.0,0.0,270.54,4.0,82.32,0.75,0.09
33,-57.07,0.72,28.0,72.0,28.0,0.0,401.64,8.0,27.73,0.75,0.08
34,-92.27,0.96,4.0,96.0,4.0,0.0,605.76,2.0,86.51,0.75,0.12
35,-68.0,0.84,16.0,84.0,16.0,0.0,247.54,1.0,87.03,0.75,0.1
36,85.53,0.69,31.0,69.0,31.0,0.0,257.89,8.0,23.13,0.75,0.11
37,-69.07,0.84,16.0,84.0,16.0,0.0,507.02,2.0,88.5,0.75,0.11
38,0.0,0.0,100.0,0.0,100.0,0.0,540.25,16.0,64.0,0.75,0.17
39,-61.67,0.75,25.0,75.0,25.0,0.0,409.85,8.0,28.96,0.75,0.08
40,-69.07,0.84,16.0,84.0,16.0,0.0,496.8,2.0,82.65,0.75,0.1
41,0.0,0.0,100.0,0.0,100.0,0.0,626.34,16.0,62.73,0.75,0.18
42,100.0,0.93,7.0,93.0,7.0,0.0,447.92,1.0,87.35,0.75,0.09
43,-63.2,0.76,24.0,76.0,24.0,0.0,172.5,8.0,27.75,0.75,0.07
44,-76.6,0.87,13.0,87.0,13.0,0.0,364.55,4.0,81.53,0.75,0.07
45,78.93,0.84,16.0,84.0,16.0,0.0,513.23,2.0,86.13,0.75,0.07
46,86.0,0.7,30.0,70.0,30.0,0.0,541.81,8.0,28.07,0.75,0.07
47,0.0,0.0,100.0,0.0,100.0,0.0,461.44,16.0,66.13,0.75,0.11
48,81.33,0.9,10.0,90.0,10.0,0.0,400.49,2.0,82.88,0.75,0.07
49,73.13,0.87,13.0,87.0,13.0,0.0,396.17,2.0,83.41,0.75,0.1
50,0.0,0.0,100.0,0.0,100.0,0.0,541.94,16.0,65.78,0.75,0.13
51,-50.93,0.68,32.0,68.0,32.0,0.0,343.56,8.0,30.86,0.75,0.1
52,99.47,0.92,8.0,92.0,8.0,0.0,488.46,2.0,85.88,0.75,0.12
53,0.0,0.0,100.0,0.0,100.0,0.0,588.67,16.0,66.39,0.75,0.2
54,0.0,0.0,100.0,0.0,100.0,0.0,306.76,16.0,62.79,0.75,0.16
55,-83.8,0.91,9.0,91.0,9.0,0.0,612.66,4.0,81.91,0.75,0.08
56,0.0,0.0,100.0,0.0,100.0,0.0,460.29,16.0,64.72,0.75,0.11
57,74.93,0.84,16.0,84.0,16.0,0.0,644.45,2.0,81.56,0.75,0.07
58,-57.07,0.72,28.0,72.0,28.0,0.0,567.11,8.0,36.33,0.75,0.08
59,0.0,0.0,100.0,0.0,100.0,0.0,371.16,16.0,66.06,0.75,0.11
60,88.8,0.76,24.0,76.0,24.0,0.0,459.88,8.0,25.98,0.75,0.08
61,-80.67,0.9,10.0,90.0,10.0,0.0,490.76,2.0,88.6,0.75,0.07
62,-71.2,0.84,16.0,84.0,16.0,0.0,556.89,4.0,84.07,0.75,0.08
63,0.0,0.0,100.0,0.0,100.0,0.0,707.86,16.0,61.87,0.75,0.13
64,88.33,0.75,25.0,75.0,25.0,0.0,496.8,8.0,32.41,0.75,0.1
65,-68.0,0.84,16.0,84.0,16.0,0.0,630.49,1.0,89.27,0.75,0.08
66,84.0,0.86,14.0,86.0,14.0,0.0,332.06,1.0,89.33,0.75,0.09
67,0.0,0.0,100.0,0.0,100.0,0.0,586.09,16.0,59.94,0.75,0.11
68,77.0,0.85,15.0,85.0,15.0,0.0,336.09,4.0,86.09,0.75,0.08
69,-63.2,0.76,24.0,76.0,24.0,0.0,479.84,8.0,28.84,0.75,0.1
70,-71.0,0.85,15.0,85.0,15.0,0.0,325.16,2.0,87.03,0.75,0.07
71,66.0,0.85,15.0,85.0,15.0,0.0,353.62,1.0,81.38,0.75,0.07
72,-78.0,0.89,11.0,89.0,11.0,0.0,288.36,1.0,86.55,0.75,0.09
73,60.8,0.94,6.0,94.0,6.0,0.0,475.97,4.0,81.62,0.75,0.12
74,96.6,0.83,17.0,83.0,17.0,0.0,542.8,4.0,87.22,0.75,0.1
75,82.0,0.91,9.0,91.0,9.0,0.0,349.6,1.0,88.69,0.75,0.08
76,-61.33,0.8,20.0,80.0,20.0,0.0,579.76,2.0,87.36,0.75,0.11
77,0.0,0.0,100.0,0.0,100.0,0.0,117.3,16.0,62.32,0.75,0.13
78,79.0,0.85,15.0,85.0,15.0,0.0,519.22,4.0,86.16,0.75,0.07
79,86.47,0.71,29.0,71.0,29.0,0.0,595.12,8.0,24.52,0.75,0.08
80,97.2,0.86,14.0,86.0,14.0,0.0,374.04,4.0,86.59,0.75,0.08
81,-80.0,0.9,10.0,90.0,10.0,0.0,688.89,1.0,83.05,0.75,0.06
82,-78.4,0.88,12.0,88.0,12.0,0.0,185.15,4.0,81.02,0.75,0.09
83,-60.13,0.74,26.0,74.0,26.0,0.0,250.41,8.0,27.36,0.75,0.07
84,-61.67,0.75,25.0,75.0,25.0,0.0,536.76,8.0,35.69,0.75,0.07
85,0.0,0.0,100.0,0.0,100.0,0.0,466.32,16.0,66.81,0.75,0.09
86,0.0,0.0,100.0,0.0,100.0,0.0,245.81,16.0,67.79,0.75,0.1
87,97.6,0.88,12.0,88.0,12.0,0.0,563.09,4.0,83.02,0.75,0.09
88,-76.8,0.88,12.0,88.0,12.0,0.0,546.41,2.0,83.29,0.75,0.07
89,98.53,0.78,22.0,78.0,22.0,0.0,322.57,2.0,81.87,0.75,0.11
90,0.0,0.0,100.0,0.0,100.0,0.0,259.32,16.0,67.49,0.75,0.1
91,-91.0,0.95,5.0,95.0,5.0,0.0,354.2,4.0,80.58,0.75,0.08
92,87.87,0.74,26.0,74.0,26.0,0.0,572.41,8.0,29.31,0.75,0.1
93,-76.6,0.87,13.0,87.0,13.0,0.0,750.0,4.0,89.31,0.75,0.08
94,-69.07,0.84,16.0,84.0,16.0,0.0,296.12,2.0,87.31,0.75,0.07
95,0.0,0.0,100.0,0.0,100.0,0.0,422.05,16.0,59.8,0.75,0.12
96,86.93,0.72,28.0,72.0,28.0,0.0,414.29,8.0,28.86,0.75,0.1
97,0.0,0.0,100.0,0.0,100.0,0.0,509.9,16.0,63.27,0.75,0.13
98,-63.2,0.76,24.0,76.0,24.0,0.0,259.32,8.0,26.2,0.75,0.1
99,99.33,0.9,10.0,90.0,10.0,0.0,575.0,2.0,82.31,0.75,0.07
100,-65.2,0.82,18.0,82.0,18.0,0.0,506.74,2.0,89.85,0.75,0.09
