episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
402,51.86,0.04,96.0,501.97,2.0,37.92,0.75,0.07
403,77.54,0.0,100.0,225.4,16.0,9.51,0.75,0.07
404,39.06,0.0,100.0,609.79,16.0,10.61,0.75,0.06
405,52.3,0.0,100.0,477.54,8.0,14.14,0.75,0.09
406,37.45,0.0,100.0,625.91,16.0,9.07,0.55,0.08
407,68.93,0.0,100.0,311.36,16.0,9.87,0.75,0.07
408,70.26,0.0,100.0,298.14,8.0,19.8,0.75,0.09
409,48.41,0.0,100.0,516.35,8.0,18.19,0.75,0.16
410,39.65,0.0,100.0,603.91,16.0,9.16,0.75,0.09
411,54.26,0.0,100.0,457.99,8.0,18.55,0.75,0.07
412,80.24,0.0,100.0,198.37,16.0,9.91,0.75,0.07
413,43.63,0.0,100.0,564.11,16.0,7.38,0.75,0.06
414,77.91,0.0,100.0,221.66,16.0,9.77,0.75,0.07
415,45.86,0.0,100.0,541.81,16.0,7.84,0.75,0.07
416,44.08,0.0,100.0,559.64,8.0,18.76,0.75,0.07
417,60.93,0.0,100.0,391.31,16.0,9.24,0.71,0.06
418,48.63,0.0,100.0,514.21,16.0,9.35,0.75,0.07
419,40.18,0.0,100.0,598.63,16.0,7.64,0.65,0.06
420,85.83,0.0,100.0,142.6,16.0,8.03,0.75,0.07
421,74.86,0.0,100.0,252.14,16.0,8.46,0.75,0.06
422,63.0,0.0,100.0,370.59,8.0,19.66,0.75,0.06
423,42.24,0.0,100.0,578.04,8.0,21.52,0.75,0.06
424,77.36,0.28,72.0,315.12,1.0,24.29,0.5,0.06
425,74.95,0.0,100.0,251.27,16.0,9.04,0.75,0.06
426,68.87,0.0,100.0,312.0,16.0,9.65,0.51,0.07
427,42.76,0.0,100.0,572.86,8.0,21.5,0.75,0.07
428,44.27,0.0,100.0,557.75,16.0,8.32,0.75,0.07
429,53.78,0.0,100.0,462.75,8.0,20.22,0.75,0.06
430,46.83,0.0,100.0,532.16,16.0,7.8,0.75,0.08
431,38.34,0.0,100.0,616.97,8.0,16.44,0.75,0.07
432,55.02,0.0,100.0,450.39,16.0,9.88,0.75,0.07
433,78.9,0.0,100.0,211.75,4.0,36.22,0.66,0.06
434,87.52,0.0,100.0,125.64,16.0,8.22,0.75,0.07
435,55.32,0.0,100.0,447.35,16.0,8.52,0.75,0.07
436,79.35,0.0,100.0,207.29,8.0,16.57,0.75,0.07
437,42.96,0.0,100.0,570.85,8.0,19.04,0.75,0.07
438,50.9,0.0,100.0,491.52,4.0,39.22,0.7,0.07
439,53.12,0.0,100.0,469.36,8.0,18.98,0.75,0.07
440,34.11,0.0,100.0,659.24,8.0,16.55,0.75,0.07
441,26.88,0.0,100.0,731.44,4.0,36.52,0.75,0.07
442,61.16,0.0,100.0,389.02,8.0,16.07,0.64,0.07
443,35.65,0.0,100.0,643.88,16.0,10.2,0.75,0.07
444,38.44,0.0,100.0,615.99,16.0,9.38,0.75,0.07
445,43.99,0.0,100.0,560.5,16.0,10.05,0.75,0.08
446,70.08,0.0,100.0,299.86,16.0,10.75,0.75,0.07
447,80.27,0.0,100.0,198.09,16.0,8.42,0.75,0.07
448,55.81,0.0,100.0,442.46,16.0,7.63,0.75,0.07
449,45.71,0.0,100.0,543.37,16.0,10.05,0.75,0.07
450,38.94,0.0,100.0,611.0,8.0,17.07,0.67,0.07
451,35.5,0.0,100.0,645.31,16.0,8.68,0.75,0.07
452,65.06,0.0,100.0,350.08,8.0,19.84,0.63,0.07
453,58.83,0.0,100.0,412.27,8.0,16.45,0.75,0.07
454,55.04,0.0,100.0,450.18,4.0,30.38,0.56,0.07
455,82.95,0.0,100.0,171.35,16.0,9.03,0.75,0.07
456,51.79,0.0,100.0,482.59,4.0,33.13,0.75,0.07
457,60.29,0.0,100.0,397.73,8.0,18.58,0.7,0.07
458,46.02,0.0,100.0,540.21,8.0,21.49,0.75,0.07
459,52.96,0.0,100.0,470.92,8.0,19.45,0.75,0.07
460,55.73,0.0,100.0,443.26,16.0,8.68,0.6,0.07
461,49.55,0.0,100.0,505.01,16.0,9.23,0.75,0.07
462,67.03,0.0,100.0,330.34,16.0,9.09,0.75,0.07
463,63.9,0.0,100.0,361.67,16.0,10.09,0.75,0.07
464,64.07,0.0,100.0,359.95,4.0,38.35,0.75,0.07
465,73.74,0.0,100.0,263.35,16.0,8.66,0.75,0.08
466,57.19,0.0,100.0,428.66,8.0,18.0,0.75,0.09
467,48.01,0.0,100.0,520.38,16.0,10.25,0.75,0.1
468,50.86,0.0,100.0,491.91,8.0,16.88,0.68,0.12
469,69.51,0.0,100.0,305.61,16.0,10.17,0.75,0.09
470,48.94,0.0,100.0,511.05,16.0,7.7,0.75,0.09
471,68.0,0.0,100.0,320.73,16.0,8.36,0.75,0.09
472,63.29,0.0,100.0,367.71,16.0,9.35,0.75,0.1
473,37.89,0.0,100.0,621.45,16.0,8.91,0.75,0.1
474,48.92,0.0,100.0,511.25,16.0,7.3,0.66,0.14
475,65.72,0.0,100.0,343.48,16.0,9.83,0.68,0.12
476,51.72,0.0,100.0,483.29,16.0,8.54,0.75,0.09
477,47.79,0.0,100.0,522.55,16.0,10.13,0.75,0.11
478,45.88,0.0,100.0,541.65,16.0,8.15,0.75,0.12
479,66.89,0.0,100.0,331.77,16.0,9.21,0.75,0.1
480,68.73,0.0,100.0,313.38,8.0,20.14,0.75,0.09
481,80.21,0.0,100.0,198.66,8.0,16.63,0.75,0.08
482,90.11,0.0,100.0,99.76,16.0,9.92,0.75,0.09
483,61.05,0.0,100.0,390.14,16.0,8.56,0.75,0.07
484,46.34,0.0,100.0,537.05,16.0,8.31,0.75,0.06
485,30.24,0.0,100.0,697.92,16.0,7.93,0.75,0.07
486,56.46,0.0,100.0,436.01,16.0,8.97,0.75,0.07
487,62.37,0.0,100.0,376.91,16.0,9.93,0.75,0.07
488,66.57,0.0,100.0,334.94,16.0,8.89,0.75,0.07
489,62.46,0.0,100.0,376.05,8.0,21.0,0.75,0.07
490,53.03,0.0,100.0,470.22,16.0,7.84,0.75,0.07
491,71.7,0.0,100.0,283.67,16.0,7.68,0.66,0.07
492,54.38,0.0,100.0,456.71,16.0,8.36,0.75,0.08
493,35.93,0.0,100.0,641.08,16.0,8.65,0.6,0.08
494,44.56,0.0,100.0,554.88,16.0,9.29,0.75,0.07
495,62.4,0.0,100.0,376.62,8.0,17.08,0.75,0.07
496,48.36,0.0,100.0,516.92,16.0,10.59,0.75,0.08
497,63.35,0.0,100.0,367.14,16.0,9.83,0.75,0.08
498,73.7,0.0,100.0,263.77,16.0,8.26,0.67,0.09
499,61.57,0.0,100.0,384.96,16.0,7.79,0.75,0.09
500,89.83,0.0,100.0,102.64,8.0,15.02,0.75,0.09
501,56.39,0.0,100.0,436.71,16.0,8.32,0.75,0.09
502,66.0,0.0,100.0,340.69,16.0,8.98,0.75,0.09
503,41.0,0.0,100.0,590.4,16.0,8.34,0.75,0.09
504,42.67,0.0,100.0,573.72,16.0,9.05,0.75,0.09
505,64.02,0.0,100.0,360.4,8.0,16.79,0.75,0.08
506,58.31,0.0,100.0,417.45,8.0,20.81,0.75,0.09
507,70.28,0.0,100.0,297.91,16.0,9.62,0.65,0.11
508,52.7,0.0,100.0,473.51,8.0,20.32,0.75,0.1
509,51.69,0.0,100.0,483.57,16.0,8.3,0.75,0.11
510,61.69,0.0,100.0,383.69,8.0,19.55,0.75,0.09
511,68.94,0.0,100.0,311.3,8.0,19.05,0.57,0.1
512,59.41,0.0,100.0,406.52,8.0,20.69,0.75,0.09
513,61.36,0.0,100.0,386.97,16.0,7.83,0.75,0.1
514,68.73,0.0,100.0,313.38,16.0,9.63,0.75,0.09
515,58.26,0.0,100.0,418.02,16.0,9.9,0.75,0.1
516,31.24,0.0,100.0,687.86,16.0,10.33,0.75,0.14
517,66.52,0.0,100.0,335.51,16.0,10.84,0.75,0.11
518,49.12,0.0,100.0,509.32,8.0,15.06,0.75,0.14
519,65.49,0.0,100.0,345.74,8.0,15.53,0.75,0.12
520,65.94,0.0,100.0,341.26,16.0,8.24,0.75,0.1
521,40.44,0.0,100.0,595.99,16.0,9.03,0.75,0.1
522,56.44,0.0,100.0,436.14,16.0,9.52,0.75,0.12
523,70.83,0.0,100.0,292.39,8.0,18.39,0.75,0.11
524,66.49,0.0,100.0,335.8,8.0,19.19,0.75,0.11
525,90.6,0.0,100.0,94.87,8.0,15.37,0.75,0.12
526,45.39,0.0,100.0,546.54,16.0,9.78,0.75,0.1
527,49.31,0.0,100.0,507.44,16.0,10.59,0.75,0.09
528,57.48,0.0,100.0,425.79,16.0,7.28,0.75,0.11
529,49.72,0.0,100.0,503.29,16.0,10.14,0.75,0.1
530,52.28,0.0,100.0,477.7,16.0,8.45,0.75,0.1
531,38.27,0.0,100.0,617.71,16.0,8.55,0.75,0.1
532,58.77,0.0,100.0,412.85,16.0,7.65,0.75,0.09
533,72.53,0.0,100.0,275.42,16.0,8.06,0.75,0.1
534,60.67,0.0,100.0,393.88,8.0,17.71,0.55,0.12
535,25.03,0.0,100.0,750.0,16.0,9.52,0.75,0.1
536,53.12,0.0,100.0,469.36,16.0,9.2,0.75,0.09
537,54.83,0.0,100.0,452.24,8.0,17.85,0.75,0.08
538,36.1,0.0,100.0,639.4,8.0,15.98,0.75,0.07
539,61.2,0.0,100.0,388.57,8.0,16.59,0.75,0.07
540,71.72,0.0,100.0,283.52,16.0,10.24,0.67,0.06
541,53.25,0.0,100.0,468.05,8.0,15.95,0.75,0.07
542,41.88,0.0,100.0,581.65,16.0,9.02,0.75,0.07
543,88.15,0.07,93.0,128.26,2.0,30.84,0.68,0.06
544,62.11,0.0,100.0,379.5,8.0,18.94,0.75,0.07
545,59.51,0.0,100.0,405.54,16.0,9.9,0.75,0.07
546,62.54,0.0,100.0,375.19,8.0,12.81,0.75,0.07
547,46.09,0.08,92.0,586.43,2.0,33.89,0.61,0.06
548,60.27,0.0,100.0,397.9,8.0,20.33,0.75,0.07
549,58.77,0.0,100.0,412.85,8.0,18.72,0.75,0.07
550,66.75,0.0,100.0,333.21,16.0,9.24,0.75,0.07
551,72.61,0.06,94.0,292.05,2.0,31.16,0.69,0.07
552,41.56,0.0,100.0,584.77,16.0,9.44,0.75,0.07
553,52.29,0.0,100.0,477.63,8.0,15.57,0.65,0.07
554,69.8,0.0,100.0,302.74,8.0,18.11,0.75,0.07
555,63.15,0.0,100.0,369.15,16.0,8.82,0.75,0.07
556,51.9,0.0,100.0,481.56,8.0,18.64,0.54,0.06
557,81.05,0.0,100.0,190.32,8.0,17.0,0.75,0.06
558,53.05,0.0,100.0,470.06,16.0,10.12,0.75,0.07
559,47.61,0.0,100.0,524.4,16.0,7.35,0.75,0.06
560,85.37,0.0,100.0,147.2,16.0,10.76,0.75,0.06
561,52.73,0.0,100.0,473.22,16.0,8.33,0.75,0.07
562,67.33,0.0,100.0,327.34,16.0,7.92,0.75,0.07
563,79.44,0.0,100.0,206.42,16.0,10.2,0.75,0.12
564,49.82,0.0,100.0,502.26,16.0,10.04,0.75,0.09
565,37.76,0.0,100.0,622.76,4.0,40.24,0.75,0.13
566,53.4,0.0,100.0,466.49,16.0,9.79,0.75,0.11
567,72.01,0.0,100.0,280.62,16.0,9.13,0.53,0.08
568,76.73,0.0,100.0,233.45,16.0,8.55,0.75,0.08
569,62.46,0.0,100.0,376.05,16.0,7.57,0.75,0.09
570,63.51,0.0,100.0,365.57,8.0,21.5,0.75,0.09
571,50.08,0.0,100.0,499.67,8.0,18.0,0.75,0.11
572,63.95,0.0,100.0,361.1,16.0,8.76,0.75,0.11
573,62.61,0.0,100.0,374.49,8.0,16.97,0.75,0.09
574,64.27,0.0,100.0,357.94,4.0,39.7,0.75,0.09
575,30.07,0.0,100.0,699.65,16.0,10.64,0.75,0.09
576,92.59,0.0,100.0,75.04,16.0,9.99,0.75,0.09
577,59.81,0.0,100.0,402.5,16.0,7.63,0.75,0.08
578,60.2,0.0,100.0,398.64,16.0,8.7,0.75,0.08
579,77.54,0.0,100.0,225.4,16.0,7.74,0.75,0.08
580,63.02,0.0,100.0,370.46,16.0,8.56,0.75,0.07
581,69.45,0.0,100.0,306.19,16.0,8.2,0.75,0.07
582,44.37,0.0,100.0,556.76,8.0,17.69,0.75,0.07
583,46.26,0.0,100.0,537.91,16.0,8.05,0.75,0.06
584,67.12,0.0,100.0,329.47,8.0,19.0,0.75,0.07
585,58.93,0.0,100.0,411.29,16.0,9.76,0.75,0.07
586,66.92,0.0,100.0,331.49,16.0,9.94,0.75,0.07
587,43.29,0.0,100.0,567.56,16.0,9.52,0.75,0.06
588,41.47,0.0,100.0,585.68,16.0,7.13,0.58,0.07
589,63.14,0.0,100.0,369.19,16.0,9.26,0.64,0.07
590,55.57,0.0,100.0,444.84,4.0,28.23,0.69,0.07
591,71.58,0.0,100.0,284.91,16.0,10.26,0.75,0.07
592,59.15,0.0,100.0,409.11,8.0,19.75,0.75,0.07
593,29.42,0.0,100.0,706.14,16.0,8.56,0.75,0.09
594,75.41,0.0,100.0,246.67,8.0,16.93,0.75,0.11
595,57.65,0.0,100.0,424.06,16.0,7.85,0.75,0.09
596,41.01,0.0,100.0,590.28,16.0,8.68,0.6,0.09
597,62.17,0.0,100.0,378.92,16.0,9.54,0.75,0.12
598,64.24,0.0,100.0,358.22,16.0,8.29,0.75,0.1
599,46.73,0.0,100.0,533.19,16.0,8.11,0.75,0.08
600,71.15,0.0,100.0,289.22,16.0,8.51,0.75,0.09
601,72.36,0.0,100.0,277.15,16.0,9.02,0.75,0.08
602,36.63,0.0,100.0,634.1,16.0,9.54,0.75,0.09
603,53.39,0.0,100.0,466.61,8.0,18.25,0.75,0.15
604,35.8,0.0,100.0,642.31,16.0,8.51,0.75,0.09
605,71.65,0.09,91.0,312.22,2.0,33.85,0.75,0.08
606,79.99,0.0,100.0,200.91,4.0,29.6,0.69,0.13
607,50.2,0.0,100.0,498.52,4.0,39.84,0.75,0.09
608,59.67,0.0,100.0,403.94,16.0,10.33,0.75,0.08
609,64.99,0.0,100.0,350.75,16.0,9.63,0.75,0.09
610,36.05,0.0,100.0,639.85,8.0,17.82,0.75,0.1
611,60.7,0.0,100.0,393.6,8.0,16.95,0.7,0.07
612,36.12,0.0,100.0,639.11,16.0,9.12,0.75,0.07
613,60.05,0.0,100.0,400.09,16.0,8.87,0.7,0.07
614,35.29,0.0,100.0,647.45,8.0,17.75,0.75,0.07
615,58.54,0.0,100.0,415.15,8.0,19.01,0.75,0.07
616,51.04,0.0,100.0,490.06,4.0,34.79,0.75,0.07
617,43.02,0.0,100.0,570.27,16.0,11.09,0.75,0.07
618,51.28,0.0,100.0,487.76,16.0,9.01,0.75,0.07
619,69.41,0.0,100.0,306.59,8.0,16.55,0.68,0.07
620,70.54,0.0,100.0,295.26,16.0,7.76,0.75,0.07
621,78.89,0.0,100.0,211.89,8.0,17.01,0.75,0.07
622,28.7,0.0,100.0,713.33,16.0,9.38,0.75,0.07
623,83.26,0.0,100.0,168.26,8.0,18.73,0.62,0.08
624,53.29,0.0,100.0,467.64,16.0,9.66,0.75,0.11
625,72.85,0.0,100.0,272.28,16.0,9.07,0.66,0.11
626,73.54,0.0,100.0,265.36,8.0,15.57,0.75,0.11
627,58.46,0.0,100.0,416.01,16.0,8.19,0.75,0.1
628,33.91,0.0,100.0,661.29,8.0,20.73,0.75,0.11
629,69.08,0.0,100.0,309.92,16.0,9.14,0.75,0.1
630,68.7,0.0,100.0,313.66,16.0,10.25,0.75,0.1
631,65.18,0.0,100.0,348.81,16.0,9.01,0.54,0.09
632,66.08,0.0,100.0,339.82,16.0,8.3,0.75,0.1
633,64.71,0.0,100.0,353.5,16.0,9.47,0.75,0.09
634,43.0,0.0,100.0,570.4,16.0,10.82,0.75,0.13
635,65.8,0.0,100.0,342.7,16.0,10.41,0.75,0.11
636,57.16,0.0,100.0,428.95,16.0,10.03,0.75,0.12
637,41.39,0.0,100.0,586.5,16.0,9.39,0.75,0.1
638,47.52,0.0,100.0,525.3,16.0,9.12,0.75,0.1
639,43.42,0.0,100.0,566.25,8.0,15.25,0.75,0.1
640,77.13,0.0,100.0,229.42,16.0,8.84,0.75,0.1
641,62.6,0.0,100.0,374.61,16.0,10.04,0.75,0.14
642,46.17,0.0,100.0,538.77,4.0,36.15,0.75,0.11
643,54.63,0.0,100.0,454.25,4.0,31.53,0.75,0.1
644,54.69,0.0,100.0,453.67,16.0,8.68,0.75,0.09
645,55.62,0.0,100.0,444.35,16.0,10.29,0.75,0.1
646,64.27,0.0,100.0,357.94,4.0,30.22,0.75,0.1
647,90.34,0.0,100.0,97.46,16.0,10.01,0.75,0.09
648,44.57,0.0,100.0,554.75,16.0,9.16,0.75,0.11
649,78.03,0.0,100.0,220.51,8.0,16.49,0.75,0.1
650,61.19,0.0,100.0,388.7,16.0,8.02,0.75,0.09
651,67.72,0.0,100.0,323.44,8.0,16.52,0.75,0.1
652,56.32,0.05,95.0,460.29,2.0,35.46,0.75,0.1
653,51.39,0.0,100.0,486.61,16.0,10.73,0.75,0.1
654,53.59,0.0,100.0,464.6,16.0,8.31,0.75,0.09
655,49.68,0.0,100.0,503.7,16.0,9.77,0.75,0.09
656,53.59,0.0,100.0,464.6,4.0,38.71,0.75,0.09
657,54.28,0.0,100.0,457.7,16.0,9.13,0.75,0.09
658,63.23,0.0,100.0,368.29,8.0,18.82,0.75,0.09
659,80.67,0.0,100.0,194.06,16.0,8.5,0.75,0.1
660,61.87,0.0,100.0,381.96,16.0,9.75,0.75,0.09
661,75.75,0.0,100.0,243.22,16.0,8.23,0.71,0.09
662,88.62,0.0,100.0,114.71,16.0,8.78,0.75,0.09
663,63.61,0.0,100.0,364.55,16.0,9.38,0.75,0.08
664,63.26,0.0,100.0,368.0,8.0,18.09,0.75,0.09
665,42.99,0.0,100.0,570.56,16.0,8.3,0.75,0.13
666,79.61,0.0,100.0,204.7,8.0,17.04,0.75,0.09
667,56.13,0.0,100.0,439.3,16.0,7.9,0.75,0.09
668,55.52,0.0,100.0,445.34,16.0,11.92,0.75,0.1
669,55.06,0.0,100.0,450.0,8.0,17.14,0.67,0.1
670,51.22,0.0,100.0,488.34,16.0,10.43,0.75,0.09
671,55.56,0.0,100.0,444.92,4.0,38.6,0.75,0.09
672,61.36,0.0,100.0,387.02,16.0,9.79,0.5,0.09
673,62.89,0.0,100.0,371.74,16.0,9.16,0.75,0.09
674,72.5,0.0,100.0,275.71,16.0,10.06,0.67,0.09
675,49.85,0.0,100.0,502.01,8.0,17.7,0.75,0.08
676,49.69,0.0,100.0,503.57,16.0,9.92,0.75,0.09
677,51.02,0.0,100.0,490.35,16.0,9.95,0.75,0.09
678,53.54,0.0,100.0,465.17,8.0,17.33,0.75,0.11
679,52.67,0.0,100.0,473.8,16.0,10.44,0.75,0.09
680,43.73,0.0,100.0,563.09,8.0,16.2,0.75,0.14
681,60.33,0.0,100.0,397.32,4.0,37.13,0.75,0.11
682,56.48,0.0,100.0,435.72,16.0,7.99,0.75,0.11
683,39.83,0.0,100.0,602.06,16.0,8.69,0.75,0.1
684,77.62,0.0,100.0,224.54,16.0,8.27,0.75,0.13
685,82.08,0.0,100.0,179.97,16.0,11.02,0.75,0.1
686,85.97,0.0,100.0,141.16,16.0,10.69,0.75,0.11
687,60.51,0.0,100.0,395.47,4.0,40.5,0.75,0.1
688,46.74,0.0,100.0,533.02,16.0,9.34,0.75,0.09
689,49.46,0.0,100.0,505.92,8.0,15.69,0.67,0.09
690,53.95,0.0,100.0,461.02,16.0,10.1,0.75,0.11
691,52.59,0.0,100.0,474.66,16.0,8.49,0.75,0.1
692,60.53,0.0,100.0,395.31,4.0,38.45,0.75,0.09
693,53.95,0.0,100.0,461.02,8.0,16.48,0.75,0.19
694,76.16,0.0,100.0,239.2,16.0,9.07,0.75,0.12
695,28.47,0.0,100.0,715.62,8.0,17.8,0.75,0.09
696,74.66,0.0,100.0,254.15,16.0,8.02,0.75,0.11
697,40.33,0.0,100.0,597.14,8.0,16.58,0.75,0.11
698,45.92,0.0,100.0,541.24,4.0,29.44,0.75,0.1
699,36.82,0.0,100.0,632.21,8.0,20.87,0.75,0.1
700,36.56,0.0,100.0,634.8,16.0,8.41,0.75,0.09
701,56.33,0.0,100.0,437.29,16.0,9.1,0.75,0.08
702,67.18,0.05,95.0,346.15,2.0,39.47,0.75,0.09
703,46.31,0.0,100.0,537.38,4.0,33.74,0.75,0.09
704,47.35,0.0,100.0,527.0,16.0,8.49,0.7,0.09
705,60.08,0.0,100.0,399.79,4.0,31.32,0.75,0.09
706,28.58,0.0,100.0,714.44,16.0,8.44,0.75,0.13
707,59.32,0.0,100.0,407.39,16.0,7.63,0.75,0.13
708,53.36,0.0,100.0,466.9,16.0,9.81,0.75,0.09
709,44.65,0.0,100.0,553.97,16.0,9.59,0.52,0.1
710,60.93,0.0,100.0,391.29,16.0,8.29,0.75,0.08
711,53.0,0.0,100.0,470.51,16.0,9.23,0.75,0.1
712,77.95,0.0,100.0,221.25,16.0,8.69,0.66,0.11
713,55.48,0.0,100.0,445.79,16.0,9.35,0.75,0.1
714,60.71,0.0,100.0,393.46,16.0,7.8,0.75,0.09
715,61.41,0.0,100.0,386.56,8.0,20.3,0.75,0.06
716,33.42,0.0,100.0,666.17,16.0,10.43,0.75,0.07
717,40.6,0.0,100.0,594.42,16.0,8.23,0.75,0.07
718,52.67,0.0,100.0,473.8,8.0,17.23,0.75,0.07
719,61.28,0.0,100.0,387.84,8.0,18.77,0.75,0.07
720,41.51,0.0,100.0,585.34,16.0,8.92,0.55,0.06
721,73.23,0.0,100.0,268.4,8.0,19.91,0.75,0.07
722,56.64,0.0,100.0,434.12,8.0,16.58,0.75,0.06
723,64.34,0.0,100.0,357.24,4.0,40.16,0.69,0.07
724,30.58,0.0,100.0,694.47,16.0,9.23,0.75,0.06
725,45.3,0.0,100.0,547.42,4.0,29.34,0.68,0.07
726,50.54,0.0,100.0,495.12,16.0,7.36,0.68,0.07
727,81.51,0.0,100.0,185.72,16.0,8.21,0.75,0.08
728,28.45,0.0,100.0,715.75,8.0,17.64,0.75,0.09
729,51.46,0.0,100.0,485.87,16.0,8.3,0.75,0.09
730,70.79,0.0,100.0,292.84,4.0,31.44,0.75,0.09
731,81.65,0.0,100.0,184.29,16.0,9.54,0.75,0.09
732,48.71,0.0,100.0,513.35,16.0,8.6,0.75,0.08
733,62.49,0.0,100.0,375.76,16.0,9.95,0.75,0.09
734,67.99,0.0,100.0,320.73,8.0,16.2,0.71,0.11
735,48.18,0.0,100.0,518.65,16.0,8.74,0.75,0.1
736,32.17,0.0,100.0,678.66,16.0,7.9,0.75,0.09
737,61.74,0.0,100.0,383.24,4.0,34.63,0.75,0.08
738,65.59,0.0,100.0,344.71,16.0,10.3,0.75,0.09
739,34.37,0.0,100.0,656.69,16.0,9.53,0.75,0.09
740,79.35,0.0,100.0,207.29,16.0,9.67,0.75,0.09
741,57.33,0.0,100.0,427.25,16.0,9.28,0.69,0.09
742,65.82,0.0,100.0,342.5,8.0,17.82,0.58,0.1
743,75.12,0.0,100.0,249.55,8.0,18.75,0.75,0.11
744,49.79,0.0,100.0,502.59,16.0,9.83,0.75,0.18
745,52.18,0.0,100.0,478.69,16.0,9.11,0.75,0.08
746,74.15,0.06,94.0,275.71,2.0,34.8,0.75,0.07
747,73.42,0.0,100.0,266.51,8.0,20.75,0.75,0.07
748,77.85,0.0,100.0,222.24,8.0,17.55,0.75,0.1
749,82.69,0.0,100.0,173.94,8.0,19.6,0.75,0.07
750,77.97,0.0,100.0,221.09,16.0,8.77,0.75,0.06
751,74.69,0.0,100.0,253.86,16.0,8.07,0.75,0.07
752,66.23,0.0,100.0,338.39,16.0,8.48,0.75,0.06
753,53.38,0.0,100.0,466.77,16.0,9.25,0.75,0.07
754,80.99,0.0,100.0,190.9,16.0,9.1,0.75,0.08
755,59.52,0.0,100.0,405.37,16.0,9.78,0.75,0.09
756,76.96,0.0,100.0,231.15,4.0,36.48,0.75,0.08
757,56.79,0.0,100.0,432.69,8.0,17.92,0.75,0.08
758,72.65,0.0,100.0,274.27,16.0,9.38,0.75,0.08
759,71.7,0.0,100.0,283.76,16.0,9.2,0.75,0.09
760,51.12,0.0,100.0,489.32,8.0,15.89,0.75,0.23
761,50.23,0.0,100.0,498.24,16.0,9.41,0.75,0.26
762,70.0,0.0,100.0,300.72,4.0,41.03,0.75,0.14
763,65.47,0.0,100.0,345.97,16.0,9.67,0.7,0.1
764,33.46,0.0,100.0,665.72,16.0,8.42,0.75,0.09
765,42.74,0.0,100.0,572.99,16.0,8.92,0.75,0.09
766,53.25,0.0,100.0,468.05,8.0,16.89,0.75,0.1
767,64.54,0.0,100.0,355.23,4.0,28.47,0.75,0.21
768,55.39,0.0,100.0,446.65,16.0,7.93,0.75,0.08
769,67.26,0.0,100.0,328.04,16.0,8.78,0.75,0.09
770,61.49,0.0,100.0,385.7,16.0,8.22,0.75,0.15
771,27.33,0.0,100.0,726.96,16.0,8.47,0.75,0.11
772,62.76,0.0,100.0,373.05,4.0,37.17,0.75,0.23
773,52.73,0.0,100.0,473.25,16.0,9.07,0.69,0.07
774,54.92,0.0,100.0,451.38,8.0,19.83,0.75,0.07
775,69.48,0.0,100.0,305.9,4.0,35.84,0.68,0.07
776,63.13,0.0,100.0,369.33,8.0,14.48,0.68,0.07
777,46.82,0.0,100.0,532.3,8.0,20.14,0.59,0.07
778,64.96,0.0,100.0,351.04,16.0,8.93,0.75,0.13
779,49.89,0.0,100.0,501.61,16.0,8.68,0.66,0.08
780,49.86,0.0,100.0,501.85,8.0,19.83,0.75,0.09
781,62.57,0.0,100.0,374.9,8.0,20.02,0.75,0.09
782,47.85,0.0,100.0,521.97,16.0,8.15,0.75,0.1
783,54.07,0.0,100.0,459.88,16.0,10.28,0.75,0.1
784,40.78,0.0,100.0,592.58,16.0,9.75,0.75,0.07
785,57.88,0.0,100.0,421.76,16.0,10.4,0.75,0.07
786,71.15,0.0,100.0,289.22,16.0,9.33,0.75,0.09
787,54.38,0.0,100.0,456.71,8.0,19.75,0.75,0.11
788,53.59,0.0,100.0,464.6,16.0,10.3,0.75,0.1
789,64.59,0.0,100.0,354.77,16.0,8.92,0.75,0.08
790,53.88,0.0,100.0,461.72,16.0,8.01,0.75,0.14
791,49.78,0.0,100.0,502.71,16.0,8.49,0.75,0.23
792,81.8,0.0,100.0,182.85,16.0,9.29,0.75,0.12
793,56.34,0.0,100.0,437.16,4.0,41.66,0.75,0.15
794,60.04,0.0,100.0,400.2,8.0,17.54,0.75,0.15
795,41.71,0.0,100.0,583.34,16.0,9.92,0.75,0.11
796,81.37,0.0,100.0,187.16,8.0,16.91,0.69,0.09
797,60.14,0.0,100.0,399.21,16.0,11.1,0.75,0.08
798,46.92,0.0,100.0,531.3,16.0,7.75,0.75,0.15
799,66.93,0.0,100.0,331.36,16.0,9.88,0.75,0.16
800,46.23,0.0,100.0,538.2,16.0,7.93,0.75,0.07
801,61.65,0.0,100.0,384.1,8.0,18.96,0.75,0.07
802,65.25,0.0,100.0,348.16,16.0,10.2,0.75,0.08
803,65.86,0.0,100.0,342.03,8.0,16.79,0.64,0.09
804,44.31,0.0,100.0,557.34,16.0,8.22,0.75,0.07
805,74.01,0.0,100.0,260.68,16.0,10.79,0.71,0.07
806,57.48,0.0,100.0,425.79,8.0,19.64,0.75,0.13
807,33.77,0.0,100.0,662.67,8.0,18.37,0.71,0.13
808,51.35,0.0,100.0,487.02,8.0,18.17,0.75,0.11
809,46.71,0.0,100.0,533.39,8.0,19.43,0.7,0.09
810,50.4,0.0,100.0,496.51,16.0,9.04,0.75,0.09
811,77.39,0.0,100.0,226.84,16.0,9.51,0.75,0.09
