episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,71.01,0.0,100.0,0.0,12.0,88.0,86.29,5.35,11.67,0.35,0.34
2,16.29,0.0,100.0,0.0,1.0,99.0,86.15,13.56,3.65,0.44,0.41
3,66.29,0.0,100.0,0.0,5.0,95.0,78.67,6.06,10.21,0.42,0.38
4,66.4,0.0,100.0,0.0,100.0,0.0,541.6,6.04,43.73,0.65,0.22
5,34.68,0.0,100.0,0.0,5.0,95.0,70.29,10.8,7.56,0.37,0.43
6,19.63,0.0,100.0,0.0,7.0,93.0,96.3,13.06,8.88,0.38,0.28
7,35.32,0.0,100.0,0.0,3.0,97.0,59.9,10.7,8.51,0.35,0.32
8,91.34,0.05,95.0,5.0,10.0,85.0,130.52,2.37,13.83,0.35,0.33
9,80.1,0.0,100.0,0.0,83.0,17.0,335.12,3.99,43.23,0.21,0.36
10,69.33,0.0,100.0,0.0,100.0,0.0,507.44,5.6,58.07,0.5,0.21
11,74.33,0.0,100.0,0.0,100.0,0.0,636.31,4.85,61.44,0.41,0.22
12,19.53,0.0,100.0,0.0,16.0,84.0,114.78,13.07,10.78,0.45,0.29
13,27.04,0.0,100.0,0.0,20.0,80.0,163.43,11.94,13.28,0.5,0.37
14,51.15,0.0,100.0,0.0,47.0,53.0,244.75,8.33,24.46,0.38,0.3
15,38.98,0.0,100.0,0.0,38.0,62.0,188.92,10.15,21.33,0.4,0.27
16,69.68,0.0,100.0,0.0,10.0,90.0,121.51,5.55,11.11,0.38,0.3
17,57.5,0.08,92.0,8.0,15.0,77.0,100.24,5.32,11.93,0.34,0.34
18,79.73,0.0,100.0,0.0,100.0,0.0,538.43,4.04,49.66,0.42,0.34
19,71.73,0.0,100.0,0.0,100.0,0.0,378.84,5.24,52.41,0.56,0.39
20,73.33,0.0,100.0,0.0,100.0,0.0,691.39,5.0,54.08,0.55,0.35
21,29.03,0.0,100.0,0.0,3.0,97.0,51.05,11.65,6.79,0.38,0.33
22,86.87,0.02,98.0,2.0,10.0,88.0,98.04,2.4,16.62,0.19,0.31
23,75.67,0.0,100.0,0.0,100.0,0.0,503.21,4.65,57.36,0.29,0.28
24,75.73,0.0,100.0,0.0,100.0,0.0,377.49,4.64,55.03,0.5,0.36
25,69.05,0.0,100.0,0.0,43.0,57.0,204.15,5.64,25.59,0.35,0.48
26,31.64,0.0,100.0,0.0,10.0,90.0,109.49,11.25,8.98,0.33,0.31
27,71.82,0.0,100.0,0.0,29.0,71.0,184.21,5.23,22.08,0.36,0.3
28,58.04,0.0,100.0,0.0,13.0,87.0,162.03,7.29,12.0,0.54,0.4
29,36.2,0.0,100.0,0.0,6.0,94.0,79.82,10.57,8.64,0.38,0.34
30,38.1,0.0,100.0,0.0,6.0,94.0,70.74,10.29,8.14,0.35,0.3
31,62.67,0.0,100.0,0.0,100.0,0.0,351.58,6.6,43.76,0.63,0.2
32,20.6,0.0,100.0,0.0,22.0,78.0,159.58,12.91,16.89,0.5,0.27
33,71.87,0.0,100.0,0.0,100.0,0.0,414.1,5.22,56.61,0.49,0.22
34,40.1,0.0,100.0,0.0,33.0,67.0,145.94,9.98,17.92,0.44,0.25
35,75.65,0.0,100.0,0.0,99.0,1.0,379.53,4.65,47.55,0.5,0.2
36,21.69,0.0,100.0,0.0,11.0,89.0,123.18,12.75,8.55,0.33,0.33
37,23.2,0.0,100.0,0.0,10.0,90.0,135.69,12.52,8.98,0.32,0.3
38,44.11,0.0,100.0,0.0,14.0,86.0,100.03,9.38,11.48,0.29,0.29
39,10.7,0.0,100.0,0.0,1.0,99.0,51.7,14.39,3.8,0.44,0.37
40,38.39,0.0,100.0,0.0,10.0,90.0,88.38,10.24,9.51,0.34,0.48
41,68.21,0.0,100.0,0.0,24.0,76.0,165.39,5.77,16.45,0.47,0.33
