episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,38.18,0.03,97.0,3.0,10.0,87.0,169.77,10.56,10.28,0.43,4.36
2,35.46,0.03,97.0,3.0,12.0,85.0,161.42,10.98,12.89,0.36,3.91
3,51.63,0.0,100.0,0.0,12.0,88.0,160.0,8.25,12.66,0.43,4.82
4,70.62,0.0,100.0,0.0,12.0,88.0,155.35,5.41,15.29,0.42,4.21
5,31.95,0.0,100.0,0.0,24.0,76.0,213.6,11.21,18.37,0.4,4.32
6,46.86,0.03,97.0,3.0,5.0,92.0,127.72,8.91,9.69,0.45,5.22
7,47.89,0.02,98.0,2.0,14.0,84.0,145.87,8.98,13.54,0.43,4.56
8,38.45,0.05,95.0,5.0,12.0,83.0,165.65,10.4,12.13,0.45,4.58
9,45.17,0.0,100.0,0.0,14.0,86.0,162.46,9.22,12.38,0.38,4.36
10,33.24,0.04,96.0,4.0,15.0,81.0,195.49,10.81,11.62,0.41,3.66
11,29.4,0.07,93.0,7.0,12.0,81.0,199.11,11.42,12.65,0.46,2.15
12,32.83,0.07,93.0,7.0,23.0,70.0,216.41,10.87,18.27,0.44,1.87
13,38.41,0.03,97.0,3.0,10.0,87.0,157.72,10.21,9.9,0.39,2.12
14,39.36,0.0,100.0,0.0,19.0,81.0,168.31,10.1,15.43,0.41,2.77
15,30.77,0.03,97.0,3.0,12.0,85.0,199.37,11.4,10.05,0.43,2.29
16,36.56,0.08,92.0,8.0,26.0,66.0,238.96,11.34,20.39,0.42,1.79
17,57.71,0.06,94.0,6.0,13.0,81.0,158.28,7.43,14.17,0.44,2.48
18,30.02,0.0,100.0,0.0,12.0,88.0,144.7,11.5,10.9,0.4,2.37
19,36.26,0.04,96.0,4.0,18.0,78.0,237.29,10.96,12.37,0.47,2.52
20,67.08,0.07,93.0,7.0,10.0,83.0,124.89,5.99,14.09,0.38,3.72
21,41.49,0.0,100.0,0.0,29.0,71.0,254.93,9.78,17.6,0.41,3.03
22,47.47,0.0,100.0,0.0,17.0,83.0,175.5,8.88,14.01,0.41,3.66
23,53.19,0.0,100.0,0.0,12.0,88.0,173.53,8.02,11.72,0.41,4.2
24,41.3,0.0,100.0,0.0,20.0,80.0,199.34,9.8,15.92,0.36,4.42
25,34.38,0.0,100.0,0.0,21.0,79.0,211.5,10.84,19.53,0.41,4.76
26,57.15,0.08,92.0,8.0,13.0,79.0,191.66,6.68,14.74,0.41,4.69
27,46.45,0.05,95.0,5.0,11.0,84.0,156.69,9.14,12.88,0.43,4.59
28,37.47,0.09,91.0,9.0,18.0,73.0,198.27,10.32,16.32,0.45,3.32
29,62.46,0.05,95.0,5.0,12.0,83.0,151.75,6.3,15.23,0.39,3.66
30,27.96,0.0,100.0,0.0,15.0,85.0,171.87,11.81,13.47,0.36,3.72
31,39.29,0.0,100.0,0.0,11.0,89.0,158.16,10.11,9.4,0.38,4.32
32,38.42,0.03,97.0,3.0,13.0,84.0,186.96,9.9,11.34,0.42,4.61
33,29.16,0.0,100.0,0.0,18.0,82.0,190.06,11.63,11.31,0.43,4.31
34,38.03,0.0,100.0,0.0,10.0,90.0,164.21,10.3,9.68,0.38,4.05
35,39.62,0.0,100.0,0.0,19.0,81.0,224.38,10.06,15.51,0.4,3.92
36,41.42,0.0,100.0,0.0,19.0,81.0,171.64,9.79,15.26,0.33,3.86
37,40.64,0.08,92.0,8.0,13.0,79.0,189.49,9.7,14.37,0.39,3.61
38,42.17,0.0,100.0,0.0,13.0,87.0,179.25,9.67,13.86,0.38,3.66
39,37.61,0.06,94.0,6.0,18.0,76.0,212.27,9.68,14.52,0.44,3.36
40,52.44,0.1,90.0,10.0,19.0,71.0,222.12,8.59,16.51,0.39,3.04
41,26.14,0.0,100.0,0.0,29.0,71.0,291.0,12.08,16.55,0.51,2.99
42,36.66,0.04,96.0,4.0,12.0,84.0,177.29,10.27,11.65,0.39,3.64
43,23.99,0.0,100.0,0.0,21.0,79.0,185.15,12.4,13.8,0.38,3.48
44,72.15,0.08,92.0,8.0,6.0,86.0,118.39,5.54,11.43,0.43,3.66
45,50.02,0.0,100.0,0.0,12.0,88.0,166.72,8.5,12.0,0.41,4.58
46,67.12,0.04,96.0,4.0,7.0,89.0,139.49,6.14,9.86,0.48,3.67
47,23.33,0.0,100.0,0.0,25.0,75.0,277.44,12.5,17.19,0.4,3.71
48,22.25,0.05,95.0,5.0,8.0,87.0,197.86,13.28,7.72,0.48,4.9
49,31.02,0.06,94.0,6.0,20.0,74.0,225.16,11.37,17.41,0.36,4.06
50,51.25,0.0,100.0,0.0,23.0,77.0,227.25,8.31,19.02,0.37,4.16
51,36.34,0.03,97.0,3.0,7.0,90.0,144.46,10.84,9.39,0.44,5.24
52,51.69,0.0,100.0,0.0,16.0,84.0,153.1,8.25,14.86,0.39,4.64
53,36.67,0.08,92.0,8.0,21.0,71.0,231.21,11.33,16.25,0.42,3.61
54,54.38,0.0,100.0,0.0,10.0,90.0,148.5,7.84,10.32,0.44,4.51
55,50.92,0.01,99.0,1.0,15.0,84.0,164.45,8.44,13.38,0.39,4.22
56,66.39,0.05,95.0,5.0,14.0,81.0,173.37,5.67,15.92,0.4,4.77
57,42.75,0.06,94.0,6.0,9.0,85.0,171.72,9.5,11.58,0.43,4.49
58,45.82,0.05,95.0,5.0,11.0,84.0,177.18,9.55,12.3,0.39,4.3
59,22.39,0.03,97.0,3.0,11.0,86.0,160.61,12.69,9.93,0.4,4.52
60,28.12,0.02,98.0,2.0,8.0,90.0,144.07,12.0,9.72,0.41,5.19
61,64.39,0.05,95.0,5.0,11.0,84.0,157.67,6.62,12.87,0.42,4.26
62,29.96,0.0,100.0,0.0,11.0,89.0,163.52,11.51,10.56,0.38,5.46
63,41.43,0.04,96.0,4.0,13.0,83.0,156.88,10.15,9.89,0.48,4.86
64,43.73,0.04,96.0,4.0,14.0,82.0,173.72,9.79,11.58,0.4,4.58
65,49.95,0.09,91.0,9.0,14.0,77.0,179.7,8.26,13.05,0.41,4.13
66,38.33,0.04,96.0,4.0,19.0,77.0,218.52,10.64,15.16,0.42,4.5
67,38.8,0.04,96.0,4.0,12.0,84.0,145.28,10.56,12.65,0.42,4.74
68,28.58,0.0,100.0,0.0,14.0,86.0,183.82,11.71,10.99,0.47,5.11
69,28.15,0.0,100.0,0.0,30.0,70.0,268.61,11.78,22.12,0.53,3.4
70,40.82,0.1,90.0,10.0,21.0,69.0,201.2,8.53,16.92,0.41,3.98
71,39.87,0.03,97.0,3.0,10.0,87.0,145.26,10.3,11.12,0.45,4.27
72,47.22,0.07,93.0,7.0,13.0,80.0,185.88,8.55,13.63,0.42,3.75
73,53.26,0.0,100.0,0.0,17.0,83.0,220.29,8.01,15.82,0.45,3.69
74,43.42,0.0,100.0,0.0,10.0,90.0,134.54,9.49,11.72,0.41,3.97
75,44.17,0.03,97.0,3.0,20.0,77.0,213.62,9.32,18.09,0.46,4.62
76,30.08,0.0,100.0,0.0,30.0,70.0,209.68,11.49,23.95,0.41,3.42
77,40.5,0.04,96.0,4.0,10.0,86.0,151.58,9.98,11.66,0.39,4.85
78,38.32,0.05,95.0,5.0,31.0,64.0,262.96,10.42,19.42,0.45,3.83
79,44.76,0.0,100.0,0.0,19.0,81.0,215.03,9.29,16.36,0.4,4.33
80,32.49,0.05,95.0,5.0,19.0,76.0,200.95,11.03,14.21,0.42,3.9
81,53.54,0.0,100.0,0.0,11.0,89.0,168.72,7.97,12.62,0.44,4.27
82,45.57,0.0,100.0,0.0,20.0,80.0,187.12,9.16,15.76,0.36,3.61
83,44.97,0.02,98.0,2.0,16.0,82.0,191.86,9.12,14.32,0.47,4.12
84,38.59,0.05,95.0,5.0,17.0,78.0,203.72,10.06,15.07,0.39,3.55
85,54.66,0.04,96.0,4.0,13.0,83.0,157.02,7.77,14.55,0.38,3.68
86,49.21,0.05,95.0,5.0,23.0,72.0,226.94,9.02,16.09,0.43,3.16
87,43.56,0.05,95.0,5.0,15.0,80.0,202.83,9.6,14.71,0.42,3.57
88,67.88,0.05,95.0,5.0,26.0,69.0,238.37,6.07,19.9,0.51,3.05
