episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,26.35,0.0,100.0,0.0,23.0,77.0,160.97,12.05,14.54,0.52,0.61
2,42.38,0.0,100.0,0.0,12.0,88.0,114.9,9.64,11.74,0.36,0.58
3,78.2,0.04,96.0,4.0,20.0,76.0,153.33,4.09,18.6,0.35,0.64
4,43.93,0.0,100.0,0.0,24.0,76.0,175.64,9.41,16.39,0.45,0.58
5,30.55,0.0,100.0,0.0,29.0,71.0,173.25,11.42,21.07,0.44,0.73
6,50.27,0.0,100.0,0.0,18.0,82.0,138.12,8.46,15.82,0.34,0.64
7,18.59,0.0,100.0,0.0,21.0,79.0,177.55,13.21,15.88,0.49,0.76
8,41.91,0.0,100.0,0.0,12.0,88.0,121.88,9.71,12.33,0.36,0.63
9,27.55,0.0,100.0,0.0,5.0,95.0,79.56,11.87,8.23,0.37,0.73
10,47.94,0.0,100.0,0.0,15.0,85.0,132.52,8.81,13.42,0.36,0.67
11,44.07,0.0,100.0,0.0,24.0,76.0,129.77,9.39,18.73,0.34,0.73
12,55.78,0.0,100.0,0.0,64.0,36.0,360.63,7.63,40.29,0.38,0.43
13,40.17,0.0,100.0,0.0,22.0,78.0,139.47,9.97,15.12,0.32,0.56
14,53.32,0.0,100.0,0.0,19.0,81.0,135.99,8.0,16.67,0.29,0.62
15,36.02,0.05,95.0,5.0,24.0,71.0,158.1,9.52,17.67,0.28,0.52
16,56.26,0.0,100.0,0.0,6.0,94.0,84.62,7.56,8.77,0.39,0.77
17,25.9,0.13,87.0,13.0,14.0,73.0,166.28,9.29,14.94,0.36,0.53
18,57.45,0.0,100.0,0.0,13.0,87.0,139.64,7.38,14.03,0.35,0.7
19,48.24,0.0,100.0,0.0,5.0,95.0,96.62,8.76,10.29,0.38,0.73
20,49.45,0.04,96.0,4.0,15.0,81.0,121.63,7.65,14.79,0.36,0.6
21,11.32,0.03,97.0,3.0,8.0,89.0,118.85,13.79,8.2,0.37,0.81
22,26.29,0.0,100.0,0.0,13.0,87.0,114.03,12.06,10.44,0.36,0.68
23,30.51,0.0,100.0,0.0,12.0,88.0,132.59,11.42,10.85,0.34,0.66
24,39.29,0.0,100.0,0.0,19.0,81.0,142.02,10.11,15.2,0.35,0.67
25,64.0,0.04,96.0,4.0,8.0,88.0,103.83,6.63,11.45,0.44,0.84
26,62.68,0.0,100.0,0.0,13.0,87.0,111.31,6.6,10.91,0.49,0.63
27,44.01,0.0,100.0,0.0,3.0,97.0,73.15,9.4,7.75,0.4,0.74
28,28.66,0.0,100.0,0.0,12.0,88.0,150.19,11.7,11.42,0.4,0.67
29,41.94,0.0,100.0,0.0,20.0,80.0,156.06,9.71,17.01,0.48,0.7
30,43.83,0.0,100.0,0.0,15.0,85.0,131.52,9.43,12.07,0.34,0.78
31,39.08,0.06,94.0,6.0,13.0,81.0,129.08,8.81,12.72,0.36,0.65
32,79.2,0.01,99.0,1.0,19.0,80.0,143.44,4.15,16.54,0.29,0.89
33,48.95,0.0,100.0,0.0,25.0,75.0,173.25,8.66,18.54,0.27,0.67
34,29.02,0.0,100.0,0.0,7.0,93.0,107.96,11.65,9.72,0.55,0.66
35,28.74,0.06,94.0,6.0,21.0,73.0,166.29,10.46,16.51,0.24,0.68
36,34.97,0.0,100.0,0.0,16.0,84.0,135.15,10.75,11.17,0.33,0.74
37,64.57,0.0,100.0,0.0,11.0,89.0,130.38,6.32,12.64,0.4,0.7
38,44.17,0.0,100.0,0.0,8.0,92.0,94.86,9.37,8.91,0.4,0.72
39,21.82,0.0,100.0,0.0,15.0,85.0,146.47,12.73,11.61,0.45,0.65
40,40.05,0.0,100.0,0.0,10.0,90.0,94.7,9.99,10.49,0.36,0.73
41,24.46,0.0,100.0,0.0,22.0,78.0,185.0,12.33,15.47,0.47,0.73
42,47.64,0.0,100.0,0.0,9.0,91.0,108.62,8.85,10.74,0.4,0.72
43,15.92,0.0,100.0,0.0,8.0,92.0,116.52,13.61,6.93,0.36,0.63
44,43.45,0.04,96.0,4.0,16.0,80.0,160.15,8.59,15.5,0.39,0.68
45,22.3,0.03,97.0,3.0,9.0,88.0,103.39,12.09,8.83,0.4,0.81
46,25.11,0.0,100.0,0.0,4.0,96.0,101.12,12.23,6.96,0.41,0.77
47,46.05,0.0,100.0,0.0,16.0,84.0,137.69,9.09,14.21,0.34,0.63
48,23.36,0.0,100.0,0.0,11.0,89.0,110.3,12.5,8.61,0.36,0.69
49,47.83,0.06,94.0,6.0,12.0,82.0,129.4,7.41,15.93,0.36,0.63
50,60.7,0.02,98.0,2.0,2.0,96.0,76.26,6.71,7.92,0.44,0.79
51,34.87,0.0,100.0,0.0,19.0,81.0,147.97,10.77,14.24,0.3,0.59
52,63.75,0.03,97.0,3.0,13.0,84.0,140.09,6.61,13.04,0.41,0.6
53,25.59,0.0,100.0,0.0,17.0,83.0,176.69,12.16,13.89,0.3,0.6
54,22.35,0.05,95.0,5.0,15.0,80.0,147.64,11.68,12.25,0.34,0.64
55,43.9,0.0,100.0,0.0,7.0,93.0,116.32,9.41,9.68,0.44,0.71
56,28.86,0.0,100.0,0.0,17.0,83.0,128.31,11.67,11.84,0.31,0.67
57,53.51,0.0,100.0,0.0,14.0,86.0,105.72,7.97,15.17,0.33,0.64
58,40.77,0.05,95.0,5.0,26.0,69.0,179.87,8.77,19.27,0.33,0.58
59,39.34,0.0,100.0,0.0,7.0,93.0,97.0,10.1,9.72,0.39,0.7
60,43.29,0.05,95.0,5.0,22.0,73.0,158.68,8.38,19.24,0.32,0.61
61,43.41,0.0,100.0,0.0,14.0,86.0,152.36,9.49,12.16,0.37,0.68
62,49.46,0.0,100.0,0.0,18.0,82.0,134.93,8.58,16.45,0.33,0.65
63,41.41,0.0,100.0,0.0,15.0,85.0,153.3,9.79,12.6,0.29,0.72
64,47.99,0.0,100.0,0.0,20.0,80.0,142.4,8.8,17.33,0.32,0.66
65,31.18,0.0,100.0,0.0,21.0,79.0,140.49,11.32,16.17,0.46,0.71
66,51.78,0.0,100.0,0.0,12.0,88.0,130.64,8.23,13.62,0.38,0.72
67,44.43,0.0,100.0,0.0,20.0,80.0,143.68,9.33,15.93,0.28,0.71
68,33.2,0.0,100.0,0.0,21.0,79.0,159.48,11.02,16.72,0.43,0.64
69,51.8,0.0,100.0,0.0,9.0,91.0,120.75,8.23,11.42,0.4,0.64
70,42.58,0.0,100.0,0.0,26.0,74.0,167.59,9.61,19.76,0.48,0.63
71,47.91,0.0,100.0,0.0,9.0,91.0,125.71,8.81,13.2,0.39,0.74
72,33.45,0.0,100.0,0.0,27.0,73.0,174.74,10.98,17.19,0.27,0.65
73,16.44,0.0,100.0,0.0,8.0,92.0,128.27,13.53,7.28,0.48,0.76
74,27.46,0.0,100.0,0.0,8.0,92.0,111.79,11.88,10.47,0.39,0.71
75,20.7,0.0,100.0,0.0,15.0,85.0,135.62,12.9,11.39,0.49,0.59
76,39.18,0.0,100.0,0.0,38.0,62.0,244.32,10.12,23.78,0.38,0.58
77,34.55,0.0,100.0,0.0,27.0,73.0,192.26,10.82,17.49,0.38,0.68
78,46.98,0.0,100.0,0.0,34.0,66.0,194.39,8.95,21.54,0.46,0.59
79,34.68,0.0,100.0,0.0,37.0,63.0,240.27,10.8,23.85,0.37,0.53
80,24.69,0.0,100.0,0.0,16.0,84.0,132.44,12.3,12.43,0.48,0.58
81,77.81,0.0,100.0,0.0,12.0,88.0,122.8,4.33,13.05,0.35,0.72
82,36.17,0.0,100.0,0.0,24.0,76.0,193.96,10.57,18.92,0.27,0.64
83,17.37,0.07,93.0,7.0,10.0,83.0,122.84,12.07,10.25,0.36,0.56
