episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
36,0.0,0.0,100.0,0.0,100.0,0.0,386.69,16.0,38.13,0.88,0.2
37,42.6,0.73,27.0,73.0,27.0,0.0,635.6,4.0,42.7,0.88,0.13
38,0.0,0.0,100.0,0.0,100.0,0.0,458.21,16.0,39.35,0.88,0.17
39,-76.0,0.88,12.0,88.0,12.0,0.0,574.57,1.0,61.65,0.88,0.11
40,0.0,0.0,100.0,0.0,100.0,0.0,444.62,16.0,39.73,0.88,0.12
41,-49.6,0.72,28.0,72.0,28.0,0.0,497.46,4.0,40.81,0.88,0.09
42,73.4,0.43,57.0,43.0,57.0,0.0,580.62,8.0,49.29,0.88,0.12
43,0.0,0.0,100.0,0.0,100.0,0.0,299.72,16.0,38.49,0.88,0.11
44,-59.4,0.79,21.0,79.0,21.0,0.0,446.92,2.0,47.31,0.88,0.08
45,-55.53,0.77,23.0,77.0,23.0,0.0,547.26,2.0,53.44,0.88,0.09
46,-72.0,0.86,14.0,86.0,14.0,0.0,563.52,1.0,52.31,0.88,0.12
47,64.0,0.91,9.0,91.0,9.0,0.0,430.96,1.0,54.28,0.88,0.14
48,-74.0,0.87,13.0,87.0,13.0,0.0,545.84,1.0,58.12,0.88,0.12
49,-56.8,0.76,24.0,76.0,24.0,0.0,503.21,4.0,49.7,0.88,0.11
50,-9.53,0.41,59.0,41.0,59.0,0.0,475.26,8.0,41.8,0.88,0.13
51,-64.0,0.82,18.0,82.0,18.0,0.0,446.57,1.0,56.7,0.88,0.08
52,-4.93,0.38,62.0,38.0,62.0,0.0,464.97,8.0,52.07,0.88,0.11
53,-51.67,0.75,25.0,75.0,25.0,0.0,464.17,2.0,53.33,0.88,0.1
54,75.73,0.48,52.0,48.0,52.0,0.0,367.14,8.0,45.31,0.88,0.1
55,-38.8,0.66,34.0,66.0,34.0,0.0,551.65,4.0,45.61,0.88,0.09
56,-82.0,0.91,9.0,91.0,9.0,0.0,342.12,1.0,46.85,0.88,0.08
57,-74.87,0.87,13.0,87.0,13.0,0.0,420.61,2.0,45.01,0.88,0.09
58,1.2,0.34,66.0,34.0,66.0,0.0,410.98,8.0,50.09,0.88,0.11
59,-18.73,0.47,53.0,47.0,53.0,0.0,576.97,8.0,40.64,0.88,0.11
60,-58.6,0.77,23.0,77.0,23.0,0.0,456.84,4.0,40.93,0.88,0.12
61,-72.93,0.86,14.0,86.0,14.0,0.0,651.0,2.0,46.85,0.88,0.12
62,-46.0,0.7,30.0,70.0,30.0,0.0,523.54,4.0,48.61,0.88,0.16
63,-61.33,0.8,20.0,80.0,20.0,0.0,393.16,2.0,48.28,0.88,0.1
64,26.0,0.81,19.0,81.0,19.0,0.0,461.87,1.0,52.11,0.88,0.09
65,-69.07,0.84,16.0,84.0,16.0,0.0,380.51,2.0,45.27,0.88,0.14
66,28.0,0.7,30.0,70.0,30.0,0.0,409.48,4.0,47.95,0.88,0.14
67,0.0,0.0,100.0,0.0,100.0,0.0,526.49,16.0,40.14,0.88,0.12
68,0.0,0.0,100.0,0.0,100.0,0.0,299.57,16.0,38.95,0.88,0.13
69,-53.2,0.74,26.0,74.0,26.0,0.0,415.72,4.0,47.87,0.88,0.11
70,0.0,0.0,100.0,0.0,100.0,0.0,483.37,16.0,38.54,0.88,0.13
71,-47.8,0.71,29.0,71.0,29.0,0.0,586.09,4.0,53.39,0.88,0.1
72,-84.0,0.92,8.0,92.0,8.0,0.0,471.07,1.0,54.42,0.88,0.09
73,-72.0,0.86,14.0,86.0,14.0,0.0,477.33,1.0,65.68,0.88,0.09
74,0.0,0.0,100.0,0.0,100.0,0.0,429.24,16.0,40.7,0.88,0.13
75,36.0,0.7,30.0,70.0,30.0,0.0,543.81,4.0,41.56,0.88,0.12
76,-47.8,0.71,29.0,71.0,29.0,0.0,678.82,4.0,45.48,0.88,0.13
77,0.0,0.0,100.0,0.0,100.0,0.0,392.72,16.0,38.27,0.88,0.1
78,0.0,0.0,100.0,0.0,100.0,0.0,620.59,16.0,41.35,0.88,0.11
79,-55.0,0.75,25.0,75.0,25.0,0.0,522.96,4.0,38.13,0.88,0.11
80,-65.2,0.82,18.0,82.0,18.0,0.0,599.25,2.0,58.18,0.88,0.08
81,-40.6,0.67,33.0,67.0,33.0,0.0,587.09,4.0,42.91,0.88,0.1
82,-55.0,0.75,25.0,75.0,25.0,0.0,396.17,4.0,49.25,0.88,0.15
83,73.4,0.43,57.0,43.0,57.0,0.0,467.99,8.0,49.79,0.88,0.14
84,-53.2,0.74,26.0,74.0,26.0,0.0,361.67,4.0,51.19,0.88,0.14
85,0.0,0.0,100.0,0.0,100.0,0.0,423.63,16.0,38.34,0.88,0.13
86,-71.0,0.85,15.0,85.0,15.0,0.0,496.88,2.0,44.79,0.88,0.09
87,0.0,0.0,100.0,0.0,100.0,0.0,608.94,16.0,43.57,0.88,0.22
88,-38.8,0.66,34.0,66.0,34.0,0.0,543.97,4.0,41.95,0.88,0.13
89,-71.0,0.85,15.0,85.0,15.0,0.0,517.15,2.0,58.79,0.88,0.08
90,-72.93,0.86,14.0,86.0,14.0,0.0,251.56,2.0,51.95,0.88,0.08
91,72.0,0.4,60.0,40.0,60.0,0.0,654.57,8.0,44.01,0.88,0.1
92,-57.47,0.78,22.0,78.0,22.0,0.0,440.1,2.0,62.56,0.88,0.07
93,75.27,0.47,53.0,47.0,53.0,0.0,446.22,8.0,52.14,0.88,0.09
94,-20.27,0.48,52.0,48.0,52.0,0.0,469.34,8.0,43.92,0.88,0.09
95,-14.13,0.44,56.0,44.0,56.0,0.0,572.35,8.0,47.86,0.88,0.24
96,-68.0,0.84,16.0,84.0,16.0,0.0,449.67,1.0,54.8,0.88,0.09
97,-63.27,0.81,19.0,81.0,19.0,0.0,538.88,2.0,44.79,0.88,0.07
98,-15.67,0.45,55.0,45.0,55.0,0.0,371.16,8.0,48.18,0.88,0.08
99,0.0,0.0,100.0,0.0,100.0,0.0,487.25,16.0,38.17,0.88,0.1
100,-60.4,0.78,22.0,78.0,22.0,0.0,480.49,4.0,41.17,0.88,0.07
