episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,53.33,0.0,100.0,0.0,100.0,0.0,309.06,8.0,36.43,0.75,0.13
2,2.6,0.43,57.0,43.0,57.0,0.0,341.84,4.0,46.72,0.75,0.07
3,15.2,0.36,64.0,36.0,64.0,0.0,657.1,4.0,50.89,0.75,0.08
4,-14.93,0.56,44.0,56.0,44.0,0.0,365.29,2.0,46.62,0.75,0.07
5,53.33,0.0,100.0,0.0,100.0,0.0,453.84,8.0,39.37,0.75,0.11
6,-38.0,0.69,31.0,69.0,31.0,0.0,268.24,1.0,32.61,0.75,0.08
7,-9.13,0.53,47.0,53.0,47.0,0.0,486.32,2.0,44.14,0.75,0.13
8,89.4,0.47,53.0,47.0,53.0,0.0,413.71,4.0,43.52,0.75,0.13
9,6.2,0.41,59.0,41.0,59.0,0.0,519.22,4.0,45.58,0.75,0.16
10,8.27,0.44,56.0,44.0,56.0,0.0,402.21,2.0,43.07,0.75,0.09
11,-56.0,0.78,22.0,78.0,22.0,0.0,321.01,1.0,38.15,0.75,0.07
12,75.2,0.58,42.0,58.0,42.0,0.0,467.76,2.0,47.43,0.75,0.08
13,-40.0,0.7,30.0,70.0,30.0,0.0,571.84,1.0,33.27,0.75,0.07
14,-40.0,0.7,30.0,70.0,30.0,0.0,223.1,1.0,34.57,0.75,0.07
15,53.33,0.0,100.0,0.0,100.0,0.0,570.97,8.0,34.75,0.75,0.11
16,-1.0,0.45,55.0,45.0,55.0,0.0,371.74,4.0,42.37,0.75,0.09
17,-1.4,0.49,51.0,49.0,51.0,0.0,379.79,2.0,38.8,0.75,0.09
18,-5.27,0.51,49.0,51.0,49.0,0.0,346.15,2.0,38.58,0.75,0.08
19,0.0,0.0,100.0,0.0,100.0,0.0,572.57,16.0,17.88,0.75,0.11
20,-48.0,0.74,26.0,74.0,26.0,0.0,245.81,1.0,45.4,0.75,0.09
21,0.0,0.0,100.0,0.0,100.0,0.0,551.88,16.0,20.49,0.75,0.11
22,0.0,0.0,100.0,0.0,100.0,0.0,337.69,16.0,20.05,0.75,0.11
23,0.0,0.0,100.0,0.0,100.0,0.0,491.34,16.0,19.29,0.75,0.15
24,87.0,0.35,65.0,35.0,65.0,0.0,661.25,4.0,49.13,0.75,0.11
25,53.33,0.0,100.0,0.0,100.0,0.0,485.3,8.0,43.23,0.75,0.12
26,0.0,0.0,100.0,0.0,100.0,0.0,276.29,16.0,22.11,0.75,0.17
27,46.0,0.73,27.0,73.0,27.0,0.0,353.91,1.0,39.09,0.75,0.09
28,53.33,0.0,100.0,0.0,100.0,0.0,317.4,8.0,38.28,0.75,0.11
29,-6.4,0.48,52.0,48.0,52.0,0.0,505.59,4.0,53.83,0.75,0.09
30,0.0,0.0,100.0,0.0,100.0,0.0,395.76,16.0,19.58,0.75,0.12
31,15.2,0.36,64.0,36.0,64.0,0.0,324.3,4.0,51.93,0.75,0.11
32,0.0,0.0,100.0,0.0,100.0,0.0,338.1,16.0,22.01,0.75,0.09
33,76.33,0.45,55.0,45.0,55.0,0.0,625.47,2.0,45.16,0.75,0.09
34,53.33,0.0,100.0,0.0,100.0,0.0,436.59,8.0,38.55,0.75,0.09
35,-40.0,0.7,30.0,70.0,30.0,0.0,486.74,1.0,43.86,0.75,0.08
36,-38.0,0.69,31.0,69.0,31.0,0.0,538.94,1.0,34.41,0.75,0.08
37,89.0,0.45,55.0,45.0,55.0,0.0,405.09,4.0,41.7,0.75,0.08
38,0.0,0.0,100.0,0.0,100.0,0.0,268.24,16.0,19.83,0.75,0.09
39,53.33,0.0,100.0,0.0,100.0,0.0,416.88,8.0,43.23,0.75,0.1
40,11.6,0.38,62.0,38.0,62.0,0.0,552.16,4.0,48.68,0.75,0.13
41,0.0,0.0,100.0,0.0,100.0,0.0,253.86,16.0,20.97,0.75,0.13
42,-46.0,0.73,27.0,73.0,27.0,0.0,313.38,1.0,42.83,0.75,0.09
43,44.0,0.79,21.0,79.0,21.0,0.0,525.71,1.0,47.32,0.75,0.09
44,86.8,0.34,66.0,34.0,66.0,0.0,572.86,4.0,49.78,0.75,0.1
45,0.0,0.0,100.0,0.0,100.0,0.0,505.88,16.0,18.24,0.75,0.13
46,53.33,0.0,100.0,0.0,100.0,0.0,590.11,8.0,39.86,0.75,0.1
47,53.33,0.0,100.0,0.0,100.0,0.0,336.66,8.0,43.24,0.75,0.1
48,53.33,0.0,100.0,0.0,100.0,0.0,381.1,8.0,41.14,0.75,0.11
49,0.0,0.0,100.0,0.0,100.0,0.0,411.41,16.0,22.06,0.75,0.11
50,0.0,0.0,100.0,0.0,100.0,0.0,434.99,16.0,19.69,0.75,0.11
51,20.6,0.33,67.0,33.0,67.0,0.0,281.75,4.0,48.03,0.75,0.1
52,20.6,0.33,67.0,33.0,67.0,0.0,346.44,4.0,52.78,0.75,0.1
53,0.0,0.0,100.0,0.0,100.0,0.0,433.55,16.0,19.82,0.75,0.09
