episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,-19.8,0.91,9.0,91.0,9.0,0.0,541.7,4.0,56.61,0.94,0.13
2,38.0,0.38,62.0,38.0,62.0,0.0,650.02,16.0,39.53,0.94,0.16
3,-27.2,0.94,6.0,94.0,6.0,0.0,542.56,4.0,34.21,0.94,0.13
4,-14.0,0.94,6.0,94.0,6.0,0.0,563.72,1.0,64.28,0.94,0.3
5,40.0,0.4,60.0,40.0,60.0,0.0,592.48,16.0,43.73,0.94,0.51
6,15.2,0.64,36.0,64.0,36.0,0.0,548.42,8.0,43.12,0.94,0.33
7,-6.4,0.94,6.0,94.0,6.0,0.0,493.92,2.0,68.59,0.94,0.42
8,-10.0,0.96,4.0,96.0,4.0,0.0,687.96,1.0,70.57,0.94,0.41
9,47.0,0.47,53.0,47.0,53.0,0.0,454.9,16.0,48.54,0.94,0.53
10,39.0,0.39,61.0,39.0,61.0,0.0,650.16,16.0,43.65,0.94,0.49
11,10.0,0.95,5.0,95.0,5.0,0.0,534.48,1.0,81.49,0.94,0.37
12,36.6,0.67,33.0,67.0,33.0,0.0,471.72,8.0,42.78,0.94,0.47
13,10.93,0.72,28.0,72.0,28.0,0.0,365.05,8.0,39.92,0.94,0.47
14,-10.0,0.95,5.0,95.0,5.0,0.0,513.56,1.0,80.48,0.94,0.47
15,37.27,0.77,23.0,77.0,23.0,0.0,616.2,8.0,42.07,0.94,0.45
16,28.8,0.76,24.0,76.0,24.0,0.0,607.89,8.0,36.17,0.94,0.36
17,-22.33,0.95,5.0,95.0,5.0,0.0,572.81,2.0,75.88,0.94,0.14
18,-20.33,0.95,5.0,95.0,5.0,0.0,587.24,2.0,67.01,0.94,0.13
19,-4.07,0.99,1.0,99.0,1.0,0.0,469.89,2.0,60.33,0.94,0.12
20,4.8,0.94,6.0,94.0,6.0,0.0,553.26,4.0,53.94,0.94,0.17
21,-10.4,0.94,6.0,94.0,6.0,0.0,590.64,2.0,73.35,0.94,0.16
22,26.93,0.72,28.0,72.0,28.0,0.0,526.46,8.0,40.54,0.94,0.12
23,43.0,0.43,57.0,43.0,57.0,0.0,549.42,16.0,45.29,0.94,0.13
24,42.0,0.42,58.0,42.0,58.0,0.0,604.12,16.0,49.01,0.94,0.13
25,37.0,0.37,63.0,37.0,63.0,0.0,508.27,16.0,49.42,0.94,0.13
26,-16.13,0.98,2.0,98.0,2.0,0.0,641.89,2.0,79.37,0.94,0.1
27,-8.33,0.95,5.0,95.0,5.0,0.0,449.72,2.0,60.27,0.94,0.11
28,2.2,0.91,9.0,91.0,9.0,0.0,528.63,4.0,52.92,0.94,0.11
29,-16.4,0.88,12.0,88.0,12.0,0.0,426.12,4.0,45.71,0.94,0.13
30,-15.2,0.94,6.0,94.0,6.0,0.0,403.62,4.0,50.96,0.94,0.13
31,9.0,0.95,5.0,95.0,5.0,0.0,530.66,4.0,55.72,0.94,0.11
32,35.07,0.68,32.0,68.0,32.0,0.0,525.99,8.0,44.56,0.94,0.12
33,-12.0,0.92,8.0,92.0,8.0,0.0,460.73,1.0,61.23,0.94,0.1
34,34.0,0.7,30.0,70.0,30.0,0.0,455.51,8.0,40.64,0.94,0.13
35,-10.0,0.97,3.0,97.0,3.0,0.0,460.62,1.0,64.73,0.94,0.09
36,27.8,0.89,11.0,89.0,11.0,0.0,513.24,4.0,61.88,0.94,0.1
37,24.47,0.71,29.0,71.0,29.0,0.0,468.92,8.0,43.62,0.94,0.13
38,-23.6,0.92,8.0,92.0,8.0,0.0,451.99,4.0,52.41,0.94,0.15
39,-30.0,0.98,2.0,98.0,2.0,0.0,516.26,1.0,84.9,0.94,0.12
40,36.27,0.62,38.0,62.0,38.0,0.0,522.53,8.0,39.03,0.94,0.17
41,-20.0,0.97,3.0,97.0,3.0,0.0,663.5,1.0,77.01,0.94,0.13
