episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
29,81.0,0.0,100.0,0.0,60.0,40.0,190.86,10.08,35.57,0.59,1.81
30,81.3,0.0,100.0,0.0,61.0,39.0,187.86,11.1,40.2,0.56,1.58
31,75.89,0.04,96.0,4.0,59.0,37.0,251.92,10.0,31.68,0.58,1.82
32,84.29,0.0,100.0,0.0,69.0,31.0,157.91,11.63,39.41,0.6,1.23
33,76.82,0.01,99.0,1.0,81.0,18.0,234.95,14.11,40.18,0.59,1.18
34,78.17,0.0,100.0,0.0,62.0,38.0,219.06,14.13,35.26,0.62,1.47
35,76.35,0.0,100.0,0.0,61.0,39.0,237.29,12.45,38.94,0.6,1.49
36,83.66,0.0,100.0,0.0,51.0,49.0,164.28,11.63,33.78,0.51,1.51
37,81.1,0.0,100.0,0.0,78.0,22.0,189.79,12.0,41.11,0.67,1.13
38,79.35,0.0,100.0,0.0,60.0,40.0,207.26,12.68,35.17,0.51,1.4
39,77.53,0.0,100.0,0.0,80.0,20.0,225.45,12.0,45.48,0.6,1.22
40,78.81,0.0,100.0,0.0,60.0,40.0,212.66,12.76,40.65,0.48,1.56
41,82.21,0.0,100.0,0.0,77.0,23.0,178.72,13.39,37.47,0.7,1.43
42,80.07,0.02,98.0,2.0,74.0,24.0,204.21,14.03,41.03,0.59,1.46
43,78.89,0.0,100.0,0.0,58.0,42.0,211.93,10.54,31.93,0.54,1.77
44,85.06,0.02,98.0,2.0,67.0,31.0,153.32,12.98,34.73,0.63,1.53
45,73.8,0.03,97.0,3.0,68.0,29.0,250.23,13.54,37.76,0.61,1.47
46,74.56,0.0,100.0,0.0,72.0,28.0,255.13,11.56,45.39,0.57,1.49
47,76.77,0.04,96.0,4.0,74.0,22.0,242.71,13.21,43.49,0.5,1.31
48,79.38,0.0,100.0,0.0,81.0,19.0,206.98,13.96,39.96,0.67,1.4
49,81.29,0.0,100.0,0.0,64.0,36.0,187.87,13.43,33.92,0.48,1.7
50,78.44,0.0,100.0,0.0,68.0,32.0,216.39,11.58,43.42,0.6,1.65
51,87.84,0.04,96.0,4.0,27.0,69.0,127.58,6.97,20.03,0.34,2.37
52,82.74,0.0,100.0,0.0,73.0,27.0,173.38,13.21,41.28,0.65,1.58
53,80.32,0.0,100.0,0.0,71.0,29.0,197.56,13.0,40.03,0.63,1.49
54,75.78,0.0,100.0,0.0,79.0,21.0,242.95,13.8,45.24,0.61,1.38
55,77.89,0.0,100.0,0.0,63.0,37.0,221.89,10.63,43.29,0.55,1.61
56,80.68,0.0,100.0,0.0,74.0,26.0,193.97,14.07,34.86,0.67,1.47
57,80.49,0.0,100.0,0.0,51.0,49.0,195.86,10.73,30.59,0.55,1.85
58,74.45,0.0,100.0,0.0,67.0,33.0,256.19,13.9,39.95,0.63,1.68
59,72.24,0.02,98.0,2.0,65.0,33.0,284.03,11.43,41.18,0.62,1.61
60,75.99,0.01,99.0,1.0,66.0,33.0,223.14,13.02,39.1,0.6,1.68
61,77.5,0.05,95.0,5.0,70.0,25.0,237.64,12.59,37.61,0.55,1.24
62,73.73,0.0,100.0,0.0,58.0,42.0,263.45,11.0,37.24,0.55,1.6
63,74.9,0.04,96.0,4.0,71.0,25.0,220.59,11.87,45.24,0.59,1.18
64,72.07,0.04,96.0,4.0,59.0,37.0,249.98,11.26,37.94,0.64,1.47
65,76.71,0.02,98.0,2.0,59.0,39.0,238.41,12.41,34.96,0.61,1.41
66,80.83,0.03,97.0,3.0,76.0,21.0,198.47,11.71,49.08,0.66,1.03
67,80.61,0.0,100.0,0.0,66.0,34.0,194.74,11.79,39.9,0.53,1.73
68,82.15,0.0,100.0,0.0,80.0,20.0,179.32,14.14,39.42,0.57,1.22
69,77.81,0.0,100.0,0.0,75.0,25.0,222.66,14.94,33.82,0.6,1.35
70,81.94,0.02,98.0,2.0,73.0,25.0,185.06,12.29,43.11,0.56,1.38
71,78.1,0.0,100.0,0.0,71.0,29.0,219.79,13.5,34.92,0.53,1.43
72,84.82,0.0,100.0,0.0,37.0,63.0,152.68,6.85,27.54,0.38,1.86
73,81.85,0.05,95.0,5.0,66.0,29.0,191.85,12.35,37.95,0.59,0.73
74,79.47,0.02,98.0,2.0,61.0,37.0,189.9,12.06,35.83,0.54,0.98
75,78.34,0.0,100.0,0.0,55.0,45.0,217.41,13.0,32.05,0.48,1.52
76,78.35,0.01,99.0,1.0,74.0,25.0,219.46,13.8,36.96,0.64,0.98
77,79.85,0.0,100.0,0.0,64.0,36.0,202.26,13.83,36.31,0.52,1.06
78,82.06,0.02,98.0,2.0,70.0,28.0,183.9,12.03,38.15,0.6,0.91
79,75.81,0.0,100.0,0.0,69.0,31.0,242.71,14.51,37.6,0.42,1.18
80,83.69,0.0,100.0,0.0,26.0,74.0,163.92,6.74,17.28,0.33,2.12
81,85.04,0.02,98.0,2.0,72.0,26.0,153.5,12.84,37.59,0.69,1.12
82,77.43,0.0,100.0,0.0,65.0,35.0,226.45,13.6,40.89,0.61,1.57
83,73.67,0.0,100.0,0.0,70.0,30.0,264.08,12.72,36.29,0.62,1.41
84,79.08,0.02,98.0,2.0,75.0,23.0,214.21,13.37,41.37,0.58,1.05
85,83.33,0.04,96.0,4.0,71.0,25.0,174.49,14.59,38.98,0.66,1.24
86,90.51,0.0,100.0,0.0,39.0,61.0,95.81,5.27,23.95,0.44,1.92
87,71.99,0.06,94.0,6.0,66.0,28.0,277.38,12.49,43.17,0.52,1.18
88,78.71,0.0,100.0,0.0,61.0,39.0,213.65,9.61,36.81,0.44,1.18
89,78.16,0.03,97.0,3.0,62.0,35.0,225.98,11.44,35.67,0.53,1.39
90,74.12,0.02,98.0,2.0,74.0,24.0,264.83,13.01,42.3,0.57,1.37
91,79.87,0.0,100.0,0.0,63.0,37.0,202.11,11.94,38.02,0.54,1.58
92,81.3,0.02,98.0,2.0,68.0,30.0,191.66,12.49,40.54,0.61,1.35
93,80.68,0.0,100.0,0.0,76.0,24.0,194.05,14.55,38.53,0.68,1.12
94,79.47,0.05,95.0,5.0,63.0,32.0,195.89,12.09,40.9,0.59,1.33
95,74.14,0.01,99.0,1.0,75.0,24.0,261.96,13.84,36.62,0.63,1.01
96,78.66,0.0,100.0,0.0,69.0,31.0,214.21,10.68,43.97,0.59,1.28
97,76.71,0.02,98.0,2.0,69.0,29.0,238.46,12.7,39.45,0.6,1.28
98,78.22,0.02,98.0,2.0,74.0,24.0,223.05,13.62,35.5,0.6,1.15
99,78.74,0.04,96.0,4.0,64.0,32.0,222.25,12.02,40.12,0.62,1.27
100,80.03,0.0,100.0,0.0,58.0,42.0,200.53,12.29,32.61,0.53,1.54
