episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
68,63.66,0.0,100.0,0.0,91.0,9.0,364.04,12.73,45.88,0.66,0.5
69,66.76,0.0,100.0,0.0,86.0,14.0,333.07,12.56,42.28,0.71,0.48
70,76.45,0.0,100.0,0.0,79.0,21.0,236.26,11.42,45.88,0.65,0.5
71,59.85,0.0,100.0,0.0,88.0,12.0,402.11,14.05,42.61,0.78,0.51
72,68.67,0.0,100.0,0.0,98.0,2.0,313.96,14.9,38.02,0.72,0.37
73,61.53,0.0,100.0,0.0,84.0,16.0,385.31,15.16,39.96,0.56,0.36
74,73.55,0.0,100.0,0.0,85.0,15.0,265.21,14.8,38.66,0.65,0.34
75,61.86,0.0,100.0,0.0,85.0,15.0,382.04,13.52,44.74,0.52,0.33
76,56.79,0.0,100.0,0.0,92.0,8.0,432.67,13.93,42.32,0.77,0.32
77,62.6,0.0,100.0,0.0,87.0,13.0,374.59,12.02,44.17,0.56,0.33
78,58.92,0.0,100.0,0.0,97.0,3.0,411.38,11.74,48.98,0.76,0.26
79,63.25,0.0,100.0,0.0,92.0,8.0,368.13,14.37,36.97,0.78,0.27
80,68.04,0.0,100.0,0.0,83.0,17.0,320.31,14.02,40.36,0.56,0.33
81,86.11,0.0,100.0,0.0,48.0,52.0,139.79,4.38,32.48,0.35,0.59
82,60.99,0.0,100.0,0.0,100.0,0.0,390.75,10.55,62.53,0.73,0.3
83,67.96,0.0,100.0,0.0,87.0,13.0,321.05,15.52,39.03,0.69,0.38
84,88.05,0.0,100.0,0.0,58.0,42.0,120.34,6.28,29.94,0.56,0.52
85,74.96,0.0,100.0,0.0,90.0,10.0,251.1,11.48,44.03,0.7,0.3
86,71.43,0.0,100.0,0.0,77.0,23.0,286.46,10.83,45.08,0.64,0.4
87,85.24,0.04,96.0,4.0,57.0,39.0,154.59,6.95,34.77,0.48,0.58
88,86.61,0.0,100.0,0.0,54.0,46.0,134.8,6.67,26.27,0.47,0.61
89,74.7,0.0,100.0,0.0,83.0,17.0,253.79,12.25,44.83,0.69,0.52
90,63.57,0.0,100.0,0.0,95.0,5.0,364.95,14.31,39.14,0.71,0.31
91,74.8,0.0,100.0,0.0,79.0,21.0,252.73,12.48,41.54,0.71,0.36
92,56.63,0.0,100.0,0.0,99.0,1.0,434.23,15.01,42.6,0.86,0.29
93,70.77,0.0,100.0,0.0,87.0,13.0,293.01,13.35,46.51,0.67,0.32
94,65.18,0.0,100.0,0.0,90.0,10.0,348.88,13.92,40.66,0.62,0.27
95,66.99,0.0,100.0,0.0,90.0,10.0,330.73,14.15,44.13,0.66,0.27
96,64.35,0.0,100.0,0.0,94.0,6.0,357.19,15.46,39.5,0.78,0.26
97,64.42,0.0,100.0,0.0,94.0,6.0,356.4,15.96,41.41,0.8,0.53
98,69.52,0.0,100.0,0.0,86.0,14.0,305.48,11.81,48.83,0.71,0.67
99,71.63,0.0,100.0,0.0,85.0,15.0,284.42,12.4,50.38,0.59,0.66
100,60.11,0.0,100.0,0.0,95.0,5.0,399.48,15.13,41.48,0.85,0.61
