r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
56.666676,100,132.406951,-1.0,0.0,56.67,0.26,74.0,26.0,74.0,0.0,0.0,0.0,402.73,1.27,29.73,0.14,1.02
83.13336,100,135.574141,0.8,2.0,83.13,0.03,97.0,3.0,97.0,0.0,0.0,0.0,358.48,2.68,35.15,0.3,1.1
73.533356,100,138.969328,0.8,3.0,73.53,0.08,92.0,8.0,92.0,0.0,0.0,0.0,376.87,2.71,33.51,0.38,0.96
41.961903,100,142.138534,1.0,3.0,41.96,0.28,72.0,28.0,71.0,1.0,0.0,0.0,484.68,1.42,21.93,0.46,0.94
53.766644,100,144.817337,0.53,0.0,53.77,0.18,82.0,18.0,81.0,0.0,1.0,0.0,312.93,2.87,36.81,0.33,0.72
80.8667,100,147.989173,0.93,1.0,80.87,0.05,95.0,5.0,95.0,0.0,0.0,0.0,411.47,2.44,34.13,0.49,0.89
66.66668,100,151.203497,-1.0,3.0,66.67,0.1,90.0,10.0,90.0,0.0,0.0,0.0,419.79,3.22,36.06,0.42,0.96
41.79999,100,154.539104,0.53,1.0,41.8,0.18,82.0,18.0,82.0,0.0,0.0,0.0,324.07,5.06,21.08,0.39,1.03
40.53333,100,157.747354,-1.0,3.0,40.53,0.27,73.0,27.0,73.0,0.0,0.0,0.0,339.47,2.12,28.32,0.53,0.98
80.000015,100,161.622797,0.8,2.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,361.21,4.0,35.35,0.55,1.03
45.999992,100,165.304085,1.0,2.0,46.0,0.26,74.0,26.0,74.0,0.0,0.0,0.0,345.32,1.41,28.13,0.65,0.98
37.4,100,168.913925,-1.0,1.0,37.4,0.31,69.0,31.0,69.0,0.0,0.0,0.0,342.65,1.13,30.82,0.51,1.05
49.399986,100,171.813407,1.0,3.0,49.4,0.07,93.0,7.0,93.0,0.0,0.0,0.0,437.03,6.9,19.63,0.36,1.02
45.733326,100,175.258967,1.0,0.0,45.73,0.24,76.0,24.0,76.0,0.0,0.0,0.0,283.74,2.24,25.95,0.53,0.76
70.66664,100,178.805242,0.53,2.0,70.67,0.0,100.0,0.0,100.0,0.0,0.0,0.0,318.29,5.4,34.42,0.54,1.05
82.6667,100,182.563661,0.8,1.0,82.67,0.0,100.0,0.0,100.0,0.0,0.0,0.0,366.1,3.6,40.58,0.37,0.99
79.0667,100,185.245834,0.8,2.0,79.07,0.04,96.0,4.0,96.0,0.0,0.0,0.0,379.21,3.02,31.83,0.44,0.98
55.333324,100,188.07548,1.0,1.0,55.33,0.2,80.0,20.0,80.0,0.0,0.0,0.0,428.1,1.88,26.01,0.51,0.83
78.33337,100,190.566126,0.93,0.0,78.33,0.07,93.0,7.0,93.0,0.0,0.0,0.0,428.4,2.24,37.06,0.7,0.89
46.666653,100,193.178025,1.0,2.0,46.67,0.23,77.0,23.0,77.0,0.0,0.0,0.0,423.17,2.43,26.21,0.5,0.82
