episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,0.0,0.0,100.0,0.0,100.0,0.0,161.29,16.0,18.55,0.75,0.12
2,0.0,0.0,100.0,0.0,100.0,0.0,512.77,16.0,17.1,0.75,0.09
3,53.33,0.0,100.0,0.0,100.0,0.0,341.43,8.0,37.01,0.75,0.09
4,-7.2,0.52,48.0,52.0,48.0,0.0,359.66,2.0,41.58,0.75,0.09
5,0.0,0.0,100.0,0.0,100.0,0.0,352.06,16.0,21.33,0.75,0.09
6,38.0,0.77,23.0,77.0,23.0,0.0,373.91,1.0,43.61,0.75,0.07
7,-48.0,0.74,26.0,74.0,26.0,0.0,361.84,1.0,36.48,0.75,0.08
8,0.0,0.0,100.0,0.0,100.0,0.0,576.02,16.0,20.78,0.75,0.09
9,0.0,0.0,100.0,0.0,100.0,0.0,379.5,16.0,20.05,0.75,0.09
10,0.0,0.0,100.0,0.0,100.0,0.0,551.59,16.0,20.29,0.75,0.09
11,53.33,0.0,100.0,0.0,100.0,0.0,493.8,8.0,39.74,0.75,0.12
12,0.0,0.0,100.0,0.0,100.0,0.0,481.27,16.0,20.47,0.75,0.1
13,0.0,0.0,100.0,0.0,100.0,0.0,480.29,16.0,20.35,0.75,0.11
14,2.6,0.43,57.0,43.0,57.0,0.0,347.3,4.0,51.09,0.75,0.09
15,0.53,0.48,52.0,48.0,52.0,0.0,402.66,2.0,41.66,0.75,0.07
16,0.0,0.0,100.0,0.0,100.0,0.0,369.44,16.0,19.19,0.75,0.1
17,69.13,0.57,43.0,57.0,43.0,0.0,381.22,2.0,41.31,0.75,0.09
18,53.33,0.0,100.0,0.0,100.0,0.0,126.21,8.0,39.92,0.75,0.11
19,53.33,0.0,100.0,0.0,100.0,0.0,265.65,8.0,39.07,0.75,0.14
20,-52.0,0.76,24.0,76.0,24.0,0.0,325.16,1.0,41.24,0.75,0.09
21,88.8,0.44,56.0,44.0,56.0,0.0,444.19,4.0,48.66,0.75,0.08
22,87.4,0.37,63.0,37.0,63.0,0.0,489.61,4.0,50.03,0.75,0.09
23,-38.0,0.69,31.0,69.0,31.0,0.0,398.35,1.0,33.15,0.75,0.07
24,53.33,0.0,100.0,0.0,100.0,0.0,137.14,8.0,44.81,0.75,0.12
25,0.0,0.0,100.0,0.0,100.0,0.0,625.64,16.0,20.06,0.75,0.09
26,80.6,0.43,57.0,43.0,57.0,0.0,584.2,4.0,45.52,0.75,0.11
27,0.0,0.0,100.0,0.0,100.0,0.0,674.92,16.0,17.16,0.75,0.08
28,0.0,0.0,100.0,0.0,100.0,0.0,377.2,16.0,19.03,0.75,0.08
29,94.6,0.49,51.0,49.0,51.0,0.0,628.47,2.0,44.35,0.75,0.06
30,53.33,0.0,100.0,0.0,100.0,0.0,176.81,8.0,40.96,0.75,0.13
31,0.0,0.0,100.0,0.0,100.0,0.0,359.95,16.0,20.22,0.75,0.07
32,-56.0,0.78,22.0,78.0,22.0,0.0,199.24,1.0,37.81,0.75,0.05
33,0.0,0.0,100.0,0.0,100.0,0.0,319.7,16.0,20.04,0.75,0.1
34,11.6,0.38,62.0,38.0,62.0,0.0,408.54,4.0,45.46,0.75,0.08
35,-50.0,0.75,25.0,75.0,25.0,0.0,476.96,1.0,32.58,0.75,0.07
36,-62.0,0.81,19.0,81.0,19.0,0.0,201.25,1.0,43.59,0.75,0.09
37,-36.0,0.68,32.0,68.0,32.0,0.0,656.36,1.0,36.5,0.75,0.16
38,-10.0,0.5,50.0,50.0,50.0,0.0,470.35,4.0,51.15,0.75,0.07
39,15.2,0.36,64.0,36.0,64.0,0.0,569.41,4.0,52.99,0.75,0.13
40,53.33,0.0,100.0,0.0,100.0,0.0,500.25,8.0,37.29,0.75,0.1
41,0.0,0.0,100.0,0.0,100.0,0.0,419.75,16.0,16.69,0.75,0.1
42,-10.0,0.5,50.0,50.0,50.0,0.0,389.56,4.0,46.15,0.75,0.15
43,-52.0,0.76,24.0,76.0,24.0,0.0,664.57,1.0,38.51,0.75,0.14
44,14.07,0.41,59.0,41.0,59.0,0.0,338.67,2.0,42.93,0.75,0.09
45,18.8,0.34,66.0,34.0,66.0,0.0,345.57,4.0,46.21,0.75,0.09
46,0.0,0.0,100.0,0.0,100.0,0.0,570.85,16.0,22.06,0.75,0.12
47,0.0,0.0,100.0,0.0,100.0,0.0,503.99,16.0,20.76,0.75,0.2
48,-6.4,0.48,52.0,48.0,52.0,0.0,293.82,4.0,51.32,0.75,0.09
49,85.07,0.56,44.0,56.0,44.0,0.0,489.61,2.0,49.91,0.75,0.09
50,-56.0,0.78,22.0,78.0,22.0,0.0,347.87,1.0,34.58,0.75,0.07
51,90.8,0.52,48.0,52.0,48.0,0.0,523.12,2.0,36.32,0.75,0.06
52,-50.0,0.75,25.0,75.0,25.0,0.0,353.62,1.0,43.43,0.75,0.06
53,30.0,0.72,28.0,72.0,28.0,0.0,605.23,1.0,38.73,0.75,0.06
54,-36.0,0.68,32.0,68.0,32.0,0.0,547.11,1.0,40.49,0.75,0.05
55,0.53,0.48,52.0,48.0,52.0,0.0,195.5,2.0,43.14,0.75,0.06
56,2.6,0.43,57.0,43.0,57.0,0.0,487.02,4.0,53.12,0.75,0.06
57,4.4,0.46,54.0,46.0,54.0,0.0,398.35,2.0,42.83,0.75,0.06
58,20.6,0.33,67.0,33.0,67.0,0.0,453.67,4.0,44.16,0.75,0.06
59,-4.6,0.47,53.0,47.0,53.0,0.0,439.59,4.0,42.67,0.75,0.06
60,0.0,0.0,100.0,0.0,100.0,0.0,547.11,16.0,20.16,0.75,0.07
61,86.0,0.3,70.0,30.0,70.0,0.0,476.84,4.0,40.2,0.75,0.07
62,-20.73,0.59,41.0,59.0,41.0,0.0,493.51,2.0,39.61,0.75,0.07
63,-64.0,0.82,18.0,82.0,18.0,0.0,192.05,1.0,29.03,0.75,0.05
64,68.07,0.41,59.0,41.0,59.0,0.0,622.6,2.0,44.53,0.75,0.07
65,0.0,0.0,100.0,0.0,100.0,0.0,316.82,16.0,18.08,0.75,0.07
66,53.33,0.0,100.0,0.0,100.0,0.0,400.77,8.0,44.55,0.75,0.07
67,83.2,0.56,44.0,56.0,44.0,0.0,495.07,4.0,54.55,0.75,0.06
68,84.8,0.44,56.0,44.0,56.0,0.0,389.56,4.0,52.78,0.75,0.06
69,-44.0,0.72,28.0,72.0,28.0,0.0,317.4,1.0,33.49,0.75,0.05
70,-14.93,0.56,44.0,56.0,44.0,0.0,511.75,2.0,40.34,0.75,0.06
71,53.33,0.0,100.0,0.0,100.0,0.0,527.56,8.0,43.54,0.75,0.07
72,-62.0,0.81,19.0,81.0,19.0,0.0,477.25,1.0,28.26,0.75,0.05
73,17.0,0.35,65.0,35.0,65.0,0.0,468.34,4.0,45.26,0.75,0.07
74,-7.2,0.52,48.0,52.0,48.0,0.0,333.79,2.0,51.18,0.75,0.06
75,53.33,0.0,100.0,0.0,100.0,0.0,218.21,8.0,39.77,0.75,0.07
76,15.2,0.36,64.0,36.0,64.0,0.0,234.89,4.0,42.37,0.75,0.06
77,53.33,0.0,100.0,0.0,100.0,0.0,229.71,8.0,37.55,0.75,0.1
78,17.0,0.35,65.0,35.0,65.0,0.0,510.76,4.0,41.03,0.75,0.1
79,0.0,0.0,100.0,0.0,100.0,0.0,340.4,16.0,18.25,0.75,0.09
80,0.0,0.0,100.0,0.0,100.0,0.0,444.93,16.0,19.04,0.75,0.14
81,0.0,0.0,100.0,0.0,100.0,0.0,553.31,16.0,20.65,0.75,0.12
82,11.6,0.38,62.0,38.0,62.0,0.0,495.94,4.0,52.64,0.75,0.08
83,-5.27,0.51,49.0,51.0,49.0,0.0,750.0,2.0,44.61,0.75,0.07
84,-52.0,0.76,24.0,76.0,24.0,0.0,437.45,1.0,42.81,0.75,0.08
85,0.0,0.0,100.0,0.0,100.0,0.0,522.1,16.0,20.27,0.75,0.1
86,-54.0,0.77,23.0,77.0,23.0,0.0,683.84,1.0,47.99,0.75,0.07
87,0.8,0.44,56.0,44.0,56.0,0.0,750.0,4.0,50.74,0.75,0.08
88,87.4,0.37,63.0,37.0,63.0,0.0,331.77,4.0,47.2,0.75,0.08
89,53.33,0.0,100.0,0.0,100.0,0.0,476.1,8.0,32.28,0.75,0.1
90,0.0,0.0,100.0,0.0,100.0,0.0,251.85,16.0,20.52,0.75,0.1
91,-52.0,0.76,24.0,76.0,24.0,0.0,505.01,1.0,38.12,0.75,0.07
92,6.33,0.45,55.0,45.0,55.0,0.0,702.24,2.0,49.98,0.75,0.1
93,66.13,0.42,58.0,42.0,58.0,0.0,388.0,2.0,39.46,0.75,0.09
94,4.4,0.42,58.0,42.0,58.0,0.0,263.93,4.0,53.3,0.75,0.08
95,0.0,0.0,100.0,0.0,100.0,0.0,529.29,16.0,22.69,0.75,0.09
96,53.33,0.0,100.0,0.0,100.0,0.0,499.96,8.0,38.92,0.75,0.1
97,-42.0,0.71,29.0,71.0,29.0,0.0,287.66,1.0,44.06,0.75,0.07
98,53.33,0.0,100.0,0.0,100.0,0.0,342.57,8.0,43.79,0.75,0.09
99,53.33,0.0,100.0,0.0,100.0,0.0,554.34,8.0,37.4,0.75,0.09
100,53.33,0.0,100.0,0.0,100.0,0.0,357.07,8.0,38.84,0.75,0.09
