episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,0.0,0.0,100.0,0.0,100.0,0.0,542.45,16.0,37.78,0.88,0.13
2,-38.8,0.66,34.0,66.0,34.0,0.0,341.41,4.0,39.27,0.88,0.08
3,-1.87,0.36,64.0,36.0,64.0,0.0,373.75,8.0,53.86,0.88,0.11
4,69.67,0.35,65.0,35.0,65.0,0.0,421.33,8.0,49.34,0.88,0.11
5,-47.8,0.71,29.0,71.0,29.0,0.0,526.43,4.0,44.65,0.88,0.08
6,-61.33,0.8,20.0,80.0,20.0,0.0,660.63,2.0,47.23,0.88,0.09
7,0.0,0.0,100.0,0.0,100.0,0.0,421.56,16.0,38.86,0.88,0.13
8,-9.53,0.41,59.0,41.0,59.0,0.0,558.9,8.0,47.79,0.88,0.11
9,-46.0,0.7,30.0,70.0,30.0,0.0,491.77,4.0,45.56,0.88,0.09
10,2.73,0.33,67.0,33.0,67.0,0.0,499.41,8.0,48.73,0.88,0.11
11,-4.93,0.38,62.0,38.0,62.0,0.0,483.43,8.0,51.93,0.88,0.11
12,-72.93,0.86,14.0,86.0,14.0,0.0,391.0,2.0,54.96,0.88,0.1
13,66.0,0.86,14.0,86.0,14.0,0.0,636.91,1.0,58.94,0.88,0.1
14,-53.2,0.74,26.0,74.0,26.0,0.0,552.88,4.0,49.6,0.88,0.11
15,-40.6,0.67,33.0,67.0,33.0,0.0,638.56,4.0,52.42,0.88,0.11
16,-61.33,0.8,20.0,80.0,20.0,0.0,536.62,2.0,49.97,0.88,0.09
17,-66.0,0.83,17.0,83.0,17.0,0.0,362.91,1.0,53.75,0.88,0.09
18,-80.0,0.9,10.0,90.0,10.0,0.0,571.2,1.0,57.04,0.88,0.11
19,-76.0,0.88,12.0,88.0,12.0,0.0,642.5,1.0,65.59,0.88,0.09
20,40.8,0.82,18.0,82.0,18.0,0.0,582.56,2.0,49.8,0.88,0.11
21,-60.0,0.8,20.0,80.0,20.0,0.0,388.35,1.0,53.79,0.88,0.1
22,0.0,0.0,100.0,0.0,100.0,0.0,427.59,16.0,41.59,0.88,0.11
23,76.8,0.82,18.0,82.0,18.0,0.0,501.56,2.0,43.73,0.88,0.1
24,-4.93,0.38,62.0,38.0,62.0,0.0,483.72,8.0,43.59,0.88,0.13
25,-33.4,0.63,37.0,63.0,37.0,0.0,318.98,4.0,40.32,0.88,0.12
26,-71.0,0.85,15.0,85.0,15.0,0.0,530.81,2.0,51.22,0.88,0.11
27,73.4,0.43,57.0,43.0,57.0,0.0,585.29,8.0,50.37,0.88,0.13
28,0.0,0.0,100.0,0.0,100.0,0.0,546.82,16.0,42.15,0.88,0.09
29,-59.4,0.79,21.0,79.0,21.0,0.0,587.09,2.0,48.83,0.88,0.05
30,-76.0,0.88,12.0,88.0,12.0,0.0,455.48,1.0,51.08,0.88,0.05
31,-67.13,0.83,17.0,83.0,17.0,0.0,378.72,2.0,42.93,0.88,0.07
32,0.0,0.85,15.0,85.0,15.0,0.0,506.29,1.0,56.58,0.88,0.09
33,-44.2,0.69,31.0,69.0,31.0,0.0,438.66,4.0,40.4,0.88,0.09
34,-11.07,0.42,58.0,42.0,58.0,0.0,606.36,8.0,46.31,0.88,0.12
35,-69.07,0.84,16.0,84.0,16.0,0.0,405.31,2.0,50.64,0.88,0.25
36,79.0,0.55,45.0,55.0,45.0,0.0,200.96,8.0,41.94,0.88,0.15
37,-76.0,0.88,12.0,88.0,12.0,0.0,372.02,1.0,56.47,0.88,0.11
38,0.0,0.0,100.0,0.0,100.0,0.0,656.38,16.0,44.36,0.88,0.17
39,-74.0,0.87,13.0,87.0,13.0,0.0,411.49,1.0,46.61,0.88,0.07
40,-38.8,0.66,34.0,66.0,34.0,0.0,542.37,4.0,43.39,0.88,0.11
41,-38.8,0.66,34.0,66.0,34.0,0.0,476.67,4.0,48.34,0.88,0.13
42,0.0,0.0,100.0,0.0,100.0,0.0,352.76,16.0,45.5,0.88,0.19
43,81.8,0.69,31.0,69.0,31.0,0.0,401.92,4.0,48.49,0.88,0.11
44,0.0,0.0,100.0,0.0,100.0,0.0,476.1,16.0,41.22,0.88,0.21
45,-44.2,0.69,31.0,69.0,31.0,0.0,546.76,4.0,44.17,0.88,0.13
46,-71.0,0.85,15.0,85.0,15.0,0.0,322.22,2.0,43.66,0.88,0.07
47,-82.0,0.91,9.0,91.0,9.0,0.0,488.26,1.0,52.72,0.88,0.08
