episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
395,59.03,0.0,100.0,410.34,1.42,26.7,0.57,0.1
396,61.62,0.0,100.0,384.39,4.0,33.34,0.75,0.08
397,35.5,0.0,100.0,645.31,16.0,7.81,0.75,0.09
398,49.82,0.0,100.0,502.26,16.0,9.0,0.75,0.1
399,59.06,0.0,100.0,409.97,16.0,9.3,0.75,0.11
400,66.61,0.0,100.0,334.52,8.0,16.05,0.75,0.11
401,62.58,0.0,100.0,374.87,6.1,19.73,0.53,0.08
402,50.76,0.04,96.0,513.42,1.29,35.27,0.53,0.15
403,77.54,0.0,100.0,225.4,16.0,9.51,0.75,0.12
404,84.29,0.0,100.0,157.89,1.85,32.46,0.51,0.15
405,52.3,0.0,100.0,477.54,8.0,14.14,0.75,0.19
406,36.68,0.0,100.0,633.52,16.0,8.96,0.75,0.07
407,59.62,0.0,100.0,404.39,8.0,17.42,0.75,0.07
408,65.94,0.0,100.0,341.25,1.94,28.54,0.44,0.07
409,48.41,0.0,100.0,516.35,8.0,18.19,0.75,0.07
410,57.03,0.0,100.0,430.26,8.0,16.24,0.75,0.07
411,49.76,0.0,100.0,502.87,2.24,31.71,0.72,0.07
412,80.24,0.0,100.0,198.37,16.0,9.91,0.75,0.07
413,43.63,0.0,100.0,564.11,16.0,7.38,0.75,0.07
414,62.83,0.0,100.0,372.31,4.0,34.02,0.75,0.08
415,45.86,0.0,100.0,541.81,16.0,7.84,0.75,0.08
416,41.91,0.0,100.0,581.3,1.46,29.43,0.53,0.11
417,61.58,0.0,100.0,384.84,16.0,9.21,0.75,0.11
418,46.7,0.0,100.0,533.48,4.0,32.76,0.75,0.14
419,40.36,0.0,100.0,596.85,16.0,7.52,0.75,0.13
420,85.83,0.0,100.0,142.6,16.0,8.03,0.75,0.13
421,74.86,0.0,100.0,252.14,16.0,8.46,0.75,0.13
422,63.0,0.0,100.0,370.59,8.0,19.66,0.75,0.06
423,50.54,0.0,100.0,495.08,3.31,29.1,0.53,0.07
424,75.8,0.28,72.0,336.84,1.0,23.69,0.71,0.06
425,74.95,0.0,100.0,251.27,16.0,9.04,0.75,0.07
426,64.13,0.0,100.0,359.29,4.9,22.44,0.58,0.09
427,42.76,0.0,100.0,572.86,8.0,21.5,0.75,0.12
428,44.27,0.0,100.0,557.75,16.0,8.32,0.75,0.15
429,46.51,0.0,100.0,535.32,4.0,33.11,0.75,0.1
430,46.83,0.0,100.0,532.16,16.0,7.8,0.75,0.1
431,38.34,0.0,100.0,616.97,8.0,16.44,0.75,0.1
432,55.02,0.0,100.0,450.39,16.0,9.88,0.75,0.1
433,48.21,0.0,100.0,518.36,2.08,34.08,0.72,0.08
434,87.52,0.0,100.0,125.64,16.0,8.22,0.75,0.12
435,55.32,0.0,100.0,447.35,16.0,8.52,0.75,0.08
436,79.35,0.0,100.0,207.29,8.0,16.57,0.75,0.1
437,42.96,0.0,100.0,570.85,8.0,19.04,0.75,0.12
438,61.26,0.0,100.0,388.03,2.08,37.51,0.5,0.14
439,70.24,0.0,100.0,298.31,2.12,32.61,0.73,0.09
440,70.9,0.0,100.0,291.66,2.68,23.85,0.59,0.1
441,26.88,0.0,100.0,731.44,4.0,36.52,0.75,0.07
442,61.88,0.0,100.0,381.8,8.0,15.56,0.75,0.08
443,35.65,0.0,100.0,643.88,16.0,10.2,0.75,0.06
444,36.38,0.0,100.0,636.52,4.0,35.23,0.75,0.08
445,43.99,0.0,100.0,560.5,16.0,10.05,0.75,0.06
446,60.64,0.0,100.0,394.16,4.0,35.37,0.75,0.07
447,80.27,0.0,100.0,198.09,16.0,8.42,0.75,0.07
448,55.81,0.0,100.0,442.46,16.0,7.63,0.75,0.07
449,45.71,0.0,100.0,543.37,16.0,10.05,0.75,0.06
450,37.32,0.0,100.0,627.2,8.0,16.8,0.75,0.06
451,35.5,0.0,100.0,645.31,16.0,8.68,0.75,0.06
452,62.69,0.0,100.0,373.75,8.0,19.45,0.75,0.1
453,58.83,0.0,100.0,412.27,8.0,16.45,0.75,0.11
454,55.06,0.0,100.0,449.94,4.0,29.98,0.75,0.1
455,82.95,0.0,100.0,171.35,16.0,9.03,0.75,0.1
456,51.79,0.0,100.0,482.59,4.0,33.13,0.75,0.06
457,68.65,0.0,100.0,314.17,2.42,31.51,0.69,0.07
458,69.31,0.0,100.0,307.62,2.3,35.6,0.71,0.07
459,52.96,0.0,100.0,470.92,8.0,19.45,0.75,0.06
460,56.25,0.0,100.0,438.02,16.0,8.59,0.75,0.06
461,49.55,0.0,100.0,505.01,16.0,9.23,0.75,0.07
462,67.03,0.0,100.0,330.34,16.0,9.09,0.75,0.08
463,63.9,0.0,100.0,361.67,16.0,10.09,0.75,0.09
464,64.07,0.0,100.0,359.95,4.0,38.35,0.75,0.08
465,73.74,0.0,100.0,263.35,16.0,8.66,0.75,0.08
466,52.69,0.0,100.0,473.67,8.0,17.88,0.75,0.1
467,48.01,0.0,100.0,520.38,16.0,10.25,0.75,0.1
468,50.66,0.0,100.0,493.92,8.0,16.67,0.75,0.12
469,69.51,0.0,100.0,305.61,16.0,10.17,0.75,0.1
470,48.94,0.0,100.0,511.05,16.0,7.7,0.75,0.1
471,52.31,0.0,100.0,477.41,5.5,20.24,0.54,0.11
472,63.29,0.0,100.0,367.71,16.0,9.35,0.75,0.09
473,66.17,0.0,100.0,338.96,8.0,15.01,0.75,0.09
474,64.2,0.0,100.0,358.68,16.0,7.17,0.75,0.15
475,66.72,0.0,100.0,333.5,16.0,9.69,0.75,0.08
476,51.72,0.0,100.0,483.29,16.0,8.54,0.75,0.13
477,47.79,0.0,100.0,522.55,16.0,10.13,0.75,0.09
478,55.1,0.0,100.0,449.52,4.0,30.55,0.75,0.07
479,66.89,0.0,100.0,331.77,16.0,9.21,0.75,0.06
480,46.4,0.0,100.0,536.47,4.0,32.22,0.75,0.07
481,68.88,0.0,100.0,311.94,4.0,32.45,0.75,0.06
482,90.11,0.0,100.0,99.76,16.0,9.92,0.75,0.06
483,61.05,0.0,100.0,390.14,16.0,8.56,0.75,0.06
484,68.93,0.0,100.0,311.36,16.0,8.23,0.75,0.06
485,30.24,0.0,100.0,697.92,16.0,7.93,0.75,0.09
486,56.46,0.0,100.0,436.01,16.0,8.97,0.75,0.11
487,62.37,0.0,100.0,376.91,16.0,9.93,0.75,0.08
488,66.57,0.0,100.0,334.94,16.0,8.89,0.75,0.07
489,52.89,0.0,100.0,471.66,4.0,36.28,0.75,0.11
490,53.03,0.0,100.0,470.22,16.0,7.84,0.75,0.1
491,69.25,0.0,100.0,308.2,16.0,7.44,0.75,0.11
492,54.38,0.0,100.0,456.71,16.0,8.36,0.75,0.1
493,34.58,0.0,100.0,654.51,16.0,8.47,0.75,0.12
494,44.56,0.0,100.0,554.88,16.0,9.29,0.75,0.06
495,62.4,0.0,100.0,376.62,8.0,17.08,0.75,0.06
496,48.36,0.0,100.0,516.92,16.0,10.59,0.75,0.06
497,63.35,0.0,100.0,367.14,16.0,9.83,0.75,0.06
498,64.01,0.0,100.0,360.54,2.7,27.56,0.71,0.06
499,61.57,0.0,100.0,384.96,16.0,7.79,0.75,0.1
500,89.83,0.0,100.0,102.64,8.0,15.02,0.75,0.08
501,56.39,0.0,100.0,436.71,16.0,8.32,0.75,0.09
502,68.41,0.0,100.0,316.54,8.0,17.01,0.75,0.1
503,41.0,0.0,100.0,590.4,16.0,8.34,0.75,0.09
504,42.67,0.0,100.0,573.72,16.0,9.05,0.75,0.12
505,64.02,0.0,100.0,360.4,8.0,16.79,0.75,0.16
506,69.19,0.0,100.0,308.84,1.44,33.46,0.55,0.1
507,74.08,0.0,100.0,259.9,16.0,9.49,0.75,0.09
508,63.0,0.0,100.0,370.59,4.0,32.85,0.75,0.12
509,51.69,0.0,100.0,483.57,16.0,8.3,0.75,0.09
510,61.69,0.0,100.0,383.69,8.0,19.55,0.75,0.1
511,50.5,0.0,100.0,495.52,8.0,19.0,0.75,0.09
512,59.41,0.0,100.0,406.52,8.0,20.69,0.75,0.08
513,61.36,0.0,100.0,386.97,16.0,7.83,0.75,0.08
514,53.97,0.0,100.0,460.86,4.0,32.65,0.75,0.1
515,65.06,0.0,100.0,350.05,8.0,18.31,0.75,0.1
516,70.5,0.0,100.0,295.75,1.72,33.62,0.59,0.09
517,43.19,0.0,100.0,568.55,8.0,19.1,0.75,0.1
518,49.12,0.0,100.0,509.32,8.0,15.06,0.75,0.09
519,65.49,0.0,100.0,345.74,8.0,15.53,0.75,0.11
520,65.94,0.0,100.0,341.26,16.0,8.24,0.75,0.09
521,57.76,0.0,100.0,422.98,2.42,28.06,0.72,0.1
522,56.44,0.0,100.0,436.14,16.0,9.52,0.75,0.19
523,74.6,0.0,100.0,254.72,4.0,31.9,0.75,0.14
524,55.02,0.0,100.0,450.31,2.3,32.76,0.71,0.14
525,90.6,0.0,100.0,94.87,8.0,15.37,0.75,0.07
526,55.53,0.0,100.0,445.21,8.0,17.65,0.75,0.08
527,49.31,0.0,100.0,507.44,16.0,10.59,0.75,0.06
528,57.48,0.0,100.0,425.79,16.0,7.28,0.75,0.06
529,53.04,0.0,100.0,470.08,2.7,29.04,0.71,0.06
530,64.1,0.0,100.0,359.66,4.0,32.92,0.75,0.06
531,38.27,0.0,100.0,617.71,16.0,8.55,0.75,0.06
532,58.77,0.0,100.0,412.85,16.0,7.65,0.75,0.06
533,72.53,0.0,100.0,275.42,16.0,8.06,0.75,0.06
534,68.79,0.0,100.0,312.77,1.99,29.79,0.52,0.06
535,44.23,0.0,100.0,558.13,7.15,17.71,0.52,0.06
536,53.12,0.0,100.0,469.36,16.0,9.2,0.75,0.06
537,56.65,0.0,100.0,434.07,2.24,30.65,0.72,0.06
538,36.1,0.0,100.0,639.4,8.0,15.98,0.75,0.09
539,61.2,0.0,100.0,388.57,8.0,16.59,0.75,0.15
540,64.07,0.0,100.0,359.95,16.0,10.03,0.75,0.11
541,60.19,0.0,100.0,398.67,2.75,24.27,0.57,0.09
542,49.82,0.0,100.0,502.26,4.0,34.5,0.75,0.09
543,61.38,0.07,93.0,415.89,1.2,29.34,0.62,0.15
544,62.11,0.0,100.0,379.5,8.0,18.94,0.75,0.12
545,59.51,0.0,100.0,405.54,16.0,9.9,0.75,0.09
546,62.54,0.0,100.0,375.19,8.0,12.81,0.75,0.14
547,38.38,0.08,92.0,670.06,2.0,32.95,0.74,0.06
548,49.62,0.0,100.0,504.27,4.0,32.73,0.75,0.06
549,58.77,0.0,100.0,412.85,8.0,18.72,0.75,0.08
550,82.23,0.0,100.0,178.54,8.0,15.34,0.75,0.07
551,73.45,0.06,94.0,283.19,2.0,30.9,0.75,0.06
552,36.89,0.0,100.0,631.47,5.2,19.9,0.56,0.07
553,46.43,0.0,100.0,536.19,8.0,15.12,0.75,0.07
554,46.85,0.0,100.0,532.0,2.42,31.23,0.69,0.06
555,63.15,0.0,100.0,369.15,16.0,8.82,0.75,0.07
556,46.82,0.0,100.0,532.26,2.1,32.23,0.71,0.07
557,71.18,0.0,100.0,288.94,4.0,31.78,0.75,0.06
558,38.37,0.0,100.0,616.73,8.0,17.75,0.75,0.07
559,47.61,0.0,100.0,524.4,16.0,7.35,0.75,0.07
560,79.09,0.0,100.0,209.88,8.0,18.88,0.75,0.08
561,30.7,0.0,100.0,693.32,4.0,28.34,0.75,0.09
562,67.33,0.0,100.0,327.34,16.0,7.92,0.75,0.06
563,79.44,0.0,100.0,206.42,16.0,10.2,0.75,0.07
564,70.26,0.0,100.0,298.14,8.0,15.52,0.75,0.08
565,44.22,0.0,100.0,558.19,1.3,35.28,0.55,0.07
566,43.73,0.0,100.0,563.17,6.7,17.95,0.51,0.06
567,72.74,0.0,100.0,273.29,16.0,9.06,0.75,0.07
568,76.73,0.0,100.0,233.45,16.0,8.55,0.75,0.06
569,62.46,0.0,100.0,376.05,16.0,7.57,0.75,0.06
570,69.37,0.0,100.0,306.99,2.2,36.57,0.51,0.07
571,51.74,0.0,100.0,483.1,2.3,29.0,0.71,0.09
572,63.95,0.0,100.0,361.1,16.0,8.76,0.75,0.11
573,75.06,0.0,100.0,250.11,2.96,23.33,0.57,0.13
574,71.13,0.0,100.0,289.37,2.04,32.27,0.73,0.12
575,30.07,0.0,100.0,699.65,16.0,10.64,0.75,0.13
576,37.92,0.0,100.0,621.16,8.0,17.1,0.75,0.12
577,59.81,0.0,100.0,402.5,16.0,7.63,0.75,0.09
578,60.2,0.0,100.0,398.64,16.0,8.7,0.75,0.12
579,77.54,0.0,100.0,225.4,16.0,7.74,0.75,0.08
580,63.02,0.0,100.0,370.46,16.0,8.56,0.75,0.06
581,69.45,0.0,100.0,306.19,16.0,8.2,0.75,0.06
582,44.37,0.0,100.0,556.76,8.0,17.69,0.75,0.06
583,46.26,0.0,100.0,537.91,16.0,8.05,0.75,0.07
584,67.12,0.0,100.0,329.47,8.0,19.0,0.75,0.07
585,58.93,0.0,100.0,411.29,16.0,9.76,0.75,0.07
586,66.92,0.0,100.0,331.49,16.0,9.94,0.75,0.06
587,43.29,0.0,100.0,567.56,16.0,9.52,0.75,0.06
588,41.36,0.0,100.0,586.79,16.0,6.71,0.75,0.06
589,45.39,0.0,100.0,546.54,8.0,16.32,0.75,0.06
590,55.69,0.0,100.0,443.61,4.0,27.86,0.75,0.06
591,71.58,0.0,100.0,284.91,16.0,10.26,0.75,0.06
592,60.53,0.0,100.0,395.28,2.42,34.4,0.7,0.08
593,29.42,0.0,100.0,706.14,16.0,8.56,0.75,0.11
594,89.05,0.0,100.0,110.38,2.33,22.74,0.56,0.12
595,57.65,0.0,100.0,424.06,16.0,7.85,0.75,0.11
596,45.61,0.0,100.0,544.4,16.0,8.16,0.75,0.17
597,62.17,0.0,100.0,378.92,16.0,9.54,0.75,0.11
598,64.24,0.0,100.0,358.22,16.0,8.29,0.75,0.11
599,46.73,0.0,100.0,533.19,16.0,8.11,0.75,0.12
600,71.15,0.0,100.0,289.22,16.0,8.51,0.75,0.08
601,72.36,0.0,100.0,277.15,16.0,9.02,0.75,0.08
602,74.88,0.0,100.0,252.0,4.0,22.76,0.61,0.12
603,53.39,0.0,100.0,466.61,8.0,18.25,0.75,0.12
604,35.8,0.0,100.0,642.31,16.0,8.51,0.75,0.09
605,76.48,0.09,91.0,259.18,1.23,30.32,0.58,0.09
606,83.06,0.0,100.0,170.2,4.0,29.04,0.75,0.12
607,62.7,0.0,100.0,373.61,1.33,35.69,0.53,0.09
608,59.67,0.0,100.0,403.94,16.0,10.33,0.75,0.15
609,64.99,0.0,100.0,350.75,16.0,9.63,0.75,0.12
610,36.05,0.0,100.0,639.85,8.0,17.82,0.75,0.13
611,60.21,0.0,100.0,398.47,8.0,16.62,0.75,0.12
612,36.12,0.0,100.0,639.11,16.0,9.12,0.75,0.11
613,58.93,0.0,100.0,411.29,16.0,8.63,0.75,0.08
614,55.68,0.0,100.0,443.75,2.18,33.48,0.73,0.08
615,48.1,0.0,100.0,519.51,4.0,34.13,0.75,0.09
616,57.23,0.0,100.0,428.29,1.9,33.55,0.52,0.09
617,43.02,0.0,100.0,570.27,16.0,11.09,0.75,0.08
618,51.28,0.0,100.0,487.76,16.0,9.01,0.75,0.09
619,56.82,0.0,100.0,432.4,8.0,15.62,0.75,0.08
620,70.54,0.0,100.0,295.26,16.0,7.76,0.75,0.11
621,78.89,0.0,100.0,211.89,8.0,17.01,0.75,0.12
622,46.85,0.0,100.0,531.95,5.35,18.14,0.53,0.09
623,81.88,0.0,100.0,181.99,8.0,18.19,0.75,0.09
624,53.29,0.0,100.0,467.64,16.0,9.66,0.75,0.1
625,72.1,0.0,100.0,279.74,16.0,8.9,0.75,0.09
626,73.54,0.0,100.0,265.36,8.0,15.57,0.75,0.1
627,52.8,0.0,100.0,472.52,8.0,15.41,0.75,0.09
628,41.29,0.0,100.0,587.47,3.38,25.8,0.5,0.09
629,52.92,0.0,100.0,471.38,8.0,16.63,0.75,0.08
630,68.6,0.0,100.0,314.71,2.98,29.94,0.69,0.11
631,58.51,0.0,100.0,415.44,16.0,8.88,0.75,0.09
632,66.08,0.0,100.0,339.82,16.0,8.3,0.75,0.08
633,64.71,0.0,100.0,353.5,16.0,9.47,0.75,0.1
634,43.0,0.0,100.0,570.4,16.0,10.82,0.75,0.1
635,56.69,0.0,100.0,433.71,8.0,17.45,0.75,0.09
636,50.11,0.0,100.0,499.39,4.0,31.15,0.75,0.12
637,41.39,0.0,100.0,586.5,16.0,9.39,0.75,0.09
638,56.04,0.0,100.0,440.16,4.0,29.7,0.75,0.08
639,43.42,0.0,100.0,566.25,8.0,15.25,0.75,0.09
640,77.13,0.0,100.0,229.42,16.0,8.84,0.75,0.09
641,62.6,0.0,100.0,374.61,16.0,10.04,0.75,0.09
642,52.1,0.0,100.0,479.56,1.99,33.84,0.51,0.09
643,54.63,0.0,100.0,454.25,4.0,31.53,0.75,0.09
644,54.69,0.0,100.0,453.67,16.0,8.68,0.75,0.08
645,74.38,0.0,100.0,256.96,7.45,20.67,0.51,0.11
646,64.27,0.0,100.0,357.94,4.0,30.22,0.75,0.12
647,90.34,0.0,100.0,97.46,16.0,10.01,0.75,0.09
648,59.0,0.0,100.0,410.55,8.0,15.67,0.75,0.12
649,71.64,0.0,100.0,284.34,4.0,31.93,0.75,0.14
650,61.19,0.0,100.0,388.7,16.0,8.02,0.75,0.14
651,67.72,0.0,100.0,323.44,8.0,16.52,0.75,0.14
652,56.32,0.05,95.0,460.29,2.0,35.46,0.75,0.13
653,51.39,0.0,100.0,486.61,16.0,10.73,0.75,0.12
654,53.59,0.0,100.0,464.6,16.0,8.31,0.75,0.1
655,49.68,0.0,100.0,503.7,16.0,9.77,0.75,0.09
656,79.45,0.0,100.0,206.28,2.1,35.52,0.71,0.08
657,49.03,0.0,100.0,510.19,8.0,15.83,0.75,0.11
658,39.14,0.0,100.0,609.02,2.48,30.17,0.69,0.1
659,80.67,0.0,100.0,194.06,16.0,8.5,0.75,0.09
660,51.53,0.0,100.0,485.24,5.5,20.42,0.47,0.09
661,77.02,0.0,100.0,230.57,16.0,8.07,0.75,0.09
662,88.62,0.0,100.0,114.71,16.0,8.78,0.75,0.11
663,63.61,0.0,100.0,364.55,16.0,9.38,0.75,0.09
664,63.26,0.0,100.0,368.0,8.0,18.09,0.75,0.14
665,42.99,0.0,100.0,570.56,16.0,8.3,0.75,0.1
666,79.61,0.0,100.0,204.7,8.0,17.04,0.75,0.1
667,56.13,0.0,100.0,439.3,16.0,7.9,0.75,0.1
668,65.19,0.0,100.0,348.74,8.0,21.2,0.75,0.09
669,53.75,0.0,100.0,463.04,8.0,16.91,0.75,0.1
670,58.17,0.0,100.0,418.89,8.0,18.0,0.75,0.09
671,52.97,0.0,100.0,470.85,2.04,34.82,0.73,0.11
672,67.7,0.0,100.0,323.72,16.0,9.42,0.75,0.11
673,40.05,0.0,100.0,599.89,4.0,28.82,0.75,0.11
674,69.16,0.0,100.0,309.06,16.0,9.86,0.75,0.1
675,36.97,0.0,100.0,630.69,3.24,22.99,0.54,0.07
676,44.04,0.0,100.0,560.05,4.0,32.16,0.75,0.08
677,33.01,0.0,100.0,670.2,8.0,15.58,0.75,0.07
678,53.54,0.0,100.0,465.17,8.0,17.33,0.75,0.07
679,52.67,0.0,100.0,473.8,16.0,10.44,0.75,0.06
680,69.47,0.0,100.0,305.98,3.03,21.53,0.52,0.08
681,62.05,0.0,100.0,380.17,1.96,35.35,0.53,0.13
682,56.48,0.0,100.0,435.72,16.0,7.99,0.75,0.15
683,39.83,0.0,100.0,602.06,16.0,8.69,0.75,0.1
684,77.62,0.0,100.0,224.54,16.0,8.27,0.75,0.21
685,82.08,0.0,100.0,179.97,16.0,11.02,0.75,0.14
686,85.97,0.0,100.0,141.16,16.0,10.69,0.75,0.11
687,74.33,0.0,100.0,257.49,1.93,38.57,0.54,0.17
688,46.74,0.0,100.0,533.02,16.0,9.34,0.75,0.14
689,52.96,0.0,100.0,470.92,8.0,15.43,0.75,0.14
690,53.95,0.0,100.0,461.02,16.0,10.1,0.75,0.11
691,52.59,0.0,100.0,474.66,16.0,8.49,0.75,0.1
692,60.53,0.0,100.0,395.31,4.0,38.45,0.75,0.15
693,46.47,0.0,100.0,535.77,4.0,30.95,0.75,0.09
694,50.63,0.0,100.0,494.21,4.0,35.14,0.75,0.07
695,28.47,0.0,100.0,715.62,8.0,17.8,0.75,0.07
696,55.72,0.0,100.0,443.32,8.0,14.51,0.75,0.07
697,61.42,0.0,100.0,386.4,4.0,30.91,0.75,0.06
698,45.92,0.0,100.0,541.24,4.0,29.44,0.75,0.07
699,36.82,0.0,100.0,632.21,8.0,20.87,0.75,0.07
700,36.56,0.0,100.0,634.8,16.0,8.41,0.75,0.07
701,56.33,0.0,100.0,437.29,16.0,9.1,0.75,0.07
702,59.66,0.05,95.0,425.23,1.29,35.74,0.54,0.07
703,62.85,0.0,100.0,372.15,1.29,29.44,0.54,0.07
704,25.03,0.0,100.0,750.0,16.0,8.13,0.75,0.07
705,60.08,0.0,100.0,399.79,4.0,31.32,0.75,0.08
706,28.58,0.0,100.0,714.44,16.0,8.44,0.75,0.07
707,59.32,0.0,100.0,407.39,16.0,7.63,0.75,0.09
708,53.36,0.0,100.0,466.9,16.0,9.81,0.75,0.13
709,64.01,0.0,100.0,360.52,16.0,9.07,0.75,0.19
710,60.93,0.0,100.0,391.29,16.0,8.29,0.75,0.21
711,53.0,0.0,100.0,470.51,16.0,9.23,0.75,0.16
712,81.25,0.0,100.0,188.31,16.0,8.52,0.75,0.11
713,55.48,0.0,100.0,445.79,16.0,9.35,0.75,0.08
714,60.71,0.0,100.0,393.46,16.0,7.8,0.75,0.07
715,51.4,0.0,100.0,486.49,1.5,33.49,0.51,0.09
716,33.42,0.0,100.0,666.17,16.0,10.43,0.75,0.1
717,40.6,0.0,100.0,594.42,16.0,8.23,0.75,0.08
718,52.67,0.0,100.0,473.8,8.0,17.23,0.75,0.1
719,61.28,0.0,100.0,387.84,8.0,18.77,0.75,0.08
720,40.6,0.0,100.0,594.42,16.0,8.78,0.75,0.08
721,58.42,0.0,100.0,416.35,1.44,33.48,0.49,0.11
722,76.52,0.0,100.0,235.6,2.24,29.52,0.71,0.1
723,62.02,0.0,100.0,380.46,1.63,35.28,0.59,0.08
724,30.58,0.0,100.0,694.47,16.0,9.23,0.75,0.12
725,46.18,0.0,100.0,538.65,4.0,28.21,0.75,0.08
726,49.27,0.0,100.0,507.76,16.0,7.24,0.75,0.11
727,81.51,0.0,100.0,185.72,16.0,8.21,0.75,0.14
728,28.45,0.0,100.0,715.75,8.0,17.64,0.75,0.13
729,51.46,0.0,100.0,485.87,16.0,8.3,0.75,0.13
730,70.79,0.0,100.0,292.84,4.0,31.44,0.75,0.13
731,81.65,0.0,100.0,184.29,16.0,9.54,0.75,0.1
732,48.71,0.0,100.0,513.35,16.0,8.6,0.75,0.12
733,58.86,0.0,100.0,411.99,8.0,16.88,0.75,0.1
734,67.72,0.0,100.0,323.44,8.0,15.96,0.75,0.1
735,48.18,0.0,100.0,518.65,16.0,8.74,0.75,0.12
736,32.17,0.0,100.0,678.66,16.0,7.9,0.75,0.15
737,61.74,0.0,100.0,383.24,4.0,34.63,0.75,0.13
738,65.59,0.0,100.0,344.71,16.0,10.3,0.75,0.18
739,69.65,0.0,100.0,304.17,8.0,17.34,0.75,0.16
740,79.35,0.0,100.0,207.29,16.0,9.67,0.75,0.13
741,68.64,0.0,100.0,314.24,16.0,9.12,0.75,0.12
742,77.05,0.0,100.0,230.29,8.0,17.35,0.75,0.18
743,75.12,0.0,100.0,249.55,8.0,18.75,0.75,0.19
744,49.79,0.0,100.0,502.59,16.0,9.83,0.75,0.18
745,58.54,0.0,100.0,415.15,8.0,14.88,0.75,0.2
746,74.15,0.06,94.0,275.71,2.0,34.8,0.75,0.21
747,67.7,0.0,100.0,323.72,4.0,34.04,0.75,0.25
748,77.85,0.0,100.0,222.24,8.0,17.55,0.75,0.27
749,42.23,0.0,100.0,578.16,4.0,33.16,0.75,0.11
750,64.1,0.0,100.0,359.68,5.8,19.91,0.53,0.14
751,70.8,0.0,100.0,292.74,2.56,25.76,0.72,0.18
752,66.23,0.0,100.0,338.39,16.0,8.48,0.75,0.16
753,53.38,0.0,100.0,466.77,16.0,9.25,0.75,0.13
754,80.99,0.0,100.0,190.9,16.0,9.1,0.75,0.1
755,43.78,0.0,100.0,562.64,4.0,33.41,0.75,0.14
756,51.23,0.0,100.0,488.17,2.06,32.07,0.73,0.16
757,66.13,0.0,100.0,339.33,3.38,24.94,0.52,0.12
758,40.57,0.0,100.0,594.71,8.0,14.71,0.75,0.11
759,71.7,0.0,100.0,283.76,16.0,9.2,0.75,0.11
760,51.12,0.0,100.0,489.32,8.0,15.89,0.75,0.1
761,53.53,0.0,100.0,465.21,5.2,18.87,0.55,0.15
762,59.15,0.0,100.0,409.07,2.1,34.31,0.71,0.21
763,60.37,0.0,100.0,396.88,5.5,20.17,0.54,0.13
764,33.46,0.0,100.0,665.72,16.0,8.42,0.75,0.11
765,63.61,0.0,100.0,364.55,8.0,16.8,0.75,0.16
766,53.25,0.0,100.0,468.05,8.0,16.89,0.75,0.09
767,64.54,0.0,100.0,355.23,4.0,28.47,0.75,0.15
768,55.39,0.0,100.0,446.65,16.0,7.93,0.75,0.14
769,38.0,0.0,100.0,620.42,8.0,15.28,0.75,0.13
770,94.4,0.0,100.0,56.92,4.0,31.21,0.75,0.13
771,53.32,0.0,100.0,467.35,4.0,33.01,0.75,0.14
772,62.76,0.0,100.0,373.05,4.0,37.17,0.75,0.12
773,49.28,0.0,100.0,507.72,16.0,8.95,0.75,0.09
774,30.06,0.0,100.0,699.75,2.18,32.77,0.73,0.08
775,51.99,0.0,100.0,480.63,2.05,32.92,0.52,0.08
776,54.2,0.0,100.0,458.56,8.0,14.0,0.75,0.09
777,56.66,0.0,100.0,434.0,8.0,19.8,0.75,0.07
778,64.96,0.0,100.0,351.04,16.0,8.93,0.75,0.06
779,42.77,0.0,100.0,572.7,16.0,8.51,0.75,0.06
780,61.5,0.0,100.0,385.59,2.42,34.32,0.7,0.07
781,62.57,0.0,100.0,374.9,8.0,20.02,0.75,0.07
782,58.46,0.0,100.0,415.94,2.56,26.01,0.72,0.07
783,50.86,0.0,100.0,491.91,8.0,19.0,0.75,0.08
784,40.78,0.0,100.0,592.58,16.0,9.75,0.75,0.08
785,82.86,0.0,100.0,172.21,4.0,35.09,0.75,0.06
786,71.15,0.0,100.0,289.22,16.0,9.33,0.75,0.07
787,54.38,0.0,100.0,456.71,8.0,19.75,0.75,0.08
788,53.59,0.0,100.0,464.6,16.0,10.3,0.75,0.08
789,64.59,0.0,100.0,354.77,16.0,8.92,0.75,0.07
790,53.88,0.0,100.0,461.72,16.0,8.01,0.75,0.07
791,49.78,0.0,100.0,502.71,16.0,8.49,0.75,0.07
792,81.8,0.0,100.0,182.85,16.0,9.29,0.75,0.07
793,48.58,0.0,100.0,514.73,2.17,40.6,0.48,0.09
794,60.04,0.0,100.0,400.2,8.0,17.54,0.75,0.1
795,57.35,0.0,100.0,427.12,2.56,28.52,0.71,0.12
796,55.41,0.0,100.0,446.49,4.0,30.69,0.75,0.18
797,60.14,0.0,100.0,399.21,16.0,11.1,0.75,0.16
798,46.92,0.0,100.0,531.3,16.0,7.75,0.75,0.12
799,66.93,0.0,100.0,331.36,16.0,9.88,0.75,0.12
800,46.23,0.0,100.0,538.2,16.0,7.93,0.75,0.14
801,61.65,0.0,100.0,384.1,8.0,18.96,0.75,0.1
802,55.28,0.0,100.0,447.79,2.98,31.88,0.7,0.07
803,55.58,0.0,100.0,444.76,8.0,16.12,0.75,0.07
804,44.31,0.0,100.0,557.34,16.0,8.22,0.75,0.07
