episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,-84.53,0.92,8.0,92.0,8.0,0.0,178.25,2.0,86.94,0.75,0.04
2,90.2,0.79,21.0,79.0,21.0,0.0,525.55,8.0,26.52,0.75,0.05
3,-68.0,0.84,16.0,84.0,16.0,0.0,405.95,1.0,80.67,0.75,0.04
4,0.0,0.0,100.0,0.0,100.0,0.0,401.51,16.0,63.28,0.75,0.07
5,-70.87,0.81,19.0,81.0,19.0,0.0,487.6,8.0,27.67,0.75,0.05
6,-70.0,0.85,15.0,85.0,15.0,0.0,568.42,1.0,83.38,0.75,0.04
7,100.0,0.87,13.0,87.0,13.0,0.0,203.55,1.0,80.48,0.75,0.05
8,80.0,0.86,14.0,86.0,14.0,0.0,311.07,1.0,83.91,0.75,0.06
9,88.8,0.76,24.0,76.0,24.0,0.0,290.38,8.0,27.04,0.75,0.05
10,-76.6,0.87,13.0,87.0,13.0,0.0,718.21,4.0,89.86,0.75,0.05
11,0.0,0.0,100.0,0.0,100.0,0.0,503.29,16.0,63.82,0.75,0.07
12,-74.87,0.87,13.0,87.0,13.0,0.0,597.88,2.0,87.42,0.75,0.05
13,100.0,0.85,15.0,85.0,15.0,0.0,379.79,1.0,89.31,0.75,0.05
14,0.0,0.0,100.0,0.0,100.0,0.0,347.18,16.0,61.72,0.75,0.07
15,-60.13,0.74,26.0,74.0,26.0,0.0,138.29,8.0,25.74,0.75,0.05
16,-84.53,0.92,8.0,92.0,8.0,0.0,354.49,2.0,84.7,0.75,0.05
17,-47.87,0.66,34.0,66.0,34.0,0.0,662.85,8.0,23.93,0.75,0.06
18,0.0,0.0,100.0,0.0,100.0,0.0,346.89,16.0,65.04,0.75,0.07
19,-63.2,0.76,24.0,76.0,24.0,0.0,229.42,8.0,29.34,0.75,0.06
20,-83.8,0.91,9.0,91.0,9.0,0.0,368.74,4.0,83.1,0.75,0.04
21,98.0,0.9,10.0,90.0,10.0,0.0,257.19,4.0,87.69,0.75,0.05
22,74.93,0.84,16.0,84.0,16.0,0.0,503.41,2.0,88.95,0.75,0.06
23,-54.0,0.7,30.0,70.0,30.0,0.0,274.27,8.0,26.15,0.75,0.07
24,-63.2,0.76,24.0,76.0,24.0,0.0,463.74,8.0,19.34,0.75,0.08
25,-80.2,0.89,11.0,89.0,11.0,0.0,685.97,4.0,80.8,0.75,0.09
26,0.0,0.0,100.0,0.0,100.0,0.0,425.66,16.0,62.51,0.75,0.11
27,72.0,0.87,13.0,87.0,13.0,0.0,334.52,1.0,85.42,0.75,0.07
28,95.33,0.9,10.0,90.0,10.0,0.0,332.06,8.0,21.92,0.75,0.09
29,97.0,0.85,15.0,85.0,15.0,0.0,467.92,4.0,82.87,0.75,0.07
30,76.0,0.9,10.0,90.0,10.0,0.0,454.54,1.0,86.02,0.75,0.07
31,0.0,0.0,100.0,0.0,100.0,0.0,283.19,16.0,58.79,0.75,0.12
32,-80.67,0.9,10.0,90.0,10.0,0.0,332.92,2.0,85.49,0.75,0.06
33,-71.0,0.85,15.0,85.0,15.0,0.0,476.1,2.0,85.58,0.75,0.07
34,91.13,0.81,19.0,81.0,19.0,0.0,466.61,8.0,33.59,0.75,0.1
35,-76.6,0.87,13.0,87.0,13.0,0.0,620.88,4.0,86.58,0.75,0.07
36,-84.53,0.92,8.0,92.0,8.0,0.0,453.26,2.0,89.52,0.75,0.07
37,65.8,0.89,11.0,89.0,11.0,0.0,522.84,4.0,82.13,0.75,0.07
38,-67.8,0.79,21.0,79.0,21.0,0.0,572.74,8.0,32.68,0.75,0.07
39,99.07,0.86,14.0,86.0,14.0,0.0,493.64,2.0,83.23,0.75,0.08
40,-74.87,0.87,13.0,87.0,13.0,0.0,652.62,2.0,88.55,0.75,0.06
41,-74.87,0.87,13.0,87.0,13.0,0.0,590.4,2.0,83.55,0.75,0.07
42,0.0,0.0,100.0,0.0,100.0,0.0,145.76,16.0,60.96,0.75,0.09
43,-49.4,0.67,33.0,67.0,33.0,0.0,621.86,8.0,32.91,0.75,0.07
44,99.07,0.86,14.0,86.0,14.0,0.0,585.8,2.0,81.97,0.75,0.07
45,-78.0,0.89,11.0,89.0,11.0,0.0,650.2,1.0,85.97,0.75,0.05
46,76.6,0.83,17.0,83.0,17.0,0.0,495.07,4.0,88.99,0.75,0.06
47,89.27,0.77,23.0,77.0,23.0,0.0,333.5,8.0,33.95,0.75,0.05
48,0.0,0.0,100.0,0.0,100.0,0.0,533.89,16.0,65.19,0.75,0.07
49,90.67,0.8,20.0,80.0,20.0,0.0,391.86,8.0,27.59,0.75,0.06
50,0.0,0.0,100.0,0.0,100.0,0.0,392.15,16.0,59.89,0.75,0.08
51,0.0,0.0,100.0,0.0,100.0,0.0,545.55,16.0,63.85,0.75,0.07
52,-74.0,0.87,13.0,87.0,13.0,0.0,619.44,1.0,80.65,0.75,0.05
53,-69.07,0.84,16.0,84.0,16.0,0.0,311.94,2.0,89.69,0.75,0.05
54,0.0,0.0,100.0,0.0,100.0,0.0,423.2,16.0,59.82,0.75,0.07
55,0.0,0.0,100.0,0.0,100.0,0.0,468.34,16.0,64.85,0.75,0.07
56,0.0,0.0,100.0,0.0,100.0,0.0,617.84,16.0,65.96,0.75,0.07
57,0.0,0.0,100.0,0.0,100.0,0.0,428.37,16.0,68.07,0.75,0.07
58,68.0,0.84,16.0,84.0,16.0,0.0,236.04,1.0,84.41,0.75,0.06
59,100.0,0.86,14.0,86.0,14.0,0.0,529.45,1.0,85.59,0.75,0.08
60,98.93,0.84,16.0,84.0,16.0,0.0,399.05,2.0,85.59,0.75,0.07
61,0.0,0.0,100.0,0.0,100.0,0.0,565.39,16.0,65.37,0.75,0.08
62,0.0,0.0,100.0,0.0,100.0,0.0,572.29,16.0,68.14,0.75,0.09
63,-86.47,0.93,7.0,93.0,7.0,0.0,260.19,2.0,83.34,0.75,0.1
64,99.4,0.91,9.0,91.0,9.0,0.0,457.7,2.0,80.55,0.75,0.08
65,0.0,0.0,100.0,0.0,100.0,0.0,522.42,16.0,66.23,0.75,0.12
66,-72.93,0.86,14.0,86.0,14.0,0.0,380.07,2.0,86.24,0.75,0.07
67,-76.0,0.88,12.0,88.0,12.0,0.0,547.56,1.0,89.25,0.75,0.09
68,67.4,0.91,9.0,91.0,9.0,0.0,214.47,2.0,87.64,0.75,0.08
69,-74.8,0.86,14.0,86.0,14.0,0.0,533.89,4.0,87.86,0.75,0.06
70,77.4,0.91,9.0,91.0,9.0,0.0,462.87,2.0,85.13,0.75,0.08
71,97.8,0.89,11.0,89.0,11.0,0.0,478.4,4.0,82.85,0.75,0.12
72,98.0,0.9,10.0,90.0,10.0,0.0,511.75,4.0,83.69,0.75,0.08
73,97.2,0.86,14.0,86.0,14.0,0.0,531.17,4.0,87.01,0.75,0.08
74,99.4,0.91,9.0,91.0,9.0,0.0,617.55,2.0,89.54,0.75,0.09
75,-67.13,0.83,17.0,83.0,17.0,0.0,304.46,2.0,82.24,0.75,0.07
76,-74.8,0.86,14.0,86.0,14.0,0.0,452.52,4.0,86.08,0.75,0.07
77,95.8,0.79,21.0,79.0,21.0,0.0,450.22,4.0,82.06,0.75,0.07
78,78.2,0.91,9.0,91.0,9.0,0.0,375.35,4.0,80.62,0.75,0.06
