episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,93.33,0.0,100.0,0.0,100.0,0.0,178.25,2.0,40.1,0.75,0.07
2,53.33,0.0,100.0,0.0,100.0,0.0,525.55,8.0,17.65,0.75,0.07
3,12.0,0.44,56.0,44.0,56.0,0.0,405.95,1.0,24.17,0.75,0.06
4,0.0,0.0,100.0,0.0,100.0,0.0,401.51,16.0,8.65,0.75,0.08
5,53.33,0.0,100.0,0.0,100.0,0.0,487.6,8.0,20.65,0.75,0.07
6,26.0,0.37,63.0,37.0,63.0,0.0,568.42,1.0,29.19,0.75,0.06
7,8.0,0.46,54.0,46.0,54.0,0.0,203.55,1.0,26.41,0.75,0.06
8,6.0,0.47,53.0,47.0,53.0,0.0,311.07,1.0,29.0,0.75,0.06
9,53.33,0.0,100.0,0.0,100.0,0.0,290.38,8.0,18.15,0.75,0.07
10,80.0,0.0,100.0,0.0,100.0,0.0,718.21,4.0,38.19,0.75,0.07
11,0.0,0.0,100.0,0.0,100.0,0.0,503.29,16.0,9.71,0.75,0.08
12,93.33,0.0,100.0,0.0,100.0,0.0,597.88,2.0,37.97,0.75,0.08
13,18.0,0.41,59.0,41.0,59.0,0.0,379.79,1.0,32.9,0.75,0.06
14,0.0,0.0,100.0,0.0,100.0,0.0,347.18,16.0,8.41,0.75,0.07
15,53.33,0.0,100.0,0.0,100.0,0.0,138.29,8.0,17.47,0.75,0.07
16,93.33,0.0,100.0,0.0,100.0,0.0,354.49,2.0,36.01,0.75,0.07
17,53.33,0.0,100.0,0.0,100.0,0.0,662.85,8.0,14.6,0.75,0.07
18,0.0,0.0,100.0,0.0,100.0,0.0,346.89,16.0,8.46,0.75,0.07
19,53.33,0.0,100.0,0.0,100.0,0.0,229.42,8.0,18.18,0.75,0.07
20,80.0,0.0,100.0,0.0,100.0,0.0,368.74,4.0,33.0,0.75,0.07
21,80.0,0.0,100.0,0.0,100.0,0.0,257.19,4.0,41.36,0.75,0.07
22,93.33,0.0,100.0,0.0,100.0,0.0,503.41,2.0,39.71,0.75,0.07
23,53.33,0.0,100.0,0.0,100.0,0.0,274.27,8.0,15.13,0.75,0.08
24,53.33,0.0,100.0,0.0,100.0,0.0,463.74,8.0,16.11,0.75,0.08
