episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,-61.33,0.8,20.0,80.0,20.0,0.0,178.25,2.0,24.34,0.75,0.07
2,53.33,0.0,100.0,0.0,100.0,0.0,525.55,8.0,50.58,0.75,0.11
3,-68.0,0.84,16.0,84.0,16.0,0.0,405.95,1.0,30.67,0.75,0.06
4,0.0,0.0,100.0,0.0,100.0,0.0,401.51,16.0,24.26,0.75,0.11
5,53.33,0.0,100.0,0.0,100.0,0.0,487.6,8.0,54.18,0.75,0.14
6,-70.0,0.85,15.0,85.0,15.0,0.0,568.42,1.0,33.38,0.75,0.06
7,80.0,0.87,13.0,87.0,13.0,0.0,203.55,1.0,30.48,0.75,0.08
8,-72.0,0.86,14.0,86.0,14.0,0.0,311.07,1.0,33.91,0.75,0.09
9,53.33,0.0,100.0,0.0,100.0,0.0,290.38,8.0,50.04,0.75,0.1
10,-38.8,0.66,34.0,66.0,34.0,0.0,718.21,4.0,26.89,0.75,0.11
11,0.0,0.0,100.0,0.0,100.0,0.0,503.29,16.0,25.17,0.75,0.12
12,-45.87,0.72,28.0,72.0,28.0,0.0,597.88,2.0,26.17,0.75,0.06
13,72.0,0.85,15.0,85.0,15.0,0.0,379.79,1.0,39.31,0.75,0.08
14,0.0,0.0,100.0,0.0,100.0,0.0,347.18,16.0,23.64,0.75,0.13
15,53.33,0.0,100.0,0.0,100.0,0.0,138.29,8.0,48.62,0.75,0.1
16,-51.67,0.75,25.0,75.0,25.0,0.0,354.49,2.0,20.42,0.75,0.09
17,53.33,0.0,100.0,0.0,100.0,0.0,662.85,8.0,43.0,0.75,0.12
18,0.0,0.0,100.0,0.0,100.0,0.0,346.89,16.0,24.63,0.75,0.09
19,53.33,0.0,100.0,0.0,100.0,0.0,229.42,8.0,50.21,0.75,0.1
20,-47.8,0.71,29.0,71.0,29.0,0.0,368.74,4.0,18.62,0.75,0.06
21,96.2,0.81,19.0,81.0,19.0,0.0,257.19,4.0,27.74,0.75,0.07
22,-45.87,0.72,28.0,72.0,28.0,0.0,503.41,2.0,29.95,0.75,0.07
23,53.33,0.0,100.0,0.0,100.0,0.0,274.27,8.0,45.08,0.75,0.09
24,53.33,0.0,100.0,0.0,100.0,0.0,463.74,8.0,47.65,0.75,0.09
25,-55.0,0.75,25.0,75.0,25.0,0.0,685.97,4.0,19.04,0.75,0.11
26,0.0,0.0,100.0,0.0,100.0,0.0,425.66,16.0,23.57,0.75,0.15
27,-74.0,0.87,13.0,87.0,13.0,0.0,334.52,1.0,35.42,0.75,0.06
28,53.33,0.0,100.0,0.0,100.0,0.0,332.06,8.0,56.28,0.75,0.09
29,93.4,0.67,33.0,67.0,33.0,0.0,467.92,4.0,21.41,0.75,0.08
30,-80.0,0.9,10.0,90.0,10.0,0.0,454.54,1.0,36.02,0.75,0.06
31,0.0,0.0,100.0,0.0,100.0,0.0,283.19,16.0,22.48,0.75,0.09
32,-42.0,0.7,30.0,70.0,30.0,0.0,332.92,2.0,21.49,0.75,0.08
33,-43.93,0.71,29.0,71.0,29.0,0.0,476.1,2.0,25.44,0.75,0.1
34,53.33,0.0,100.0,0.0,100.0,0.0,466.61,8.0,53.26,0.75,0.11
35,-49.6,0.72,28.0,72.0,28.0,0.0,620.88,4.0,25.33,0.75,0.07
36,-65.2,0.82,18.0,82.0,18.0,0.0,453.26,2.0,27.86,0.75,0.06
37,-51.4,0.73,27.0,73.0,27.0,0.0,522.84,4.0,19.69,0.75,0.07
38,53.33,0.0,100.0,0.0,100.0,0.0,572.74,8.0,50.6,0.75,0.11
39,98.07,0.71,29.0,71.0,29.0,0.0,493.64,2.0,22.37,0.75,0.09
40,-49.73,0.74,26.0,74.0,26.0,0.0,652.62,2.0,28.05,0.75,0.07
41,-53.6,0.76,24.0,76.0,24.0,0.0,590.4,2.0,23.93,0.75,0.08
42,0.0,0.0,100.0,0.0,100.0,0.0,145.76,16.0,24.01,0.75,0.14
43,53.33,0.0,100.0,0.0,100.0,0.0,621.86,8.0,46.24,0.75,0.16
44,97.93,0.69,31.0,69.0,31.0,0.0,585.8,2.0,20.45,0.75,0.12
45,-78.0,0.89,11.0,89.0,11.0,0.0,650.2,1.0,35.97,0.75,0.08
46,-51.4,0.73,27.0,73.0,27.0,0.0,495.07,4.0,31.21,0.75,0.07
47,53.33,0.0,100.0,0.0,100.0,0.0,333.5,8.0,51.39,0.75,0.09
48,0.0,0.0,100.0,0.0,100.0,0.0,533.89,16.0,24.95,0.75,0.13
49,53.33,0.0,100.0,0.0,100.0,0.0,391.86,8.0,50.24,0.75,0.15
50,0.0,0.0,100.0,0.0,100.0,0.0,392.15,16.0,22.72,0.75,0.07
51,0.0,0.0,100.0,0.0,100.0,0.0,545.55,16.0,24.19,0.75,0.09
52,-74.0,0.87,13.0,87.0,13.0,0.0,619.44,1.0,30.65,0.75,0.05
53,-42.0,0.7,30.0,70.0,30.0,0.0,311.94,2.0,29.89,0.75,0.05
54,0.0,0.0,100.0,0.0,100.0,0.0,423.2,16.0,22.67,0.75,0.07
55,0.0,0.0,100.0,0.0,100.0,0.0,468.34,16.0,25.36,0.75,0.07
56,0.0,0.0,100.0,0.0,100.0,0.0,617.84,16.0,25.74,0.75,0.07
57,0.0,0.0,100.0,0.0,100.0,0.0,428.37,16.0,25.58,0.75,0.09
58,-68.0,0.84,16.0,84.0,16.0,0.0,236.04,1.0,34.41,0.75,0.09
59,76.0,0.86,14.0,86.0,14.0,0.0,529.45,1.0,35.59,0.75,0.05
60,97.87,0.68,32.0,68.0,32.0,0.0,399.05,2.0,25.09,0.75,0.06
61,0.0,0.0,100.0,0.0,100.0,0.0,565.39,16.0,25.34,0.75,0.11
62,0.0,0.0,100.0,0.0,100.0,0.0,572.29,16.0,27.07,0.75,0.14
63,-55.53,0.77,23.0,77.0,23.0,0.0,260.19,2.0,18.73,0.75,0.09
64,98.4,0.76,24.0,76.0,24.0,0.0,457.7,2.0,17.43,0.75,0.08
65,0.0,0.0,100.0,0.0,100.0,0.0,522.42,16.0,25.09,0.75,0.14
66,-55.53,0.77,23.0,77.0,23.0,0.0,380.07,2.0,28.03,0.75,0.08
67,-76.0,0.88,12.0,88.0,12.0,0.0,547.56,1.0,39.25,0.75,0.06
68,-51.67,0.75,25.0,75.0,25.0,0.0,214.47,2.0,24.2,0.75,0.08
69,-53.2,0.74,26.0,74.0,26.0,0.0,533.89,4.0,28.17,0.75,0.09
70,-61.33,0.8,20.0,80.0,20.0,0.0,462.87,2.0,23.58,0.75,0.09
71,95.2,0.76,24.0,76.0,24.0,0.0,478.4,4.0,21.48,0.75,0.07
72,94.4,0.72,28.0,72.0,28.0,0.0,511.75,4.0,20.19,0.75,0.07
73,95.2,0.76,24.0,76.0,24.0,0.0,531.17,4.0,28.26,0.75,0.07
74,98.53,0.78,22.0,78.0,22.0,0.0,617.55,2.0,27.13,0.75,0.08
75,-42.0,0.7,30.0,70.0,30.0,0.0,304.46,2.0,23.14,0.75,0.06
76,-47.8,0.71,29.0,71.0,29.0,0.0,452.52,4.0,25.22,0.75,0.08
77,93.2,0.66,34.0,66.0,34.0,0.0,450.22,4.0,24.03,0.75,0.08
78,-65.8,0.81,19.0,81.0,19.0,0.0,375.35,4.0,19.57,0.75,0.08
79,53.33,0.0,100.0,0.0,100.0,0.0,494.95,8.0,52.38,0.75,0.16
80,0.0,0.0,100.0,0.0,100.0,0.0,372.89,16.0,24.57,0.75,0.13
81,-64.0,0.8,20.0,80.0,20.0,0.0,648.6,4.0,24.22,0.75,0.07
82,-38.8,0.66,34.0,66.0,34.0,0.0,331.49,4.0,23.46,0.75,0.07
83,-42.0,0.7,30.0,70.0,30.0,0.0,590.97,2.0,25.08,0.75,0.09
84,53.33,0.0,100.0,0.0,100.0,0.0,546.99,8.0,49.72,0.75,0.1
85,53.33,0.0,100.0,0.0,100.0,0.0,356.21,8.0,49.87,0.75,0.1
86,0.0,0.0,100.0,0.0,100.0,0.0,427.96,16.0,25.19,0.75,0.09
87,0.0,0.0,100.0,0.0,100.0,0.0,370.88,16.0,24.42,0.75,0.1
88,0.0,0.0,100.0,0.0,100.0,0.0,517.38,16.0,23.73,0.75,0.11
89,98.93,0.84,16.0,84.0,16.0,0.0,455.56,2.0,24.75,0.75,0.08
90,-49.73,0.74,26.0,74.0,26.0,0.0,468.34,2.0,28.15,0.75,0.07
91,53.33,0.0,100.0,0.0,100.0,0.0,544.97,8.0,47.92,0.75,0.13
92,94.8,0.74,26.0,74.0,26.0,0.0,462.59,4.0,24.82,0.75,0.09
93,-49.73,0.74,26.0,74.0,26.0,0.0,520.54,2.0,30.17,0.75,0.09
94,-56.8,0.76,24.0,76.0,24.0,0.0,236.04,4.0,26.66,0.75,0.07
95,0.0,0.0,100.0,0.0,100.0,0.0,409.11,16.0,24.38,0.75,0.09
96,-72.0,0.86,14.0,86.0,14.0,0.0,598.86,1.0,36.19,0.75,0.07
97,-76.0,0.88,12.0,88.0,12.0,0.0,443.04,1.0,36.03,0.75,0.06
98,-65.8,0.81,19.0,81.0,19.0,0.0,324.88,4.0,22.7,0.75,0.11
99,-74.0,0.87,13.0,87.0,13.0,0.0,413.14,1.0,39.58,0.75,0.08
100,0.0,0.0,100.0,0.0,100.0,0.0,632.95,16.0,24.11,0.75,0.15
