episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
76,46.43,0.04,96.0,4.0,35.0,61.0,157.94,8.43,23.98,0.36,1.11
77,30.1,0.0,100.0,0.0,26.0,74.0,175.48,11.48,18.47,0.27,1.29
78,48.56,0.04,96.0,4.0,24.0,72.0,155.06,8.41,18.39,0.41,1.18
79,27.99,0.0,100.0,0.0,41.0,59.0,239.88,11.8,24.13,0.28,0.97
80,64.01,0.0,100.0,0.0,23.0,77.0,183.2,6.4,15.93,0.31,1.27
81,52.23,0.04,96.0,4.0,9.0,87.0,97.85,7.84,11.1,0.42,1.43
82,23.71,0.0,100.0,0.0,33.0,67.0,284.98,12.44,21.74,0.5,1.1
83,50.0,0.0,100.0,0.0,49.0,51.0,266.21,8.5,30.83,0.39,1.13
84,44.71,0.03,97.0,3.0,30.0,67.0,168.11,9.24,21.26,0.35,1.15
85,31.32,0.06,94.0,6.0,21.0,73.0,144.04,11.32,16.15,0.39,1.2
86,70.59,0.0,100.0,0.0,14.0,86.0,98.12,5.41,13.8,0.45,1.23
87,31.35,0.09,91.0,9.0,35.0,56.0,267.32,11.0,26.67,0.45,0.95
88,60.18,0.0,100.0,0.0,37.0,63.0,209.85,6.97,23.27,0.31,1.13
89,43.96,0.05,95.0,5.0,32.0,63.0,222.27,9.22,21.34,0.39,1.03
90,37.36,0.04,96.0,4.0,39.0,57.0,246.61,10.16,26.66,0.44,0.95
91,47.03,0.0,100.0,0.0,30.0,70.0,162.28,8.95,20.79,0.37,1.04
92,49.78,0.03,97.0,3.0,27.0,70.0,159.09,8.46,20.79,0.42,1.11
93,40.86,0.0,100.0,0.0,31.0,69.0,161.41,9.87,21.61,0.3,1.15
94,46.37,0.08,92.0,8.0,25.0,67.0,159.09,8.44,19.3,0.45,1.21
95,37.3,0.01,99.0,1.0,40.0,59.0,199.33,10.5,23.72,0.4,1.02
96,53.17,0.03,97.0,3.0,20.0,77.0,181.99,7.31,17.03,0.35,1.18
97,48.13,0.04,96.0,4.0,26.0,70.0,182.26,8.48,20.28,0.36,1.1
98,41.67,0.05,95.0,5.0,43.0,52.0,186.49,9.26,28.46,0.27,1.01
99,39.18,0.07,93.0,7.0,27.0,66.0,255.44,9.84,23.33,0.48,1.11
100,35.46,0.01,99.0,1.0,22.0,77.0,184.67,10.48,15.42,0.37,1.34
