episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
33,50.47,0.09,91.0,9.0,10.0,81.0,231.08,9.16,12.22,0.52,8.79
34,41.53,0.08,92.0,8.0,15.0,77.0,253.57,10.53,15.15,0.53,8.38
35,28.08,0.03,97.0,3.0,18.0,79.0,268.0,12.12,15.83,0.48,8.55
36,39.71,0.05,95.0,5.0,4.0,91.0,201.29,10.52,9.51,0.53,10.0
37,35.05,0.0,100.0,0.0,14.0,86.0,250.41,10.74,13.41,0.48,9.47
38,38.3,0.04,96.0,4.0,11.0,85.0,246.07,10.64,9.85,0.51,9.05
39,40.13,0.04,96.0,4.0,11.0,85.0,216.02,10.35,11.61,0.5,9.85
40,49.56,0.02,98.0,2.0,5.0,93.0,200.73,8.72,10.32,0.48,9.95
41,21.46,0.02,98.0,2.0,19.0,79.0,277.57,13.02,14.57,0.5,8.55
42,37.42,0.04,96.0,4.0,11.0,85.0,246.2,10.78,12.67,0.48,9.22
43,31.41,0.04,96.0,4.0,13.0,83.0,250.73,11.72,10.14,0.53,8.47
44,39.94,0.07,93.0,7.0,7.0,86.0,234.3,10.69,10.97,0.45,9.49
45,37.59,0.04,96.0,4.0,5.0,91.0,232.66,10.75,8.87,0.48,10.71
46,34.8,0.05,95.0,5.0,9.0,86.0,209.19,11.3,11.69,0.53,8.8
47,33.46,0.01,99.0,1.0,12.0,87.0,210.76,11.08,13.72,0.5,9.82
48,29.08,0.04,96.0,4.0,12.0,84.0,246.41,12.08,10.96,0.48,9.0
49,44.31,0.05,95.0,5.0,5.0,90.0,188.98,9.79,9.98,0.49,10.51
50,35.14,0.06,94.0,6.0,8.0,86.0,197.79,11.35,9.51,0.52,9.83
51,35.93,0.06,94.0,6.0,14.0,80.0,263.02,11.22,10.67,0.53,8.6
52,27.0,0.02,98.0,2.0,16.0,82.0,283.5,12.17,14.95,0.48,9.21
53,46.55,0.11,89.0,11.0,12.0,77.0,233.5,10.01,12.78,0.58,8.65
54,29.0,0.03,97.0,3.0,11.0,86.0,268.25,11.98,12.41,0.52,9.44
55,29.36,0.04,96.0,4.0,12.0,84.0,244.19,12.04,11.75,0.51,9.37
56,33.26,0.05,95.0,5.0,13.0,82.0,241.37,11.54,13.84,0.56,9.14
57,33.8,0.01,99.0,1.0,12.0,87.0,280.73,11.03,11.88,0.56,9.23
58,30.18,0.03,97.0,3.0,20.0,77.0,272.84,11.8,13.8,0.5,8.41
59,50.33,0.01,99.0,1.0,5.0,94.0,187.77,8.53,10.63,0.44,10.25
60,31.54,0.05,95.0,5.0,9.0,86.0,218.71,11.81,10.3,0.48,9.16
61,48.74,0.06,94.0,6.0,15.0,79.0,236.39,9.18,13.73,0.51,8.7
62,36.47,0.07,93.0,7.0,17.0,76.0,273.4,11.25,17.94,0.52,8.04
63,38.82,0.11,89.0,11.0,8.0,81.0,210.83,11.31,9.71,0.51,8.92
64,37.02,0.08,92.0,8.0,13.0,79.0,244.86,11.27,13.98,0.55,8.94
65,35.74,0.08,92.0,8.0,17.0,75.0,258.25,11.48,18.06,0.51,8.37
66,34.51,0.04,96.0,4.0,4.0,92.0,217.93,11.23,7.81,0.48,10.47
67,38.88,0.05,95.0,5.0,7.0,88.0,217.48,10.65,10.97,0.52,10.23
68,40.39,0.06,94.0,6.0,9.0,85.0,208.87,10.51,10.34,0.48,9.94
69,19.58,0.01,99.0,1.0,16.0,83.0,265.05,13.19,13.84,0.47,9.02
70,23.84,0.02,98.0,2.0,14.0,84.0,242.59,12.66,13.53,0.5,9.63
71,41.17,0.05,95.0,5.0,10.0,85.0,262.49,10.29,12.23,0.54,8.78
72,41.43,0.05,95.0,5.0,6.0,89.0,137.67,9.93,10.66,0.45,10.34
73,50.45,0.06,94.0,6.0,8.0,86.0,186.32,7.95,10.7,0.48,9.87
74,34.3,0.04,96.0,4.0,20.0,76.0,281.83,11.27,18.52,0.57,7.86
75,28.8,0.06,94.0,6.0,16.0,78.0,297.85,12.36,15.62,0.55,8.14
76,29.18,0.07,93.0,7.0,9.0,84.0,216.37,12.42,10.21,0.49,9.05
77,34.0,0.04,96.0,4.0,10.0,86.0,194.62,11.31,11.38,0.53,9.12
78,31.62,0.03,97.0,3.0,2.0,95.0,148.71,11.57,6.57,0.48,10.56
79,34.1,0.02,98.0,2.0,16.0,82.0,234.66,11.09,12.35,0.47,9.22
80,31.31,0.04,96.0,4.0,12.0,84.0,255.86,11.73,11.42,0.54,9.11
81,31.06,0.1,90.0,10.0,17.0,73.0,303.33,12.49,17.11,0.49,7.8
82,42.28,0.02,98.0,2.0,11.0,87.0,220.74,9.83,12.36,0.48,9.8
83,54.23,0.04,96.0,4.0,8.0,88.0,196.04,8.15,11.93,0.48,10.74
84,19.22,0.05,95.0,5.0,5.0,90.0,200.18,13.75,7.35,0.48,9.34
85,44.79,0.02,98.0,2.0,11.0,87.0,239.06,9.45,13.91,0.52,9.18
86,36.32,0.0,100.0,0.0,14.0,86.0,227.6,10.55,13.66,0.49,9.64
87,45.08,0.03,97.0,3.0,5.0,92.0,195.34,9.49,9.14,0.49,10.46
88,42.64,0.04,96.0,4.0,10.0,86.0,175.67,9.34,12.2,0.47,11.14
89,34.78,0.04,96.0,4.0,3.0,93.0,182.95,11.19,8.52,0.5,11.33
90,28.04,0.03,97.0,3.0,17.0,80.0,243.77,12.13,13.02,0.49,9.22
91,48.88,0.03,97.0,3.0,1.0,96.0,197.23,8.91,7.74,0.46,10.43
92,38.33,0.05,95.0,5.0,7.0,88.0,210.9,10.74,12.42,0.54,9.66
93,52.83,0.05,95.0,5.0,9.0,86.0,188.91,8.45,12.71,0.55,9.67
94,29.94,0.0,100.0,0.0,11.0,89.0,242.18,11.51,11.47,0.54,9.88
95,34.06,0.01,99.0,1.0,14.0,85.0,270.0,10.99,13.16,0.56,8.74
96,29.12,0.06,94.0,6.0,16.0,78.0,272.92,12.31,12.09,0.54,8.12
97,31.31,0.07,93.0,7.0,13.0,80.0,244.12,12.08,13.34,0.48,8.34
98,28.06,0.04,96.0,4.0,6.0,90.0,187.98,12.24,9.02,0.48,9.95
99,47.23,0.04,96.0,4.0,10.0,86.0,181.56,9.25,11.87,0.49,9.65
100,37.98,0.07,93.0,7.0,9.0,84.0,199.24,11.0,11.25,0.47,9.74
