episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,41.47,0.03,97.0,3.0,20.0,77.0,179.91,10.05,15.0,0.45,2.2
2,37.0,0.03,97.0,3.0,17.0,80.0,170.05,10.74,16.14,0.34,2.02
3,52.13,0.0,100.0,0.0,17.0,83.0,169.4,8.18,14.28,0.43,2.21
4,70.93,0.0,100.0,0.0,12.0,88.0,177.8,5.36,14.85,0.4,2.41
5,29.0,0.0,100.0,0.0,22.0,78.0,222.88,11.65,17.49,0.36,2.01
6,49.84,0.03,97.0,3.0,15.0,82.0,139.55,8.45,12.43,0.45,2.35
7,48.66,0.02,98.0,2.0,17.0,81.0,176.96,8.86,14.91,0.42,2.26
8,44.19,0.05,95.0,5.0,34.0,61.0,217.41,9.5,24.04,0.42,1.79
9,48.37,0.0,100.0,0.0,27.0,73.0,162.84,8.74,19.53,0.36,2.1
10,34.18,0.04,96.0,4.0,23.0,73.0,209.65,10.66,15.18,0.42,1.93
11,30.24,0.06,94.0,6.0,23.0,71.0,239.43,11.49,19.95,0.48,1.96
12,31.22,0.07,93.0,7.0,25.0,68.0,246.96,11.13,17.23,0.45,1.8
13,39.27,0.03,97.0,3.0,18.0,79.0,161.17,10.08,12.4,0.41,2.33
14,40.96,0.0,100.0,0.0,26.0,74.0,215.34,9.86,18.44,0.38,2.07
15,30.43,0.03,97.0,3.0,17.0,80.0,206.7,11.45,13.26,0.42,2.14
16,36.15,0.08,92.0,8.0,37.0,55.0,269.69,11.41,25.64,0.45,1.71
17,58.64,0.06,94.0,6.0,23.0,71.0,183.73,7.28,18.75,0.47,2.11
18,34.65,0.0,100.0,0.0,24.0,76.0,166.05,10.8,16.49,0.35,1.98
19,32.68,0.04,96.0,4.0,20.0,76.0,259.73,11.52,15.12,0.49,1.88
20,68.07,0.07,93.0,7.0,21.0,72.0,136.01,5.83,19.7,0.41,2.17
21,39.63,0.0,100.0,0.0,32.0,68.0,269.53,10.05,20.6,0.41,1.8
22,46.48,0.0,100.0,0.0,29.0,71.0,214.55,9.03,20.59,0.44,1.92
23,53.7,0.0,100.0,0.0,19.0,81.0,186.64,7.95,15.5,0.39,1.97
24,40.91,0.0,100.0,0.0,19.0,81.0,212.87,9.86,15.83,0.34,2.07
25,33.35,0.0,100.0,0.0,29.0,71.0,248.7,11.0,22.54,0.43,1.75
26,55.84,0.08,92.0,8.0,17.0,75.0,206.3,6.89,16.1,0.41,2.09
27,46.78,0.05,95.0,5.0,15.0,80.0,158.51,9.09,14.86,0.42,2.15
28,38.58,0.09,91.0,9.0,22.0,69.0,204.8,10.14,15.9,0.45,1.89
29,62.24,0.05,95.0,5.0,24.0,71.0,187.87,6.33,21.71,0.42,2.02
30,26.69,0.0,100.0,0.0,14.0,86.0,175.09,12.0,12.58,0.36,2.14
31,39.81,0.0,100.0,0.0,16.0,84.0,191.88,10.03,11.99,0.38,2.24
32,40.89,0.03,97.0,3.0,35.0,62.0,206.05,9.52,21.31,0.48,1.84
33,30.82,0.0,100.0,0.0,32.0,68.0,235.9,11.38,18.08,0.48,1.92
34,38.6,0.0,100.0,0.0,12.0,88.0,168.83,10.21,10.12,0.39,2.53
35,41.83,0.0,100.0,0.0,26.0,74.0,226.42,9.73,17.93,0.41,2.1
36,43.5,0.0,100.0,0.0,25.0,75.0,186.65,9.48,18.92,0.31,2.12
37,40.73,0.08,92.0,8.0,23.0,69.0,215.25,9.68,19.79,0.4,1.83
38,44.75,0.0,100.0,0.0,20.0,80.0,198.94,9.29,17.03,0.36,2.19
39,36.75,0.06,94.0,6.0,25.0,69.0,239.17,9.82,18.9,0.46,1.9
40,51.0,0.1,90.0,10.0,19.0,71.0,227.54,8.83,16.64,0.39,1.94
41,24.46,0.0,100.0,0.0,37.0,63.0,310.02,12.33,22.7,0.52,1.69
42,37.94,0.04,96.0,4.0,15.0,81.0,176.03,10.07,12.65,0.37,2.26
43,24.0,0.0,100.0,0.0,21.0,79.0,196.25,12.4,12.99,0.39,2.12
44,72.84,0.08,92.0,8.0,14.0,78.0,145.14,5.43,15.16,0.43,2.13
45,47.09,0.0,100.0,0.0,16.0,84.0,191.16,8.94,14.67,0.41,2.13
46,66.98,0.04,96.0,4.0,9.0,87.0,151.2,6.16,10.42,0.48,2.14
47,22.48,0.0,100.0,0.0,33.0,67.0,283.51,12.63,21.7,0.41,1.91
48,21.9,0.05,95.0,5.0,15.0,80.0,226.32,13.33,10.12,0.48,1.99
49,32.93,0.06,94.0,6.0,27.0,67.0,240.06,11.06,20.46,0.38,1.97
50,51.49,0.0,100.0,0.0,33.0,67.0,241.72,8.28,24.61,0.38,1.84
51,36.6,0.03,97.0,3.0,9.0,88.0,153.55,10.8,10.89,0.44,2.32
52,54.8,0.0,100.0,0.0,29.0,71.0,174.8,7.78,20.61,0.37,1.94
53,37.47,0.08,92.0,8.0,23.0,69.0,237.93,11.19,16.66,0.42,1.87
54,55.29,0.0,100.0,0.0,18.0,82.0,167.57,7.71,14.39,0.44,2.01
55,51.23,0.01,99.0,1.0,22.0,77.0,189.93,8.39,15.76,0.42,2.03
56,66.36,0.05,95.0,5.0,19.0,76.0,196.5,5.68,17.55,0.36,2.07
57,44.6,0.06,94.0,6.0,18.0,76.0,174.4,9.2,16.04,0.43,2.06
58,43.68,0.05,95.0,5.0,20.0,75.0,194.23,9.89,16.6,0.39,2.02
59,29.16,0.03,97.0,3.0,26.0,71.0,198.46,11.65,18.27,0.34,1.81
60,33.05,0.02,98.0,2.0,21.0,77.0,159.15,11.25,15.93,0.39,2.05
61,64.17,0.05,95.0,5.0,16.0,79.0,166.49,6.66,14.05,0.43,1.94
62,32.43,0.0,100.0,0.0,20.0,80.0,175.09,11.14,14.84,0.38,2.06
