episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,48.41,0.03,97.0,3.0,22.0,75.0,155.55,12.31,12.51,0.55,3.4
2,52.64,0.03,97.0,3.0,15.0,82.0,171.38,13.08,12.77,0.5,4.02
3,51.12,0.0,100.0,0.0,10.0,90.0,138.86,9.81,8.55,0.5,4.67
4,50.85,0.0,100.0,0.0,16.0,84.0,127.74,5.83,16.03,0.47,4.88
5,48.79,0.0,100.0,0.0,25.0,75.0,179.31,13.41,18.96,0.52,4.09
6,52.74,0.03,97.0,3.0,22.0,75.0,124.08,10.61,17.12,0.52,3.71
7,50.2,0.02,98.0,2.0,17.0,81.0,127.91,10.94,13.98,0.54,3.83
8,47.72,0.05,95.0,5.0,10.0,85.0,149.44,12.23,8.64,0.55,3.29
9,54.42,0.0,100.0,0.0,16.0,84.0,135.91,10.98,12.0,0.49,4.28
10,48.24,0.04,96.0,4.0,9.0,87.0,145.77,12.56,7.16,0.51,4.48
11,46.45,0.05,95.0,5.0,27.0,68.0,167.92,12.92,21.72,0.55,3.84
12,39.25,0.05,95.0,5.0,33.0,62.0,211.71,13.76,25.1,0.58,3.33
13,50.03,0.02,98.0,2.0,29.0,69.0,141.13,12.24,16.97,0.53,4.12
14,52.0,0.0,100.0,0.0,16.0,84.0,131.51,11.55,14.1,0.49,4.36
15,49.12,0.02,98.0,2.0,19.0,79.0,180.51,12.87,12.37,0.5,3.4
16,47.35,0.08,92.0,8.0,22.0,70.0,177.06,14.07,15.94,0.56,2.82
17,50.29,0.06,94.0,6.0,16.0,78.0,153.86,9.34,12.88,0.51,3.25
18,54.57,0.0,100.0,0.0,13.0,87.0,133.68,13.32,11.23,0.49,3.39
19,48.2,0.04,96.0,4.0,26.0,70.0,199.06,12.15,19.21,0.52,2.93
20,48.98,0.07,93.0,7.0,18.0,75.0,126.82,8.09,15.23,0.47,4.11
21,45.71,0.0,100.0,0.0,34.0,66.0,191.96,12.74,20.02,0.52,3.36
22,44.47,0.0,100.0,0.0,28.0,72.0,151.73,11.07,18.58,0.55,3.35
23,56.67,0.0,100.0,0.0,11.0,89.0,147.01,9.61,10.28,0.49,4.79
24,50.71,0.0,100.0,0.0,22.0,78.0,157.37,11.66,18.86,0.48,3.33
25,45.68,0.0,100.0,0.0,26.0,74.0,176.85,13.28,19.07,0.52,3.34
26,47.13,0.07,93.0,7.0,17.0,76.0,165.7,8.62,15.33,0.51,3.29
27,50.77,0.04,96.0,4.0,16.0,80.0,154.15,10.91,14.57,0.51,4.23
28,48.15,0.07,93.0,7.0,19.0,74.0,171.5,12.39,18.21,0.53,3.57
