episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,39.44,0.0,100.0,0.0,23.0,77.0,161.77,14.18,13.31,0.61,1.61
2,44.9,0.03,97.0,3.0,37.0,60.0,150.92,13.41,18.28,0.57,1.49
3,46.4,0.03,97.0,3.0,55.0,42.0,110.53,12.67,25.73,0.62,1.15
4,47.09,0.03,97.0,3.0,32.0,65.0,189.35,11.48,22.98,0.56,1.63
5,55.65,0.04,96.0,4.0,31.0,65.0,126.72,13.28,15.91,0.52,2.12
6,40.12,0.01,99.0,1.0,31.0,68.0,193.67,11.36,22.41,0.56,2.01
7,39.79,0.05,95.0,5.0,20.0,75.0,128.58,12.92,12.63,0.56,2.01
8,51.58,0.0,100.0,0.0,33.0,67.0,106.96,12.56,16.54,0.54,1.95
9,46.83,0.0,100.0,0.0,56.0,44.0,118.06,12.71,26.71,0.64,1.55
10,47.89,0.05,95.0,5.0,34.0,61.0,191.62,13.36,23.47,0.56,1.71
11,49.06,0.06,94.0,6.0,22.0,72.0,156.95,11.51,14.38,0.46,2.15
12,57.36,0.0,100.0,0.0,20.0,80.0,94.62,6.1,18.98,0.46,2.87
13,40.91,0.06,94.0,6.0,29.0,65.0,123.05,11.29,18.66,0.58,2.51
14,48.64,0.0,100.0,0.0,28.0,72.0,136.56,11.91,17.53,0.57,2.38
15,45.0,0.02,98.0,2.0,35.0,63.0,191.58,15.01,20.99,0.58,1.82
16,51.7,0.0,100.0,0.0,40.0,60.0,128.78,12.15,23.26,0.54,2.44
17,51.31,0.0,100.0,0.0,18.0,82.0,159.75,13.25,13.38,0.48,2.73
18,49.35,0.0,100.0,0.0,53.0,47.0,127.35,11.4,28.74,0.61,1.9
19,49.99,0.0,100.0,0.0,47.0,53.0,111.71,12.54,26.62,0.59,1.89
20,39.17,0.05,95.0,5.0,28.0,67.0,190.7,13.69,18.75,0.57,2.41
21,35.54,0.0,100.0,0.0,21.0,79.0,154.85,11.5,16.28,0.66,2.42
22,47.17,0.0,100.0,0.0,23.0,77.0,160.13,11.97,15.37,0.53,2.3
23,51.3,0.0,100.0,0.0,36.0,64.0,197.85,12.26,26.55,0.52,2.33
24,46.1,0.0,100.0,0.0,33.0,67.0,165.29,12.57,18.8,0.56,2.44
25,42.04,0.04,96.0,4.0,31.0,65.0,125.47,13.18,16.56,0.6,2.39
26,36.73,0.0,100.0,0.0,43.0,57.0,187.63,12.48,27.57,0.59,1.96
27,50.25,0.04,96.0,4.0,35.0,61.0,166.26,14.75,19.67,0.51,1.97
28,46.37,0.0,100.0,0.0,27.0,73.0,165.93,13.56,16.95,0.53,2.46
29,48.63,0.0,100.0,0.0,13.0,87.0,152.45,7.83,14.39,0.5,1.94
30,46.72,0.0,100.0,0.0,33.0,67.0,147.68,11.23,22.35,0.55,1.84
31,44.25,0.04,96.0,4.0,31.0,65.0,176.21,10.03,20.73,0.57,1.9
32,53.67,0.0,100.0,0.0,34.0,66.0,120.21,11.11,18.21,0.54,2.09
33,45.22,0.01,99.0,1.0,57.0,42.0,128.02,14.43,28.41,0.64,1.58
34,41.85,0.0,100.0,0.0,48.0,52.0,216.24,13.21,35.01,0.59,1.79
35,34.84,0.0,100.0,0.0,32.0,68.0,227.93,13.08,24.01,0.65,1.72
36,50.9,0.0,100.0,0.0,32.0,68.0,116.68,12.07,19.81,0.56,2.24
37,48.87,0.0,100.0,0.0,42.0,58.0,139.56,11.17,18.89,0.56,1.81
38,42.96,0.0,100.0,0.0,30.0,70.0,172.94,13.08,19.8,0.53,1.8
39,44.7,0.0,100.0,0.0,24.0,76.0,155.69,11.82,16.85,0.57,1.85
40,41.9,0.01,99.0,1.0,38.0,61.0,157.29,13.79,22.95,0.56,1.52
41,54.49,0.0,100.0,0.0,26.0,74.0,111.29,9.87,16.56,0.54,2.42
42,51.1,0.03,97.0,3.0,27.0,70.0,119.04,13.67,11.94,0.56,1.82
43,44.47,0.0,100.0,0.0,32.0,68.0,188.42,10.21,20.9,0.53,1.6
44,42.74,0.05,95.0,5.0,39.0,56.0,106.66,12.43,21.08,0.59,1.42
45,46.96,0.05,95.0,5.0,23.0,72.0,161.32,13.14,18.37,0.5,1.54
46,37.44,0.0,100.0,0.0,32.0,68.0,192.8,10.2,25.33,0.52,1.62
47,52.58,0.04,96.0,4.0,19.0,77.0,149.23,14.91,10.27,0.5,1.76
48,52.75,0.0,100.0,0.0,31.0,69.0,139.35,11.79,15.81,0.52,2.36
49,47.83,0.0,100.0,0.0,34.0,66.0,141.39,14.42,16.2,0.53,1.87
50,36.92,0.0,100.0,0.0,26.0,74.0,161.75,11.26,17.98,0.62,2.32
51,56.88,0.04,96.0,4.0,13.0,83.0,129.72,7.18,12.58,0.43,2.4
52,50.03,0.0,100.0,0.0,48.0,52.0,104.6,12.4,27.98,0.59,1.73
53,51.05,0.0,100.0,0.0,48.0,52.0,128.42,12.21,27.44,0.59,1.64
54,42.34,0.03,97.0,3.0,28.0,69.0,142.94,13.86,14.61,0.57,2.32
55,42.97,0.0,100.0,0.0,37.0,63.0,165.61,10.92,25.59,0.56,2.19
56,43.53,0.0,100.0,0.0,55.0,45.0,105.28,13.17,26.57,0.64,1.61
57,48.41,0.0,100.0,0.0,18.0,82.0,160.57,9.83,16.15,0.53,2.43
58,37.01,0.0,100.0,0.0,38.0,62.0,201.29,14.55,24.94,0.64,2.25
59,36.93,0.02,98.0,2.0,35.0,63.0,183.99,10.99,26.5,0.58,2.1
60,38.2,0.05,95.0,5.0,27.0,68.0,181.35,12.53,18.95,0.54,1.61
61,41.32,0.08,92.0,8.0,22.0,70.0,187.51,12.74,13.35,0.55,1.24
62,44.9,0.0,100.0,0.0,24.0,76.0,216.01,10.67,20.21,0.51,1.34
63,42.44,0.04,96.0,4.0,34.0,62.0,137.16,11.54,18.88,0.59,1.14
64,30.82,0.09,91.0,9.0,43.0,48.0,172.39,10.96,27.61,0.64,1.1
65,39.74,0.03,97.0,3.0,33.0,64.0,195.6,11.13,25.44,0.55,1.57
66,41.28,0.04,96.0,4.0,51.0,45.0,109.18,11.73,31.25,0.64,1.18
67,48.9,0.0,100.0,0.0,42.0,58.0,126.83,12.9,24.81,0.57,1.43
68,46.05,0.0,100.0,0.0,26.0,74.0,125.93,13.73,15.03,0.56,1.43
69,50.88,0.0,100.0,0.0,19.0,81.0,146.27,14.0,10.09,0.5,1.58
70,46.31,0.03,97.0,3.0,35.0,62.0,130.32,13.68,19.84,0.58,1.09
