episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
90,53.85,0.03,97.0,3.0,6.0,91.0,193.16,12.44,8.58,0.5,11.22
91,51.76,0.03,97.0,3.0,5.0,92.0,196.65,8.92,10.13,0.47,10.4
92,50.25,0.05,95.0,5.0,5.0,90.0,193.11,10.81,10.2,0.54,11.28
93,48.87,0.05,95.0,5.0,2.0,93.0,169.36,8.54,8.43,0.53,11.65
94,43.9,0.0,100.0,0.0,5.0,95.0,210.07,11.51,8.45,0.54,9.82
95,42.8,0.01,99.0,1.0,9.0,90.0,247.62,11.18,8.61,0.57,7.21
96,51.09,0.06,94.0,6.0,5.0,89.0,229.65,12.97,6.66,0.55,7.35
97,55.73,0.07,93.0,7.0,7.0,86.0,214.61,12.52,10.92,0.49,9.61
98,56.64,0.04,96.0,4.0,4.0,92.0,172.18,12.24,6.99,0.49,10.01
99,52.13,0.04,96.0,4.0,1.0,95.0,176.48,9.79,7.22,0.5,10.54
100,53.09,0.07,93.0,7.0,3.0,90.0,186.81,11.22,5.79,0.47,9.0
