episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
68,33.15,0.0,100.0,0.0,35.0,65.0,173.15,14.45,17.81,0.66,1.3
69,31.39,0.01,99.0,1.0,76.0,23.0,177.93,13.78,31.18,0.74,0.75
70,36.59,0.0,100.0,0.0,49.0,51.0,112.93,13.65,21.73,0.71,0.89
71,43.15,0.0,100.0,0.0,72.0,28.0,203.13,13.46,32.12,0.72,0.65
72,45.97,0.0,100.0,0.0,56.0,44.0,242.75,14.93,26.91,0.55,0.8
73,41.2,0.0,100.0,0.0,64.0,36.0,201.03,14.28,29.73,0.56,0.93
74,35.08,0.0,100.0,0.0,77.0,23.0,152.03,15.0,30.11,0.71,0.92
75,43.06,0.0,100.0,0.0,75.0,25.0,176.39,15.09,28.4,0.6,0.88
76,39.65,0.0,100.0,0.0,68.0,32.0,170.12,14.56,25.63,0.65,0.95
77,39.68,0.0,100.0,0.0,57.0,43.0,189.42,14.07,22.46,0.64,1.05
78,40.42,0.0,100.0,0.0,31.0,69.0,174.47,11.85,18.62,0.62,1.32
79,34.92,0.0,100.0,0.0,33.0,67.0,197.54,14.44,14.62,0.64,1.2
80,38.08,0.0,100.0,0.0,57.0,43.0,135.97,15.26,20.88,0.68,1.03
81,54.6,0.0,100.0,0.0,25.0,75.0,124.6,5.21,18.11,0.46,1.33
82,42.42,0.0,100.0,0.0,65.0,35.0,203.88,14.63,27.73,0.6,1.0
83,34.68,0.04,96.0,4.0,66.0,30.0,149.37,14.89,29.57,0.69,0.96
84,60.63,0.0,100.0,0.0,2.0,98.0,83.37,5.08,8.89,0.41,1.67
85,42.27,0.0,100.0,0.0,45.0,55.0,141.14,11.46,21.9,0.59,1.18
86,42.88,0.0,100.0,0.0,57.0,43.0,151.25,11.92,27.32,0.62,1.19
87,53.39,0.04,96.0,4.0,36.0,60.0,118.95,7.46,22.8,0.49,1.07
88,62.94,0.0,100.0,0.0,14.0,86.0,116.53,6.35,14.93,0.41,1.23
89,36.2,0.0,100.0,0.0,76.0,24.0,131.64,13.83,32.99,0.75,0.69
90,38.87,0.03,97.0,3.0,69.0,28.0,121.78,14.9,27.59,0.71,0.68
91,30.53,0.0,100.0,0.0,58.0,42.0,137.45,13.82,24.65,0.74,0.81
92,51.16,0.0,100.0,0.0,45.0,55.0,155.33,13.87,21.53,0.49,0.97
93,40.4,0.0,100.0,0.0,72.0,28.0,148.32,13.53,33.81,0.63,0.76
94,45.93,0.0,100.0,0.0,42.0,58.0,221.68,14.04,18.22,0.54,1.49
95,34.18,0.02,98.0,2.0,66.0,32.0,137.14,14.49,27.83,0.72,0.81
96,41.35,0.0,100.0,0.0,70.0,30.0,155.07,14.62,29.36,0.67,0.84
97,42.43,0.0,100.0,0.0,66.0,34.0,109.2,15.7,26.68,0.68,0.76
98,40.12,0.0,100.0,0.0,75.0,25.0,154.62,14.31,31.74,0.73,0.92
99,43.68,0.0,100.0,0.0,75.0,25.0,143.03,14.59,33.94,0.64,0.75
100,34.29,0.0,100.0,0.0,66.0,34.0,284.88,13.87,29.6,0.62,0.73
