episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,-44.13,0.88,12.0,88.0,12.0,0.0,487.42,6.17,36.83,0.51,0.09
2,-21.8,0.69,31.0,69.0,31.0,0.0,450.22,10.58,44.12,0.56,0.09
3,-56.33,0.95,5.0,95.0,5.0,0.0,429.8,8.0,48.29,0.77,0.08
4,-10.47,0.58,42.0,58.0,42.0,0.0,427.75,12.6,54.51,0.74,0.11
5,-36.2,0.82,18.0,82.0,18.0,0.0,457.86,9.5,24.7,0.33,0.09
6,-42.47,0.95,5.0,95.0,5.0,0.0,450.4,2.4,54.44,0.81,0.09
7,-15.27,0.71,29.0,71.0,29.0,0.0,454.39,9.93,37.46,0.65,0.09
8,-42.0,0.93,7.0,93.0,7.0,0.0,431.73,5.29,41.03,0.59,0.09
9,-30.2,0.9,10.0,90.0,10.0,0.0,455.05,7.3,43.62,0.54,0.09
10,-34.8,0.79,21.0,79.0,21.0,0.0,429.65,10.14,32.9,0.46,0.09
11,52.87,0.67,33.0,67.0,33.0,0.0,392.6,6.06,55.15,0.59,0.1
12,-43.67,0.84,16.0,84.0,16.0,0.0,425.67,4.44,41.76,0.62,0.09
13,-23.8,0.65,35.0,65.0,35.0,0.0,488.16,12.06,29.88,0.5,0.1
14,-5.73,0.61,39.0,61.0,39.0,0.0,437.84,13.97,42.89,0.5,0.21
15,-18.8,0.82,18.0,82.0,18.0,0.0,491.01,6.67,40.45,0.64,0.15
16,-25.8,0.86,14.0,86.0,14.0,0.0,479.25,2.93,49.08,0.48,0.13
17,-32.47,0.88,12.0,88.0,12.0,0.0,451.89,6.58,48.01,0.58,0.16
18,50.93,0.81,19.0,81.0,19.0,0.0,398.88,5.0,56.3,0.71,0.12
19,-14.0,0.63,37.0,63.0,37.0,0.0,388.98,13.97,54.99,0.78,0.16
20,-46.47,0.91,9.0,91.0,9.0,0.0,488.66,5.11,48.1,0.58,0.16
