episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,59.53,0.87,13.0,87.0,13.0,0.0,474.07,15.38,58.6,0.91,0.2
1,58.53,0.88,12.0,88.0,12.0,0.0,475.91,15.33,66.63,0.88,0.2
1,40.0,0.99,1.0,99.0,1.0,0.0,364.75,1.0,91.91,0.97,0.17
1,56.0,0.83,17.0,83.0,17.0,0.0,510.92,15.12,43.37,0.8,0.2
2,52.53,0.96,4.0,96.0,4.0,0.0,510.19,14.0,24.8,0.93,0.22
1,55.47,0.85,15.0,85.0,15.0,0.0,474.28,13.53,51.68,0.84,0.29
2,49.0,0.99,1.0,99.0,1.0,0.0,477.71,16.0,53.09,0.97,0.26
1,49.33,0.9,10.0,90.0,10.0,0.0,509.67,14.0,35.47,0.79,0.27
2,53.07,0.96,4.0,96.0,4.0,0.0,525.59,12.0,29.18,0.94,0.26
1,49.07,0.9,10.0,90.0,10.0,0.0,487.47,14.4,44.91,0.9,0.21
2,60.53,0.94,6.0,94.0,6.0,0.0,492.59,14.67,60.98,0.93,0.2
3,35.53,0.99,1.0,99.0,1.0,0.0,500.33,8.0,46.41,0.97,0.18
1,53.6,0.86,14.0,86.0,14.0,0.0,496.93,14.29,43.96,0.83,0.3
2,59.6,0.96,4.0,96.0,4.0,0.0,494.72,10.0,43.83,0.93,0.38
3,36.0,0.99,1.0,99.0,1.0,0.0,497.14,1.0,90.2,0.97,0.26
1,60.87,0.89,11.0,89.0,11.0,0.0,491.51,13.45,40.65,0.86,0.21
1,50.73,0.83,17.0,83.0,17.0,0.0,442.22,14.47,51.69,0.91,0.22
2,36.07,0.95,5.0,95.0,5.0,0.0,466.0,12.8,42.07,0.95,0.2
3,40.53,0.98,2.0,98.0,2.0,0.0,440.72,12.0,30.77,0.94,0.18
4,40.87,0.93,7.0,93.0,7.0,0.0,449.33,12.0,38.02,0.85,0.22
5,57.07,0.94,6.0,94.0,6.0,0.0,506.29,13.33,41.73,0.95,0.26
6,37.53,0.99,1.0,99.0,1.0,0.0,395.23,8.0,40.99,0.97,0.25
7,51.8,0.99,1.0,99.0,1.0,0.0,504.73,4.0,92.93,0.97,0.21
8,53.93,0.99,1.0,99.0,1.0,0.0,510.33,2.0,82.59,0.97,0.25
9,42.0,0.98,2.0,98.0,2.0,0.0,479.34,16.0,22.49,0.97,0.23
10,45.53,0.99,1.0,99.0,1.0,0.0,507.49,8.0,46.54,0.97,0.31
11,49.53,0.97,3.0,97.0,3.0,0.0,519.21,13.33,29.91,0.91,0.24
12,33.6,0.88,12.0,88.0,12.0,0.0,462.99,14.0,56.51,0.84,0.27
13,57.0,0.91,9.0,91.0,9.0,0.0,478.9,16.0,51.37,0.9,0.35
1,44.33,0.89,11.0,89.0,11.0,0.0,466.22,14.18,45.09,0.89,0.29
2,36.07,0.95,5.0,95.0,5.0,0.0,466.0,12.8,32.94,0.94,0.33
3,40.53,0.98,2.0,98.0,2.0,0.0,440.72,12.0,30.77,0.94,0.29
4,39.93,0.93,7.0,93.0,7.0,0.0,417.0,14.0,29.43,0.93,0.39
5,60.07,0.91,9.0,91.0,9.0,0.0,518.71,14.22,43.52,0.93,0.29
6,37.8,0.99,1.0,99.0,1.0,0.0,471.86,4.0,89.82,0.97,0.26
1,53.27,0.83,17.0,83.0,17.0,0.0,475.48,12.24,52.78,0.81,0.21
2,36.6,0.95,5.0,95.0,5.0,0.0,446.43,11.2,41.95,0.92,0.19
3,41.07,0.98,2.0,98.0,2.0,0.0,485.98,8.0,43.1,0.94,0.18
4,42.07,0.93,7.0,93.0,7.0,0.0,489.95,9.43,47.11,0.85,0.19
5,59.0,0.91,9.0,91.0,9.0,0.0,518.43,16.0,40.72,0.96,0.27
6,37.0,0.99,1.0,99.0,1.0,0.0,461.35,16.0,21.38,0.97,0.26
1,45.07,0.88,12.0,88.0,12.0,0.0,476.98,14.67,40.39,0.86,0.32
2,32.8,0.98,2.0,98.0,2.0,0.0,480.35,10.0,60.26,0.94,0.28
3,41.6,0.98,2.0,98.0,2.0,0.0,499.23,4.0,87.69,0.97,0.27
4,42.0,0.93,7.0,93.0,7.0,0.0,460.76,9.57,55.83,0.91,0.29
5,55.0,0.95,5.0,95.0,5.0,0.0,514.17,16.0,40.59,0.94,0.27
6,37.8,0.99,1.0,99.0,1.0,0.0,467.05,4.0,82.41,0.97,0.27
1,47.67,0.87,13.0,87.0,13.0,0.0,468.43,12.92,41.65,0.87,0.27
2,35.07,0.96,4.0,96.0,4.0,0.0,486.86,12.0,28.35,0.92,0.25
3,40.53,0.98,2.0,98.0,2.0,0.0,449.41,12.0,31.39,0.94,0.24
4,39.4,0.95,5.0,95.0,5.0,0.0,499.76,8.8,51.47,0.85,0.27
5,55.07,0.96,4.0,96.0,4.0,0.0,506.36,12.0,39.48,0.93,0.28
6,37.53,0.99,1.0,99.0,1.0,0.0,395.23,8.0,40.99,0.97,0.26
7,51.0,0.99,1.0,99.0,1.0,0.0,475.13,16.0,24.38,0.97,0.22
8,54.0,0.99,1.0,99.0,1.0,0.0,467.99,1.0,87.42,0.97,0.28
9,41.53,0.99,1.0,99.0,1.0,0.0,460.51,8.0,46.87,0.97,0.26
10,45.53,0.99,1.0,99.0,1.0,0.0,507.49,8.0,46.54,0.97,0.17
11,49.07,0.98,2.0,98.0,2.0,0.0,487.05,8.0,61.2,0.97,0.19
