#{"t_start": 1756446849.9953153, "env_id": "None"}
r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
30.413591,100,282.452559,0.4,3.0,30.41,0.05,95.0,5.0,61.0,10.0,8.0,16.0,627.6,11.53,17.21,0.21,0.69
56.302673,100,283.027225,0.83,2.0,56.3,0.13,87.0,13.0,71.0,10.0,4.0,2.0,204.21,7.61,30.2,0.32,0.55
48.51599,100,283.622676,-1.0,4.0,48.52,0.13,87.0,13.0,64.0,11.0,3.0,9.0,293.63,8.36,24.67,0.26,0.54
34.57063,100,284.313194,0.71,3.0,34.57,0.17,83.0,17.0,63.0,7.0,5.0,8.0,379.29,7.48,26.46,0.44,0.56
55.306416,100,284.975795,-1.0,7.0,55.31,0.11,89.0,11.0,63.0,13.0,8.0,5.0,255.73,13.29,13.67,0.46,0.62
22.141386,100,285.633443,0.44,2.0,22.14,0.14,86.0,14.0,69.0,3.0,5.0,9.0,580.17,11.67,19.84,0.39,0.63
55.11702,100,286.392422,0.94,5.0,55.12,0.12,88.0,12.0,67.0,10.0,9.0,2.0,238.07,8.08,27.68,0.31,0.62
37.138287,100,286.957429,0.82,2.0,37.14,0.21,79.0,21.0,52.0,13.0,8.0,6.0,264.81,7.52,25.32,0.27,0.63
43.20279,100,287.600943,0.73,3.0,43.2,0.1,90.0,10.0,69.0,11.0,3.0,7.0,409.45,7.83,22.9,0.22,0.52
54.92635,100,288.244468,0.8,4.0,54.93,0.07,93.0,7.0,70.0,10.0,8.0,5.0,334.79,10.37,25.3,0.35,0.58
52.339703,100,288.828161,0.92,3.0,52.34,0.1,90.0,10.0,70.0,6.0,8.0,6.0,308.03,4.58,36.63,0.24,0.56
51.25839,100,289.456105,0.83,4.0,51.26,0.15,85.0,15.0,65.0,9.0,3.0,8.0,221.27,4.4,33.96,0.29,0.55
61.728245,100,290.050682,0.63,1.0,61.73,0.12,88.0,12.0,71.0,2.0,8.0,7.0,163.02,10.64,23.88,0.36,0.6
68.064926,100,290.672387,0.84,2.0,68.06,0.07,93.0,7.0,63.0,10.0,13.0,7.0,193.66,7.02,25.17,0.12,0.56
38.25371,100,291.324827,0.69,4.0,38.25,0.14,86.0,14.0,73.0,7.0,3.0,3.0,393.01,13.58,17.47,0.39,0.59
39.838516,100,291.934955,0.43,2.0,39.84,0.08,92.0,8.0,78.0,6.0,4.0,4.0,480.54,9.33,30.12,0.19,0.61
46.417767,100,292.597349,0.84,1.0,46.42,0.13,87.0,13.0,58.0,11.0,7.0,11.0,317.72,9.24,20.01,0.37,0.57
58.43715,100,293.265377,0.88,1.0,58.44,0.13,87.0,13.0,61.0,12.0,7.0,7.0,179.7,7.91,27.92,0.26,0.62
41.113705,100,293.864447,0.71,1.0,41.11,0.16,84.0,16.0,60.0,11.0,6.0,7.0,320.75,12.18,20.07,0.22,0.63
62.194107,100,294.495453,0.85,0.0,62.19,0.08,92.0,8.0,69.0,11.0,7.0,5.0,237.78,6.34,31.94,0.31,0.56
37.072136,100,295.158964,0.25,3.0,37.07,0.1,90.0,10.0,74.0,2.0,5.0,9.0,477.5,12.71,17.66,0.25,0.59
46.950787,100,295.711272,0.47,6.0,46.95,0.14,86.0,14.0,68.0,6.0,7.0,5.0,291.98,14.88,14.21,0.36,0.62
34.793922,100,296.347,0.69,4.0,34.79,0.12,88.0,12.0,69.0,9.0,6.0,4.0,468.78,13.56,18.01,0.39,0.51
29.091322,100,296.982476,-1.0,7.0,29.09,0.12,88.0,12.0,65.0,8.0,8.0,7.0,533.52,13.7,18.33,0.37,0.6
52.923485,100,297.63667,0.8,1.0,52.92,0.1,90.0,10.0,66.0,10.0,11.0,3.0,301.55,14.15,17.32,0.4,0.6
52.6254,100,298.229977,0.91,3.0,52.63,0.11,89.0,11.0,61.0,15.0,8.0,5.0,285.82,5.96,26.88,0.52,0.62
44.031666,100,299.021255,0.59,0.0,44.03,0.13,87.0,13.0,68.0,7.0,8.0,4.0,345.12,10.27,29.99,0.43,0.53
64.00187,100,299.655694,0.73,2.0,64.0,0.07,93.0,7.0,66.0,14.0,8.0,5.0,237.3,10.86,22.87,0.44,0.69
67.044655,100,300.201259,0.83,2.0,67.04,0.08,92.0,8.0,69.0,10.0,4.0,9.0,185.11,8.95,20.15,0.29,0.59
55.209118,100,300.814549,0.67,5.0,55.21,0.11,89.0,11.0,68.0,7.0,6.0,8.0,256.82,13.2,14.96,0.5,0.52
63.348515,100,301.495527,0.78,5.0,63.35,0.11,89.0,11.0,68.0,12.0,6.0,3.0,165.46,6.42,25.89,0.49,0.58
56.710243,100,302.301295,0.89,1.0,56.71,0.1,90.0,10.0,74.0,8.0,3.0,5.0,259.52,10.69,20.2,0.44,0.65
53.40877,100,302.956831,0.77,5.0,53.41,0.11,89.0,11.0,69.0,9.0,5.0,6.0,277.03,11.38,21.73,0.35,0.73
53.506855,100,303.674745,0.78,3.0,53.51,0.07,93.0,7.0,82.0,3.0,5.0,3.0,350.04,13.75,18.08,0.44,0.61
23.283875,100,304.301064,0.48,5.0,23.28,0.14,86.0,14.0,64.0,6.0,7.0,9.0,566.9,12.09,18.48,0.43,0.67
43.731884,100,304.936941,0.62,2.0,43.73,0.12,88.0,12.0,74.0,4.0,5.0,5.0,367.32,6.84,30.89,0.38,0.59
42.955185,100,305.660807,0.82,0.0,42.96,0.18,82.0,18.0,61.0,10.0,6.0,5.0,257.39,4.14,35.67,0.28,0.57
46.58662,100,306.278921,0.57,1.0,46.59,0.08,92.0,8.0,72.0,7.0,5.0,8.0,407.26,13.22,20.3,0.17,0.69
43.433243,100,306.943867,0.72,4.0,43.43,0.1,90.0,10.0,68.0,9.0,8.0,5.0,406.89,6.3,34.0,0.42,0.58
46.87789,100,307.646331,0.81,1.0,46.88,0.15,85.0,15.0,63.0,11.0,3.0,8.0,272.75,10.93,20.85,0.27,0.63
45.24286,100,308.296327,0.66,3.0,45.24,0.12,88.0,12.0,67.0,8.0,3.0,10.0,350.16,6.08,32.72,0.25,0.66
60.328823,100,309.027619,0.82,1.0,60.33,0.08,92.0,8.0,73.0,7.0,9.0,3.0,258.04,7.65,31.84,0.36,0.62
59.536583,100,309.705427,-1.0,7.0,59.54,0.09,91.0,9.0,70.0,8.0,6.0,7.0,247.6,5.65,35.79,0.24,0.68
65.06693,100,310.433956,0.84,2.0,65.07,0.09,91.0,9.0,75.0,6.0,9.0,1.0,186.89,7.65,32.28,0.17,0.61
67.12466,100,311.23143,0.87,1.0,67.12,0.05,95.0,5.0,76.0,8.0,9.0,2.0,241.55,10.46,23.43,0.15,0.69
54.88823,100,311.909512,0.75,1.0,54.89,0.13,87.0,13.0,73.0,5.0,5.0,4.0,220.46,9.05,28.58,0.33,0.73
49.34835,100,312.599991,0.91,2.0,49.35,0.1,90.0,10.0,61.0,13.0,8.0,8.0,341.23,8.18,20.93,0.44,0.63
51.618034,100,313.307821,-1.0,7.0,51.62,0.16,84.0,16.0,70.0,8.0,6.0,0.0,195.83,9.23,29.87,0.28,0.63
43.908478,100,313.996692,0.75,0.0,43.91,0.11,89.0,11.0,72.0,9.0,7.0,1.0,383.67,5.21,36.67,0.41,0.64
53.430305,100,314.721325,0.73,2.0,53.43,0.08,92.0,8.0,71.0,11.0,8.0,2.0,332.95,6.01,35.68,0.38,0.64
46.214222,100,315.432405,0.83,5.0,46.21,0.12,88.0,12.0,70.0,7.0,6.0,5.0,339.14,8.27,25.7,0.3,0.66
55.988388,100,316.093274,0.78,2.0,55.99,0.08,92.0,8.0,67.0,8.0,10.0,7.0,305.17,10.43,21.23,0.43,0.65
61.154495,100,316.800032,0.86,2.0,61.15,0.06,94.0,6.0,64.0,11.0,12.0,7.0,286.31,11.02,17.68,0.36,0.6
64.97562,100,317.544144,0.81,3.0,64.98,0.08,92.0,8.0,63.0,13.0,7.0,9.0,207.58,4.72,27.71,0.27,0.63
42.364563,100,318.260797,0.84,3.0,42.36,0.19,81.0,19.0,53.0,9.0,8.0,11.0,243.17,4.07,31.85,0.17,0.7
57.60377,100,318.904904,0.74,1.0,57.6,0.08,92.0,8.0,76.0,5.0,4.0,7.0,287.63,6.05,28.91,0.43,0.67
55.630642,100,319.621728,0.76,2.0,55.63,0.08,92.0,8.0,77.0,5.0,5.0,5.0,309.05,12.78,19.91,0.36,0.61
57.802597,100,320.333235,0.82,4.0,57.8,0.11,89.0,11.0,73.0,6.0,8.0,2.0,227.71,8.11,30.29,0.36,0.67
49.84048,100,320.974541,0.72,0.0,49.84,0.08,92.0,8.0,74.0,6.0,4.0,8.0,371.93,13.68,15.81,0.34,0.64
52.56339,100,321.671826,0.8,2.0,52.56,0.13,87.0,13.0,61.0,14.0,6.0,6.0,247.15,6.92,24.82,0.32,0.6
47.630627,100,322.320032,0.63,6.0,47.63,0.12,88.0,12.0,63.0,4.0,16.0,5.0,323.06,10.42,23.15,0.51,0.63
53.202873,100,323.002545,0.89,6.0,53.2,0.11,89.0,11.0,70.0,9.0,5.0,5.0,279.34,9.31,21.69,0.45,0.61
51.41855,100,323.650005,0.8,4.0,51.42,0.14,86.0,14.0,67.0,6.0,8.0,5.0,240.08,13.09,16.53,0.52,0.58
63.68295,100,324.241541,0.9,5.0,63.68,0.07,93.0,7.0,69.0,8.0,8.0,8.0,240.73,7.52,25.49,0.19,0.6
51.16493,100,324.842113,0.9,2.0,51.16,0.11,89.0,11.0,70.0,5.0,8.0,6.0,302.22,6.45,25.95,0.35,0.56
58.63911,100,325.453371,-1.0,7.0,58.64,0.12,88.0,12.0,78.0,5.0,3.0,2.0,198.09,6.37,33.05,0.25,0.57
38.978355,100,326.109026,0.61,0.0,38.98,0.07,93.0,7.0,75.0,6.0,4.0,8.0,506.1,11.03,25.02,0.38,0.56
59.43107,100,326.786138,0.91,3.0,59.43,0.11,89.0,11.0,65.0,9.0,9.0,6.0,209.43,6.59,30.16,0.54,0.61
58.46531,100,327.428391,0.82,4.0,58.47,0.09,91.0,9.0,66.0,12.0,9.0,4.0,259.36,5.51,30.46,0.38,0.64
49.367146,100,328.084641,0.77,3.0,49.37,0.09,91.0,9.0,76.0,7.0,6.0,2.0,359.24,6.53,30.35,0.49,0.59
62.39478,100,328.758084,0.89,3.0,62.39,0.1,90.0,10.0,73.0,10.0,4.0,3.0,196.42,14.7,18.17,0.6,0.59
68.35408,100,329.390483,0.79,2.0,68.35,0.07,93.0,7.0,73.0,5.0,4.0,11.0,190.55,5.65,28.96,0.3,0.6
50.014153,100,329.991782,0.82,6.0,50.01,0.1,90.0,10.0,63.0,10.0,10.0,7.0,333.84,9.66,20.93,0.41,0.58
80.85335,100,330.744928,0.97,4.0,80.85,0.1,90.0,10.0,55.0,24.0,4.0,7.0,102.53,1.75,30.55,0.2,0.55
41.99759,100,331.513819,0.8,1.0,42.0,0.17,83.0,17.0,55.0,15.0,6.0,7.0,289.9,7.37,25.61,0.48,0.71
52.39091,100,332.234785,0.81,5.0,52.39,0.13,87.0,13.0,77.0,5.0,4.0,1.0,249.13,11.83,19.94,0.52,0.68
55.173706,100,332.893075,0.82,2.0,55.17,0.11,89.0,11.0,66.0,10.0,8.0,5.0,257.22,4.52,29.74,0.36,0.68
77.75807,100,333.52792,0.95,6.0,77.76,0.18,82.0,18.0,42.0,19.0,8.0,13.0,174.51,1.81,21.97,0.2,0.6
24.974487,100,334.196273,0.59,3.0,24.97,0.2,80.0,20.0,60.0,6.0,8.0,6.0,438.38,4.82,35.19,0.36,0.6
51.22175,100,334.929964,0.68,2.0,51.22,0.06,94.0,6.0,65.0,9.0,9.0,11.0,391.87,6.19,33.93,0.12,0.63
58.41301,100,335.583332,0.76,5.0,58.41,0.09,91.0,9.0,72.0,10.0,4.0,5.0,259.94,11.11,21.71,0.35,0.69
75.41353,100,336.214045,0.93,3.0,75.41,0.14,86.0,14.0,48.0,24.0,5.0,9.0,193.67,1.85,24.65,0.25,0.59
50.43035,100,336.777232,0.8,6.0,50.43,0.09,91.0,9.0,63.0,11.0,8.0,9.0,347.57,7.88,20.84,0.32,0.59
36.19755,100,337.398569,0.3,0.0,36.2,0.12,88.0,12.0,68.0,5.0,6.0,9.0,452.85,7.06,27.64,0.15,0.53
49.280445,100,338.054923,0.76,1.0,49.28,0.09,91.0,9.0,74.0,8.0,6.0,3.0,360.2,4.2,35.11,0.37,0.58
59.190945,100,338.717399,0.82,3.0,59.19,0.11,89.0,11.0,75.0,0.0,8.0,6.0,212.13,9.16,30.52,0.36,0.62
60.21476,100,339.282406,0.79,3.0,60.21,0.07,93.0,7.0,77.0,11.0,2.0,3.0,277.98,6.29,33.91,0.32,0.6
66.52226,100,339.983161,0.93,5.0,66.52,0.11,89.0,11.0,71.0,10.0,5.0,3.0,129.83,4.31,32.44,0.31,0.53
42.176697,100,340.706521,0.88,4.0,42.18,0.07,93.0,7.0,77.0,9.0,5.0,2.0,471.75,10.36,25.07,0.43,0.67
66.906525,100,341.371011,0.59,2.0,66.91,0.06,94.0,6.0,82.0,6.0,3.0,3.0,225.17,12.4,20.22,0.31,0.67
71.577446,100,341.955867,0.91,0.0,71.58,0.08,92.0,8.0,72.0,9.0,6.0,5.0,135.89,9.83,26.65,0.21,0.61
50.4489,100,342.685032,0.68,3.0,50.45,0.12,88.0,12.0,64.0,12.0,5.0,7.0,291.06,11.62,18.7,0.49,0.52
64.25561,100,343.369564,0.84,3.0,64.26,0.11,89.0,11.0,71.0,8.0,5.0,5.0,155.28,10.46,20.85,0.45,0.68
65.278015,100,344.104339,0.89,1.0,65.28,0.1,90.0,10.0,76.0,4.0,9.0,1.0,164.41,14.69,19.15,0.54,0.64
51.38658,100,344.836661,0.68,1.0,51.39,0.09,91.0,9.0,75.0,4.0,7.0,5.0,337.07,10.54,23.76,0.36,0.68
75.455086,100,345.64175,0.94,6.0,75.46,0.09,91.0,9.0,44.0,28.0,5.0,14.0,182.63,2.37,24.75,0.13,0.66
52.872383,100,346.309853,0.91,5.0,52.87,0.1,90.0,10.0,74.0,8.0,4.0,4.0,302.12,10.79,20.3,0.51,0.76
51.10176,100,347.148682,-1.0,6.0,51.1,0.05,95.0,5.0,69.0,12.0,6.0,8.0,410.05,13.77,17.49,0.46,0.61
74.459564,100,347.870906,0.92,3.0,74.46,0.07,93.0,7.0,79.0,8.0,4.0,2.0,124.97,11.51,20.85,0.34,0.79
54.337494,100,348.612603,0.69,2.0,54.34,0.07,93.0,7.0,76.0,6.0,2.0,9.0,341.12,14.37,16.12,0.32,0.68
66.8918,100,349.354573,-1.0,7.0,66.89,0.09,91.0,9.0,75.0,8.0,5.0,3.0,166.86,5.2,39.24,0.43,0.67
55.68197,100,350.079767,0.77,2.0,55.68,0.06,94.0,6.0,69.0,8.0,8.0,9.0,344.46,4.51,27.61,0.3,0.7
50.54208,100,350.67569,0.59,2.0,50.54,0.09,91.0,9.0,70.0,5.0,8.0,8.0,346.35,9.28,24.47,0.3,0.66
47.54034,100,351.404498,-1.0,7.0,47.54,0.1,90.0,10.0,81.0,5.0,3.0,1.0,361.3,7.32,31.45,0.41,0.56
69.36553,100,352.177032,0.96,6.0,69.37,0.15,85.0,15.0,46.0,14.0,11.0,14.0,173.0,2.63,27.86,0.12,0.66
42.546497,100,352.844765,-1.0,7.0,42.55,0.1,90.0,10.0,71.0,9.0,7.0,3.0,416.73,9.73,27.87,0.53,0.73
62.877342,100,353.573715,0.75,0.0,62.88,0.08,92.0,8.0,78.0,9.0,3.0,2.0,230.36,9.11,27.89,0.25,0.63
60.41583,100,354.261229,0.64,3.0,60.42,0.07,93.0,7.0,82.0,2.0,7.0,2.0,275.82,11.61,21.57,0.5,0.69
63.14003,100,354.903783,0.85,4.0,63.14,0.08,92.0,8.0,70.0,8.0,7.0,7.0,227.51,8.05,29.83,0.24,0.62
43.49526,100,355.601678,0.69,0.0,43.5,0.12,88.0,12.0,72.0,5.0,7.0,4.0,370.0,9.74,24.8,0.36,0.56
59.55382,100,356.390663,0.6,3.0,59.55,0.06,94.0,6.0,79.0,6.0,5.0,4.0,303.32,12.92,20.43,0.52,0.63
50.865734,100,357.078724,0.72,0.0,50.87,0.08,92.0,8.0,75.0,4.0,8.0,5.0,360.79,13.57,17.52,0.57,0.74
61.191803,100,357.837493,0.78,3.0,61.19,0.06,94.0,6.0,76.0,7.0,8.0,3.0,285.91,7.04,31.42,0.12,0.65
45.54217,100,358.49637,0.64,3.0,45.54,0.1,90.0,10.0,77.0,3.0,8.0,2.0,383.48,13.28,20.77,0.17,0.7
62.724777,100,359.19196,0.78,1.0,62.72,0.08,92.0,8.0,73.0,6.0,10.0,3.0,232.02,6.66,33.01,0.32,0.61
61.303825,100,359.929663,0.6,2.0,61.3,0.09,91.0,9.0,72.0,7.0,3.0,9.0,228.2,13.79,16.82,0.43,0.62
63.501568,100,360.682208,0.8,2.0,63.5,0.05,95.0,5.0,80.0,5.0,9.0,1.0,279.65,10.3,26.81,0.32,0.67
47.446213,100,361.406612,-1.0,7.0,47.45,0.08,92.0,8.0,71.0,7.0,10.0,4.0,397.93,10.3,20.9,0.39,0.7
40.863937,100,362.20977,0.6,4.0,40.86,0.08,92.0,8.0,69.0,9.0,4.0,10.0,469.4,13.02,15.08,0.13,0.67
61.576595,100,362.882661,0.78,0.0,61.58,0.05,95.0,5.0,74.0,9.0,6.0,6.0,299.89,11.22,19.04,0.18,0.75
58.328712,100,363.673309,0.76,0.0,58.33,0.11,89.0,11.0,52.0,17.0,6.0,14.0,356.5,2.76,26.75,0.21,0.62
56.520752,100,364.245754,0.84,0.0,56.52,0.12,88.0,12.0,78.0,4.0,4.0,2.0,222.13,13.16,21.34,0.63,0.69
60.232025,100,364.898897,0.83,2.0,60.23,0.08,92.0,8.0,75.0,10.0,4.0,3.0,259.09,4.92,40.88,0.42,0.54
37.798496,100,365.57273,0.85,0.0,37.8,0.11,89.0,11.0,71.0,5.0,8.0,5.0,452.25,10.72,22.38,0.4,0.6
50.30428,100,366.194149,0.93,1.0,50.3,0.21,79.0,21.0,71.0,4.0,2.0,2.0,98.32,3.96,32.52,0.38,0.63
59.77171,100,366.820673,0.83,1.0,59.77,0.07,93.0,7.0,72.0,9.0,7.0,5.0,282.74,9.43,22.28,0.35,0.57
52.254467,100,367.551709,0.57,3.0,52.25,0.05,95.0,5.0,78.0,7.0,6.0,4.0,397.92,14.99,14.45,0.47,0.57
39.39575,100,368.186577,0.64,1.0,39.4,0.13,87.0,13.0,77.0,4.0,3.0,3.0,398.35,12.61,23.93,0.51,0.67
58.183228,100,368.858955,0.84,3.0,58.18,0.08,92.0,8.0,73.0,8.0,7.0,4.0,281.34,11.04,20.34,0.49,0.6
44.53501,100,369.526706,0.66,4.0,44.53,0.09,91.0,9.0,74.0,7.0,7.0,3.0,412.29,14.23,16.82,0.4,0.64
76.419426,100,370.213628,0.84,1.0,76.42,0.05,95.0,5.0,84.0,4.0,5.0,2.0,143.81,9.8,25.61,0.45,0.63
63.466717,100,370.867702,0.79,2.0,63.47,0.04,96.0,4.0,86.0,3.0,3.0,4.0,297.92,12.91,22.71,0.34,0.63
38.223885,100,371.543622,-1.0,7.0,38.22,0.1,90.0,10.0,70.0,5.0,8.0,7.0,464.71,11.34,19.76,0.51,0.59
47.528336,100,372.24315,0.8,0.0,47.53,0.11,89.0,11.0,71.0,7.0,7.0,4.0,343.04,4.95,34.97,0.48,0.63
45.81293,100,372.935143,0.74,3.0,45.81,0.08,92.0,8.0,82.0,5.0,3.0,2.0,415.66,14.75,18.86,0.46,0.63
64.29465,100,373.601801,0.96,3.0,64.29,0.26,74.0,26.0,41.0,24.0,5.0,4.0,159.02,1.25,21.75,0.21,0.62
68.59187,100,374.347296,0.91,6.0,68.59,0.07,93.0,7.0,58.0,15.0,10.0,10.0,230.96,2.51,28.41,0.16,0.6
85.94221,100,375.018574,0.99,4.0,85.94,0.1,90.0,10.0,52.0,20.0,8.0,10.0,90.44,1.87,26.5,0.25,0.68
51.624275,100,375.612399,0.66,0.0,51.62,0.09,91.0,9.0,74.0,6.0,8.0,3.0,334.47,13.22,24.02,0.32,0.63
53.88268,100,376.433789,0.61,0.0,53.88,0.07,93.0,7.0,83.0,5.0,3.0,2.0,346.0,11.53,27.03,0.33,0.56
49.433727,100,377.125085,0.71,3.0,49.43,0.08,92.0,8.0,74.0,4.0,8.0,6.0,376.34,5.66,35.48,0.21,0.78
35.149464,100,377.710473,0.62,0.0,35.15,0.12,88.0,12.0,74.0,11.0,3.0,0.0,464.75,7.08,33.08,0.35,0.64
38.217537,100,378.453358,-1.0,7.0,38.22,0.1,90.0,10.0,65.0,18.0,2.0,5.0,464.79,12.31,18.54,0.35,0.55
43.989594,100,379.220674,0.48,2.0,43.99,0.07,93.0,7.0,64.0,15.0,6.0,8.0,452.27,13.94,17.74,0.28,0.7
27.718344,100,379.794882,0.32,0.0,27.72,0.1,90.0,10.0,77.0,4.0,5.0,4.0,581.33,5.87,36.76,0.5,0.7
53.921658,100,380.477691,0.8,1.0,53.92,0.08,92.0,8.0,53.0,18.0,10.0,11.0,327.61,6.61,25.33,0.3,0.54
67.46887,100,381.233268,0.86,1.0,67.47,0.25,75.0,25.0,49.0,16.0,6.0,4.0,167.91,2.85,26.88,0.31,0.64
60.490562,100,381.886235,0.76,0.0,60.49,0.08,92.0,8.0,71.0,10.0,7.0,4.0,256.28,9.87,28.76,0.48,0.67
70.03957,100,382.661262,0.81,1.0,70.04,0.02,98.0,2.0,78.0,13.0,3.0,4.0,265.64,12.14,19.77,0.32,0.6
42.400364,100,383.410868,0.37,2.0,42.4,0.04,96.0,4.0,79.0,5.0,5.0,7.0,517.15,6.52,32.52,0.25,0.72
35.339268,100,384.051247,0.71,1.0,35.34,0.11,89.0,11.0,71.0,8.0,6.0,4.0,479.85,9.29,23.79,0.3,0.71
50.228786,100,384.662464,-1.0,7.0,50.23,0.15,85.0,15.0,58.0,14.0,6.0,7.0,233.37,5.76,28.8,0.36,0.6
37.76822,100,385.324286,0.6,4.0,37.77,0.09,91.0,9.0,72.0,7.0,7.0,5.0,486.58,9.76,21.9,0.38,0.57
64.031296,100,386.117647,0.81,4.0,64.03,0.08,92.0,8.0,85.0,3.0,1.0,3.0,217.83,6.89,36.37,0.4,0.59
41.526886,100,386.804899,0.7,3.0,41.53,0.11,89.0,11.0,70.0,4.0,5.0,10.0,410.4,10.0,25.25,0.28,0.73
59.875397,100,387.52582,0.73,3.0,59.88,0.11,89.0,11.0,74.0,6.0,7.0,2.0,204.44,11.91,24.81,0.3,0.64
55.639717,100,388.220832,0.63,2.0,55.64,0.1,90.0,10.0,74.0,5.0,6.0,5.0,271.4,5.68,28.17,0.25,0.66
67.9924,100,388.878924,0.75,6.0,67.99,0.04,96.0,4.0,84.0,5.0,2.0,5.0,250.83,13.21,20.27,0.32,0.65
47.043343,100,389.72355,0.67,4.0,47.04,0.09,91.0,9.0,73.0,5.0,6.0,7.0,384.75,5.27,36.02,0.44,0.61
54.12242,100,390.500306,0.8,4.0,54.12,0.09,91.0,9.0,67.0,9.0,7.0,8.0,307.04,12.23,21.36,0.35,0.79
64.38113,100,391.295662,0.8,1.0,64.38,0.08,92.0,8.0,77.0,6.0,3.0,6.0,214.04,9.5,25.95,0.32,0.72
35.392372,100,391.993269,0.52,0.0,35.39,0.09,91.0,9.0,79.0,7.0,2.0,3.0,512.66,13.26,19.73,0.36,0.73
60.47852,100,392.720055,0.77,1.0,60.48,0.07,93.0,7.0,78.0,7.0,5.0,3.0,275.15,13.63,16.97,0.27,0.65
54.37344,100,393.406447,0.85,2.0,54.37,0.09,91.0,9.0,76.0,8.0,3.0,4.0,304.28,13.67,17.02,0.28,0.67
33.032578,100,394.08102,0.46,3.0,33.03,0.17,83.0,17.0,64.0,11.0,5.0,3.0,397.8,11.67,22.16,0.53,0.63
60.331264,100,394.72261,0.78,2.0,60.33,0.04,96.0,4.0,77.0,10.0,3.0,6.0,330.55,12.26,21.93,0.48,0.64
58.216595,100,395.411051,0.76,2.0,58.22,0.05,95.0,5.0,73.0,5.0,9.0,8.0,335.23,8.8,24.33,0.3,0.61
37.79969,100,396.045607,0.59,0.0,37.8,0.11,89.0,11.0,71.0,9.0,5.0,4.0,452.24,12.71,19.8,0.43,0.63
43.495216,100,396.692196,0.64,1.0,43.5,0.1,90.0,10.0,73.0,6.0,7.0,4.0,406.2,12.54,21.86,0.54,0.6
74.19301,100,397.437998,0.91,3.0,74.19,0.05,95.0,5.0,78.0,4.0,7.0,6.0,167.22,5.8,28.63,0.48,0.61
54.116356,100,398.028644,0.6,1.0,54.12,0.08,92.0,8.0,80.0,2.0,5.0,5.0,325.5,11.09,26.28,0.42,0.67
58.15703,100,398.714988,0.75,2.0,58.16,0.11,89.0,11.0,77.0,4.0,5.0,3.0,223.73,11.94,25.51,0.35,0.52
76.1085,100,399.402743,0.91,2.0,76.11,0.13,87.0,13.0,57.0,21.0,4.0,5.0,137.55,2.02,29.88,0.15,0.63
68.136246,100,400.072742,0.92,2.0,68.14,0.16,84.0,16.0,35.0,31.0,7.0,11.0,189.67,2.61,18.16,0.16,0.65
55.634388,100,400.683213,0.65,0.0,55.63,0.04,96.0,4.0,86.0,3.0,5.0,2.0,379.43,12.91,21.08,0.59,0.6
59.256683,100,401.358056,0.82,2.0,59.26,0.07,93.0,7.0,76.0,7.0,7.0,3.0,288.27,10.53,24.87,0.43,0.58
73.64861,100,402.114391,1.0,6.0,73.65,0.14,86.0,14.0,51.0,22.0,8.0,5.0,214.17,2.64,27.39,0.36,0.61
41.574352,100,402.873643,0.71,4.0,41.57,0.12,88.0,12.0,73.0,7.0,5.0,3.0,391.81,12.5,18.56,0.5,0.7
43.935356,100,403.552617,0.63,1.0,43.94,0.09,91.0,9.0,80.0,6.0,3.0,2.0,418.87,11.91,21.05,0.37,0.73
66.55477,100,404.312511,0.86,1.0,66.55,0.06,94.0,6.0,80.0,4.0,3.0,7.0,228.91,6.4,33.86,0.53,0.64
47.897648,100,404.883553,-1.0,7.0,47.9,0.1,90.0,10.0,79.0,5.0,3.0,3.0,357.34,12.57,18.55,0.56,0.69
45.722404,100,405.556359,-1.0,7.0,45.72,0.08,92.0,8.0,76.0,7.0,3.0,6.0,416.64,6.96,31.36,0.41,0.54
77.29003,100,406.317176,0.94,0.0,77.29,0.17,83.0,17.0,44.0,26.0,6.0,7.0,202.12,1.62,22.93,0.27,0.63
63.98406,100,406.995528,0.79,3.0,63.98,0.03,97.0,3.0,82.0,6.0,6.0,3.0,310.13,12.5,23.39,0.55,0.7
57.6238,100,407.742973,0.78,3.0,57.62,0.11,89.0,11.0,70.0,6.0,5.0,8.0,229.72,11.04,17.25,0.51,0.6
57.49692,100,408.514542,0.8,0.0,57.5,0.09,91.0,9.0,81.0,4.0,5.0,1.0,270.0,13.05,21.49,0.57,0.69
81.98882,100,409.180275,0.92,6.0,81.99,0.09,91.0,9.0,42.0,27.0,5.0,17.0,154.81,2.37,26.58,0.22,0.73
45.76471,100,409.930837,0.61,1.0,45.76,0.07,93.0,7.0,85.0,4.0,2.0,2.0,433.21,14.23,18.36,0.61,0.62
55.706413,100,410.613259,-1.0,7.0,55.71,0.11,89.0,11.0,68.0,11.0,4.0,6.0,251.24,4.83,33.79,0.43,0.69
61.742928,100,411.285151,0.49,0.0,61.74,0.05,95.0,5.0,79.0,7.0,5.0,4.0,298.15,12.79,22.45,0.41,0.64
51.959415,100,412.059543,0.67,1.0,51.96,0.03,97.0,3.0,85.0,4.0,5.0,3.0,433.97,11.87,20.94,0.58,0.61
57.000004,100,412.824986,0.81,0.0,57.0,0.11,89.0,11.0,74.0,7.0,4.0,4.0,236.72,15.21,14.69,0.57,0.73
