episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,48.05,0.0,100.0,0.0,34.0,66.0,242.59,13.31,20.82,0.57,6.99
2,45.07,0.04,96.0,4.0,33.0,63.0,177.19,11.08,22.89,0.58,6.91
3,45.46,0.05,95.0,5.0,31.0,64.0,202.0,10.58,23.12,0.59,6.99
4,50.62,0.12,88.0,12.0,27.0,61.0,203.37,9.76,21.44,0.56,6.83
5,51.35,0.07,93.0,7.0,27.0,66.0,211.12,10.73,20.49,0.54,7.38
6,52.87,0.07,93.0,7.0,28.0,65.0,163.22,8.53,23.04,0.52,7.55
7,51.14,0.06,94.0,6.0,26.0,68.0,204.88,11.44,19.15,0.53,7.64
8,49.24,0.02,98.0,2.0,26.0,72.0,243.97,13.12,17.43,0.52,7.52
9,45.77,0.02,98.0,2.0,30.0,68.0,201.45,10.0,23.22,0.53,7.56
10,57.48,0.05,95.0,5.0,25.0,70.0,210.98,11.49,19.74,0.48,8.03
11,51.87,0.08,92.0,8.0,30.0,62.0,198.53,11.39,22.33,0.53,7.28
12,46.66,0.06,94.0,6.0,35.0,59.0,228.59,13.42,24.12,0.59,6.59
13,41.84,0.03,97.0,3.0,28.0,69.0,178.81,9.87,20.58,0.54,8.37
14,47.88,0.06,94.0,6.0,28.0,66.0,239.26,13.06,18.23,0.58,7.37
15,47.0,0.06,94.0,6.0,24.0,70.0,230.15,11.13,18.13,0.57,7.74
16,57.3,0.03,97.0,3.0,26.0,71.0,145.74,8.87,20.2,0.5,8.27
17,51.0,0.04,96.0,4.0,27.0,69.0,238.06,11.57,19.89,0.49,7.67
18,50.57,0.05,95.0,5.0,25.0,70.0,214.87,10.42,21.44,0.51,7.94
19,39.44,0.03,97.0,3.0,28.0,69.0,275.37,11.69,19.67,0.56,7.55
20,47.93,0.06,94.0,6.0,32.0,62.0,208.06,11.51,24.26,0.59,6.97
21,51.73,0.0,100.0,0.0,23.0,77.0,232.42,13.06,16.66,0.47,8.45
22,47.71,0.05,95.0,5.0,29.0,66.0,197.79,9.78,22.29,0.57,7.32
23,43.68,0.03,97.0,3.0,34.0,63.0,238.81,12.34,21.15,0.58,6.83
24,47.97,0.03,97.0,3.0,26.0,71.0,242.45,12.64,15.91,0.52,7.71
25,49.49,0.1,90.0,10.0,31.0,59.0,193.37,9.33,25.55,0.56,6.96
26,43.59,0.03,97.0,3.0,30.0,67.0,251.37,11.14,22.91,0.54,7.12
27,49.27,0.07,93.0,7.0,31.0,62.0,210.58,11.33,23.65,0.6,6.83
28,52.04,0.15,85.0,15.0,23.0,62.0,187.22,9.76,19.34,0.53,7.27
29,48.11,0.0,100.0,0.0,34.0,66.0,236.28,12.12,20.98,0.51,7.42
30,46.54,0.05,95.0,5.0,32.0,63.0,195.34,10.61,21.14,0.53,7.24
31,48.64,0.06,94.0,6.0,24.0,70.0,215.33,10.47,15.46,0.51,7.79
32,42.57,0.07,93.0,7.0,26.0,67.0,261.72,10.63,18.34,0.62,6.89
33,50.63,0.09,91.0,9.0,28.0,63.0,224.13,9.77,21.59,0.57,6.9
34,44.28,0.08,92.0,8.0,28.0,64.0,259.35,10.96,23.63,0.56,6.93
35,45.9,0.03,97.0,3.0,28.0,69.0,274.64,12.08,19.38,0.49,7.48
36,42.74,0.05,95.0,5.0,27.0,68.0,198.1,10.82,20.44,0.58,7.61
37,44.55,0.0,100.0,0.0,27.0,73.0,242.59,11.04,18.9,0.51,7.79
38,46.09,0.04,96.0,4.0,32.0,64.0,241.0,11.05,20.86,0.56,6.91
39,43.98,0.04,96.0,4.0,33.0,63.0,222.19,10.34,22.85,0.55,7.08
40,48.02,0.02,98.0,2.0,29.0,69.0,194.94,9.44,20.73,0.53,7.69
41,51.68,0.02,98.0,2.0,30.0,68.0,270.24,12.98,19.57,0.53,7.65
42,45.53,0.04,96.0,4.0,28.0,68.0,236.24,11.22,19.97,0.54,7.39
43,43.18,0.04,96.0,4.0,27.0,69.0,258.14,12.1,16.82,0.58,7.45
44,53.99,0.07,93.0,7.0,19.0,74.0,223.23,10.75,17.9,0.47,7.99
45,46.93,0.04,96.0,4.0,25.0,71.0,232.56,11.19,16.35,0.55,8.03
46,47.33,0.05,95.0,5.0,29.0,66.0,209.95,11.5,20.24,0.58,7.2
47,41.59,0.01,99.0,1.0,38.0,61.0,235.16,11.75,24.46,0.59,6.92
48,49.95,0.04,96.0,4.0,26.0,70.0,251.02,11.98,17.21,0.51,7.81
49,47.24,0.05,95.0,5.0,24.0,71.0,181.48,9.92,20.51,0.52,8.13
50,46.51,0.06,94.0,6.0,34.0,60.0,184.15,11.61,21.79,0.59,6.9
51,45.18,0.06,94.0,6.0,29.0,65.0,259.0,11.72,15.99,0.59,6.81
52,40.0,0.02,98.0,2.0,36.0,62.0,292.83,12.65,22.3,0.58,6.58
53,38.78,0.11,89.0,11.0,37.0,52.0,237.79,11.38,20.21,0.65,5.99
54,48.88,0.03,97.0,3.0,25.0,72.0,258.38,12.31,19.85,0.57,7.38
55,48.0,0.04,96.0,4.0,27.0,69.0,236.04,12.25,20.3,0.54,7.89
56,40.61,0.05,95.0,5.0,40.0,55.0,236.17,12.21,25.82,0.62,6.18
57,38.79,0.01,99.0,1.0,31.0,68.0,269.89,11.72,21.21,0.6,7.33
58,40.11,0.03,97.0,3.0,35.0,62.0,265.81,11.97,22.38,0.55,7.2
59,49.72,0.01,99.0,1.0,26.0,73.0,184.97,9.13,18.72,0.49,8.83
60,46.51,0.05,95.0,5.0,27.0,68.0,221.96,12.14,16.69,0.54,7.84
61,45.72,0.06,94.0,6.0,33.0,61.0,228.38,9.98,20.56,0.58,7.22
62,48.4,0.07,93.0,7.0,24.0,69.0,278.86,11.37,21.39,0.55,7.67
63,48.83,0.11,89.0,11.0,31.0,58.0,236.68,12.11,20.6,0.58,6.78
64,44.16,0.08,92.0,8.0,29.0,63.0,246.8,11.62,20.16,0.6,7.47
65,50.5,0.08,92.0,8.0,36.0,56.0,248.61,11.52,29.3,0.55,6.52
66,47.89,0.04,96.0,4.0,25.0,71.0,214.12,11.32,15.17,0.52,8.32
67,45.49,0.05,95.0,5.0,27.0,68.0,219.0,11.43,17.45,0.58,7.9
68,50.86,0.06,94.0,6.0,21.0,73.0,207.74,10.58,17.28,0.51,8.54
69,49.75,0.01,99.0,1.0,25.0,74.0,264.7,13.25,17.01,0.5,7.77
70,46.35,0.02,98.0,2.0,30.0,68.0,238.01,12.82,20.89,0.55,7.49
71,40.07,0.05,95.0,5.0,30.0,65.0,282.45,11.07,19.66,0.6,6.87
72,49.13,0.04,96.0,4.0,25.0,71.0,142.91,10.38,20.24,0.52,8.92
73,43.58,0.03,97.0,3.0,31.0,66.0,181.07,9.07,21.74,0.54,8.27
74,40.19,0.04,96.0,4.0,34.0,62.0,287.89,11.43,24.3,0.6,7.02
75,40.87,0.06,94.0,6.0,30.0,64.0,306.47,12.71,20.26,0.6,6.89
76,49.67,0.07,93.0,7.0,26.0,67.0,220.28,12.55,16.61,0.52,7.97
77,49.14,0.04,96.0,4.0,25.0,71.0,199.3,11.27,19.67,0.55,7.97
