episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
77,35.91,0.0,100.0,0.0,72.0,28.0,277.62,14.2,39.56,0.62,0.74
78,39.86,0.02,98.0,2.0,74.0,24.0,243.36,10.26,45.18,0.6,0.68
79,36.15,0.0,100.0,0.0,82.0,18.0,336.75,12.38,49.46,0.63,0.59
80,56.05,0.0,100.0,0.0,35.0,65.0,208.65,6.68,22.65,0.4,1.1
81,38.61,0.02,98.0,2.0,74.0,24.0,180.91,9.93,46.81,0.62,0.68
82,27.08,0.0,100.0,0.0,75.0,25.0,358.1,13.22,47.61,0.69,0.65
83,29.56,0.0,100.0,0.0,84.0,16.0,391.74,9.91,51.53,0.6,0.55
84,42.27,0.02,98.0,2.0,80.0,18.0,266.46,10.47,53.01,0.58,0.64
85,41.55,0.04,96.0,4.0,73.0,23.0,214.17,11.62,50.08,0.55,0.81
86,52.54,0.0,100.0,0.0,37.0,63.0,108.16,5.2,24.18,0.44,1.08
87,26.88,0.05,95.0,5.0,80.0,15.0,443.53,13.92,44.09,0.74,0.46
88,32.55,0.0,100.0,0.0,81.0,19.0,366.57,10.29,49.65,0.65,0.59
89,28.29,0.03,97.0,3.0,79.0,18.0,379.93,13.3,42.45,0.71,0.51
90,24.67,0.02,98.0,2.0,80.0,18.0,434.45,13.51,43.91,0.7,0.53
91,37.89,0.0,100.0,0.0,80.0,20.0,284.64,12.04,47.59,0.62,0.67
92,30.53,0.02,98.0,2.0,79.0,19.0,293.74,13.01,43.43,0.68,0.64
93,42.45,0.0,100.0,0.0,78.0,22.0,231.54,12.09,47.96,0.56,0.55
94,38.17,0.04,96.0,4.0,75.0,21.0,247.49,11.02,51.44,0.64,0.63
95,33.07,0.01,99.0,1.0,80.0,19.0,303.72,11.08,47.64,0.66,0.55
96,34.48,0.0,100.0,0.0,85.0,15.0,271.69,9.87,55.76,0.66,0.57
97,34.7,0.02,98.0,2.0,83.0,15.0,306.81,11.39,55.1,0.63,0.5
98,43.65,0.02,98.0,2.0,77.0,21.0,252.94,10.53,46.4,0.56,0.59
99,29.89,0.04,96.0,4.0,78.0,18.0,341.13,12.85,43.9,0.69,0.62
100,29.07,0.0,100.0,0.0,75.0,25.0,301.37,13.42,38.32,0.66,0.66
