episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
68,13.45,0.0,100.0,0.0,100.0,0.0,652.69,15.88,38.84,0.87,0.38
69,32.54,0.0,100.0,0.0,100.0,0.0,596.91,9.89,59.89,0.68,0.34
70,23.21,0.0,100.0,0.0,100.0,0.0,632.54,11.44,57.01,0.76,0.25
71,25.49,0.0,100.0,0.0,100.0,0.0,619.22,11.38,57.99,0.76,0.26
72,26.27,0.0,100.0,0.0,100.0,0.0,647.93,13.34,44.23,0.72,0.26
73,12.5,0.0,100.0,0.0,100.0,0.0,644.96,16.0,40.66,0.88,0.42
74,27.38,0.0,100.0,0.0,100.0,0.0,584.77,12.73,49.64,0.76,0.26
75,23.74,0.0,100.0,0.0,100.0,0.0,587.53,11.04,54.66,0.75,0.25
76,35.97,0.0,100.0,0.0,100.0,0.0,698.47,10.14,58.66,0.59,0.41
77,15.64,0.0,100.0,0.0,100.0,0.0,659.1,15.04,42.14,0.85,0.3
78,31.99,0.0,100.0,0.0,100.0,0.0,549.93,9.84,58.26,0.68,0.26
79,47.85,0.0,100.0,0.0,100.0,0.0,682.56,9.88,57.12,0.54,0.27
80,18.55,0.0,100.0,0.0,100.0,0.0,586.27,13.34,45.7,0.83,0.28
81,57.92,0.0,100.0,0.0,57.0,43.0,151.19,4.48,36.8,0.4,0.5
82,12.5,0.0,100.0,0.0,100.0,0.0,702.3,16.0,41.09,0.88,0.22
83,19.87,0.0,100.0,0.0,100.0,0.0,633.33,14.97,48.1,0.8,0.22
84,49.98,0.0,100.0,0.0,61.0,39.0,139.05,5.43,35.39,0.45,0.48
85,25.33,0.0,100.0,0.0,100.0,0.0,576.48,11.29,46.83,0.75,0.29
86,25.68,0.0,100.0,0.0,100.0,0.0,570.76,10.88,57.16,0.75,0.24
87,47.47,0.04,96.0,4.0,61.0,35.0,190.31,6.83,36.9,0.48,0.56
88,58.88,0.0,100.0,0.0,55.0,45.0,148.79,6.0,31.54,0.37,0.47
89,27.7,0.0,100.0,0.0,100.0,0.0,602.98,10.24,58.78,0.71,0.28
90,13.1,0.0,100.0,0.0,100.0,0.0,606.94,15.58,39.45,0.87,0.29
91,22.69,0.0,100.0,0.0,100.0,0.0,492.19,11.68,51.22,0.77,0.46
92,22.22,0.0,100.0,0.0,100.0,0.0,665.58,16.0,38.72,0.82,0.43
93,17.04,0.0,100.0,0.0,100.0,0.0,594.67,13.3,50.88,0.81,0.4
94,43.59,0.0,100.0,0.0,100.0,0.0,699.16,9.54,59.41,0.48,0.29
95,12.5,0.0,100.0,0.0,100.0,0.0,638.78,16.0,40.76,0.88,0.28
96,24.67,0.0,100.0,0.0,100.0,0.0,588.26,10.9,58.46,0.74,0.23
97,28.73,0.0,100.0,0.0,100.0,0.0,562.9,12.76,51.8,0.72,0.27
98,23.4,0.0,100.0,0.0,100.0,0.0,572.65,11.36,58.58,0.76,0.31
99,26.02,0.0,100.0,0.0,100.0,0.0,557.59,11.18,60.49,0.74,0.29
100,22.08,0.0,100.0,0.0,100.0,0.0,696.12,10.96,54.93,0.76,0.27
