episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,77.18,0.0,100.0,0.0,75.0,25.0,228.99,13.89,39.68,0.66,0.69
2,74.41,0.01,99.0,1.0,75.0,24.0,259.27,12.49,42.71,0.62,0.62
3,84.83,0.02,98.0,2.0,49.0,49.0,155.64,9.35,33.63,0.5,1.11
4,78.98,0.02,98.0,2.0,77.0,21.0,215.32,13.91,39.68,0.73,0.64
5,82.06,0.03,97.0,3.0,64.0,33.0,185.74,12.51,39.7,0.57,0.77
6,77.78,0.01,99.0,1.0,64.0,35.0,205.01,11.25,39.26,0.59,0.82
7,82.28,0.01,99.0,1.0,73.0,26.0,179.8,12.49,45.2,0.62,0.58
8,87.33,0.0,100.0,0.0,53.0,47.0,127.61,10.32,36.09,0.45,1.02
9,84.88,0.0,100.0,0.0,49.0,51.0,152.1,8.71,35.34,0.48,0.85
10,82.68,0.03,97.0,3.0,75.0,22.0,179.38,12.41,43.12,0.66,0.55
11,79.56,0.04,96.0,4.0,60.0,36.0,192.85,11.56,36.09,0.52,0.77
12,89.86,0.0,100.0,0.0,15.0,85.0,102.3,5.82,16.82,0.44,1.29
13,78.39,0.06,94.0,6.0,32.0,62.0,145.59,9.34,24.51,0.49,1.01
14,77.33,0.0,100.0,0.0,85.0,15.0,227.45,11.61,51.41,0.68,0.49
15,78.1,0.02,98.0,2.0,75.0,23.0,224.24,13.82,42.47,0.5,0.57
16,82.35,0.0,100.0,0.0,66.0,34.0,177.28,12.1,41.76,0.56,0.82
17,79.82,0.0,100.0,0.0,51.0,49.0,202.64,12.54,34.53,0.53,0.89
18,83.16,0.0,100.0,0.0,46.0,54.0,169.19,8.76,31.65,0.48,1.06
19,83.36,0.0,100.0,0.0,54.0,46.0,167.22,10.85,36.46,0.5,0.85
20,80.6,0.03,97.0,3.0,80.0,17.0,200.83,13.56,48.81,0.65,0.56
21,79.71,0.0,100.0,0.0,81.0,19.0,203.65,11.36,48.16,0.65,0.53
22,77.48,0.0,100.0,0.0,74.0,26.0,225.98,11.29,49.23,0.54,0.69
23,80.84,0.0,100.0,0.0,77.0,23.0,192.37,12.29,44.34,0.64,0.68
24,81.12,0.0,100.0,0.0,54.0,46.0,189.6,10.73,34.12,0.55,0.93
25,73.93,0.05,95.0,5.0,69.0,26.0,233.1,12.74,38.84,0.69,0.62
26,70.45,0.0,100.0,0.0,83.0,17.0,296.21,11.87,50.03,0.63,0.57
27,76.34,0.03,97.0,3.0,75.0,22.0,244.64,12.08,47.0,0.58,0.74
28,73.62,0.0,100.0,0.0,74.0,26.0,264.54,12.32,48.04,0.6,0.74
29,85.14,0.0,100.0,0.0,58.0,42.0,149.42,8.74,35.66,0.52,1.01
30,84.23,0.0,100.0,0.0,52.0,48.0,158.58,8.7,33.81,0.46,0.96
31,75.32,0.04,96.0,4.0,64.0,32.0,257.86,9.02,36.38,0.61,0.72
32,85.4,0.0,100.0,0.0,41.0,59.0,146.82,9.49,29.74,0.51,0.91
33,85.8,0.01,99.0,1.0,56.0,43.0,144.31,11.18,35.6,0.39,0.92
34,75.2,0.0,100.0,0.0,74.0,26.0,248.72,12.43,47.72,0.57,0.56
35,74.68,0.0,100.0,0.0,72.0,28.0,253.95,11.74,44.08,0.56,0.74
36,81.51,0.0,100.0,0.0,61.0,39.0,185.69,11.08,40.9,0.54,0.76
37,86.17,0.0,100.0,0.0,39.0,61.0,139.21,8.44,22.16,0.44,1.05
38,82.46,0.0,100.0,0.0,62.0,38.0,176.24,12.04,38.45,0.55,0.81
39,79.51,0.0,100.0,0.0,63.0,37.0,205.66,10.5,37.54,0.57,0.8
40,77.89,0.0,100.0,0.0,69.0,31.0,221.9,11.65,47.03,0.55,0.82
41,88.86,0.0,100.0,0.0,36.0,64.0,112.34,7.68,28.81,0.45,1.04
42,79.51,0.02,98.0,2.0,65.0,33.0,209.89,12.07,42.51,0.52,0.75
43,79.95,0.0,100.0,0.0,65.0,35.0,201.25,9.86,39.57,0.51,0.82
44,82.89,0.06,94.0,6.0,23.0,71.0,97.86,8.71,19.26,0.42,1.11
45,82.17,0.02,98.0,2.0,70.0,28.0,182.77,12.11,45.23,0.56,0.76
46,76.28,0.0,100.0,0.0,80.0,20.0,237.96,10.8,49.15,0.62,0.57
47,81.74,0.04,96.0,4.0,57.0,39.0,191.06,13.21,34.33,0.42,0.79
48,85.89,0.0,100.0,0.0,46.0,54.0,141.94,10.11,31.44,0.48,0.94
49,83.08,0.0,100.0,0.0,68.0,32.0,170.07,13.54,36.14,0.53,0.7
50,82.65,0.0,100.0,0.0,70.0,30.0,174.33,11.08,42.07,0.59,0.68
51,87.6,0.04,96.0,4.0,16.0,80.0,130.01,7.17,15.52,0.42,1.23
52,88.68,0.0,100.0,0.0,24.0,76.0,114.1,9.4,18.82,0.42,1.2
53,85.64,0.0,100.0,0.0,30.0,70.0,144.5,9.82,22.73,0.45,1.21
54,80.01,0.02,98.0,2.0,49.0,49.0,163.99,12.33,29.98,0.48,0.95
55,78.15,0.0,100.0,0.0,56.0,44.0,219.25,10.08,37.27,0.56,0.84
56,82.87,0.01,99.0,1.0,47.0,52.0,153.64,10.84,28.37,0.5,0.98
57,83.43,0.0,100.0,0.0,66.0,34.0,166.53,9.84,40.33,0.55,0.79
58,78.85,0.0,100.0,0.0,74.0,26.0,212.3,12.47,47.15,0.59,0.75
59,70.22,0.02,98.0,2.0,80.0,18.0,304.52,10.69,49.3,0.69,0.51
60,77.24,0.01,99.0,1.0,74.0,25.0,210.5,12.88,45.16,0.66,0.66
61,77.97,0.06,94.0,6.0,54.0,40.0,213.83,10.77,33.24,0.51,0.8
62,77.88,0.0,100.0,0.0,60.0,40.0,221.97,9.57,37.25,0.52,0.75
63,78.69,0.02,98.0,2.0,67.0,31.0,218.26,12.39,38.68,0.66,0.58
64,71.09,0.06,94.0,6.0,40.0,54.0,223.19,9.14,24.03,0.53,0.92
65,73.54,0.02,98.0,2.0,74.0,24.0,270.72,10.6,47.79,0.63,0.62
