episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,82.94,0.03,97.0,3.0,53.0,44.0,176.7,10.54,35.25,0.55,1.16
2,84.65,0.03,97.0,3.0,45.0,52.0,159.13,11.7,33.62,0.44,1.24
3,86.54,0.0,100.0,0.0,41.0,59.0,135.44,8.57,29.55,0.46,1.49
4,85.3,0.0,100.0,0.0,24.0,76.0,147.86,5.73,20.35,0.46,2.11
5,79.7,0.0,100.0,0.0,63.0,37.0,203.82,12.11,42.94,0.52,1.24
6,87.61,0.02,98.0,2.0,42.0,56.0,127.33,10.04,28.27,0.5,1.68
7,87.13,0.02,98.0,2.0,52.0,46.0,132.24,10.43,32.99,0.5,1.08
8,86.56,0.04,96.0,4.0,43.0,53.0,140.9,11.35,32.0,0.52,1.19
9,88.25,0.0,100.0,0.0,39.0,61.0,118.41,9.9,26.08,0.44,1.37
10,85.02,0.02,98.0,2.0,56.0,42.0,153.74,11.07,34.93,0.48,1.05
11,80.51,0.04,96.0,4.0,65.0,31.0,203.78,13.16,47.44,0.6,0.87
12,78.15,0.04,96.0,4.0,67.0,29.0,228.36,11.85,42.65,0.58,0.84
13,84.87,0.03,97.0,3.0,37.0,60.0,136.25,10.48,25.84,0.43,1.46
14,83.43,0.0,100.0,0.0,57.0,43.0,166.49,10.47,34.66,0.46,1.11
15,80.61,0.02,98.0,2.0,48.0,50.0,198.64,11.6,29.62,0.51,1.47
16,78.74,0.08,92.0,8.0,63.0,29.0,231.89,13.22,40.44,0.59,1.16
17,83.85,0.06,94.0,6.0,27.0,67.0,151.35,8.03,21.5,0.48,1.7
18,86.1,0.0,100.0,0.0,42.0,58.0,139.83,11.98,28.49,0.43,1.35
19,76.17,0.04,96.0,4.0,55.0,41.0,248.97,11.85,32.9,0.56,1.12
