episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,69.16,0.0,100.0,0.0,100.0,0.0,309.06,8.0,36.43,0.75,0.3
2,72.05,0.0,100.0,0.0,92.0,8.0,280.18,15.16,19.73,0.68,0.28
3,92.03,0.0,100.0,0.0,27.0,73.0,80.65,5.35,19.95,0.36,0.31
4,73.02,0.0,100.0,0.0,100.0,0.0,270.53,6.12,43.43,0.64,0.23
5,92.58,0.0,100.0,0.0,9.0,91.0,75.17,10.52,9.42,0.37,0.31
6,73.64,0.0,100.0,0.0,100.0,0.0,264.36,11.56,33.73,0.62,0.18
7,96.78,0.0,100.0,0.0,4.0,96.0,33.19,11.0,8.76,0.39,0.31
8,90.32,0.05,95.0,5.0,19.0,76.0,102.79,2.45,17.0,0.23,0.26
9,66.01,0.0,100.0,0.0,100.0,0.0,340.58,5.97,44.05,0.63,0.21
10,68.01,0.0,100.0,0.0,100.0,0.0,320.59,8.08,41.72,0.75,0.17
11,75.52,0.0,100.0,0.0,100.0,0.0,245.52,8.0,47.25,0.75,0.16
12,70.97,0.0,100.0,0.0,100.0,0.0,290.98,10.12,33.85,0.58,0.17
13,59.62,0.0,100.0,0.0,99.0,1.0,404.43,8.65,37.47,0.5,0.22
14,80.29,0.0,100.0,0.0,100.0,0.0,197.93,8.08,38.52,0.53,0.25
15,89.88,0.0,100.0,0.0,48.0,52.0,102.13,12.74,17.49,0.36,0.36
16,88.01,0.0,100.0,0.0,11.0,89.0,120.8,5.73,12.51,0.38,0.34
17,87.1,0.0,100.0,0.0,100.0,0.0,129.9,5.76,44.74,0.63,0.21
18,82.79,0.0,100.0,0.0,71.0,29.0,172.89,8.41,30.88,0.49,0.24
19,69.67,0.0,100.0,0.0,100.0,0.0,303.96,7.16,45.52,0.7,0.21
20,74.33,0.0,100.0,0.0,100.0,0.0,257.43,8.49,38.57,0.7,0.22
21,79.43,0.0,100.0,0.0,99.0,1.0,206.47,13.89,24.69,0.71,0.21
22,86.88,0.02,98.0,2.0,13.0,85.0,93.99,2.44,17.4,0.17,0.29
23,66.8,0.0,100.0,0.0,100.0,0.0,332.64,8.0,41.47,0.75,0.2
24,70.43,0.0,100.0,0.0,100.0,0.0,296.38,7.88,40.05,0.74,0.26
25,86.61,0.0,100.0,0.0,57.0,43.0,134.79,6.84,29.69,0.38,0.29
26,65.34,0.0,100.0,0.0,100.0,0.0,347.28,5.68,50.84,0.52,0.27
27,82.89,0.0,100.0,0.0,100.0,0.0,171.92,8.0,38.12,0.75,0.28
28,66.28,0.0,100.0,0.0,88.0,12.0,337.84,7.96,39.57,0.68,0.24
