episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
34,79.62,0.08,92.0,8.0,26.0,66.0,222.32,10.79,22.78,0.55,14.54
35,75.89,0.03,97.0,3.0,28.0,69.0,249.35,12.4,17.98,0.49,13.31
36,82.11,0.05,95.0,5.0,24.0,71.0,189.11,10.7,19.29,0.57,13.56
37,77.74,0.0,100.0,0.0,26.0,74.0,223.4,11.09,17.83,0.5,12.81
38,77.95,0.04,96.0,4.0,32.0,64.0,230.46,11.11,20.3,0.56,10.82
39,80.69,0.04,96.0,4.0,27.0,69.0,201.94,10.3,20.13,0.53,11.87
40,82.05,0.02,98.0,2.0,26.0,72.0,183.95,9.35,19.62,0.52,12.23
41,76.33,0.02,98.0,2.0,30.0,68.0,242.34,13.12,18.72,0.52,11.55
42,79.18,0.04,96.0,4.0,24.0,72.0,217.65,11.12,17.49,0.52,15.96
43,77.31,0.04,96.0,4.0,26.0,70.0,237.09,12.09,15.91,0.57,16.39
44,79.52,0.07,93.0,7.0,19.0,74.0,220.94,10.66,18.33,0.46,15.02
45,78.51,0.04,96.0,4.0,24.0,72.0,224.65,11.26,15.37,0.54,16.8
46,81.11,0.05,95.0,5.0,25.0,70.0,199.66,11.34,18.35,0.57,15.36
47,79.14,0.01,99.0,1.0,35.0,64.0,211.53,11.69,22.78,0.58,14.26
48,78.05,0.04,96.0,4.0,25.0,71.0,229.45,11.96,16.46,0.48,15.56
49,83.16,0.05,95.0,5.0,22.0,73.0,178.11,9.85,19.43,0.51,17.14
50,83.3,0.06,94.0,6.0,32.0,62.0,178.53,11.19,21.29,0.56,14.14
51,77.89,0.06,94.0,6.0,28.0,66.0,235.96,11.72,15.05,0.57,14.32
52,75.79,0.02,98.0,2.0,35.0,63.0,247.81,12.68,21.33,0.57,14.42
53,81.54,0.11,89.0,11.0,32.0,57.0,208.18,10.23,21.54,0.6,12.94
54,76.26,0.03,97.0,3.0,25.0,72.0,245.46,12.31,19.64,0.56,15.25
55,78.67,0.04,96.0,4.0,27.0,69.0,222.98,12.34,19.85,0.54,14.93
56,79.44,0.05,95.0,5.0,39.0,56.0,217.25,12.15,25.26,0.61,13.08
57,74.41,0.01,99.0,1.0,31.0,68.0,259.2,11.72,21.1,0.6,12.49
58,77.29,0.03,97.0,3.0,34.0,63.0,234.89,12.63,19.36,0.54,10.85
59,83.26,0.01,99.0,1.0,25.0,74.0,169.94,8.69,19.64,0.48,15.92
60,80.52,0.05,95.0,5.0,26.0,69.0,205.83,12.1,16.32,0.53,14.91
61,80.02,0.06,94.0,6.0,30.0,64.0,213.38,9.78,20.15,0.54,14.37
62,78.8,0.07,93.0,7.0,22.0,71.0,228.71,11.52,18.77,0.52,13.86
63,82.48,0.11,89.0,11.0,27.0,62.0,197.67,11.84,18.83,0.56,13.27
64,77.91,0.08,92.0,8.0,29.0,63.0,240.82,11.53,20.57,0.59,12.85
65,81.18,0.08,92.0,8.0,33.0,59.0,205.37,11.47,26.84,0.54,13.67
66,81.11,0.04,96.0,4.0,24.0,72.0,197.62,10.97,15.14,0.5,16.15
67,80.14,0.05,95.0,5.0,27.0,68.0,209.87,11.1,18.66,0.57,15.02
68,80.82,0.06,94.0,6.0,21.0,73.0,204.81,10.58,17.26,0.5,16.87
69,76.23,0.01,99.0,1.0,25.0,74.0,240.86,13.63,15.1,0.49,15.84
70,77.74,0.02,98.0,2.0,30.0,68.0,227.92,12.82,20.62,0.55,15.03
71,77.08,0.05,95.0,5.0,27.0,68.0,242.02,10.76,18.72,0.58,13.24
72,88.66,0.04,96.0,4.0,8.0,88.0,119.02,9.98,11.13,0.46,11.3
73,83.49,0.03,97.0,3.0,24.0,73.0,171.02,8.59,19.74,0.5,15.24
74,74.4,0.04,96.0,4.0,34.0,62.0,267.4,11.52,23.43,0.59,14.04
75,73.73,0.06,94.0,6.0,30.0,64.0,280.21,12.63,20.21,0.58,13.72
76,82.21,0.07,93.0,7.0,23.0,70.0,192.09,12.18,16.52,0.5,15.48
77,82.73,0.04,96.0,4.0,22.0,74.0,180.7,11.18,18.63,0.54,17.01
78,85.9,0.03,97.0,3.0,19.0,78.0,146.25,11.74,14.59,0.51,17.11
79,80.0,0.02,98.0,2.0,27.0,71.0,204.92,11.15,17.02,0.5,17.09
80,78.26,0.04,96.0,4.0,29.0,67.0,227.21,11.91,19.89,0.56,14.71
81,75.49,0.1,90.0,10.0,25.0,65.0,273.05,12.6,22.98,0.51,14.35
82,80.11,0.02,98.0,2.0,34.0,64.0,203.8,10.13,24.15,0.52,14.82
83,82.41,0.04,96.0,4.0,24.0,72.0,184.09,8.15,24.22,0.49,16.96
84,81.08,0.05,95.0,5.0,17.0,78.0,199.91,13.76,11.38,0.51,16.94
85,78.7,0.02,98.0,2.0,25.0,73.0,218.18,9.9,20.64,0.54,15.97
86,80.0,0.0,100.0,0.0,32.0,68.0,200.76,11.1,20.74,0.54,15.48
87,83.78,0.03,97.0,3.0,22.0,75.0,168.04,9.78,16.44,0.52,17.91
88,84.09,0.02,98.0,2.0,20.0,78.0,163.14,9.62,18.55,0.48,19.01
89,83.97,0.04,96.0,4.0,20.0,76.0,167.81,11.23,16.8,0.51,18.95
90,79.27,0.03,97.0,3.0,37.0,60.0,214.48,12.36,20.89,0.53,14.55
91,82.43,0.03,97.0,3.0,25.0,72.0,181.98,9.05,19.42,0.5,18.12
92,81.33,0.05,95.0,5.0,29.0,66.0,197.3,10.9,23.55,0.57,15.77
93,82.83,0.05,95.0,5.0,32.0,63.0,181.6,9.12,26.3,0.59,15.33
94,78.29,0.0,100.0,0.0,23.0,77.0,217.85,11.76,16.49,0.56,17.29
95,74.48,0.01,99.0,1.0,28.0,71.0,258.52,11.74,15.9,0.6,15.96
96,76.96,0.06,94.0,6.0,35.0,59.0,245.91,12.64,20.15,0.58,13.82
97,80.99,0.07,93.0,7.0,29.0,64.0,205.2,12.32,22.51,0.51,14.02
98,83.88,0.04,96.0,4.0,18.0,78.0,168.77,11.86,13.92,0.5,18.31
99,84.61,0.04,96.0,4.0,31.0,65.0,161.13,9.61,22.24,0.53,14.39
100,83.4,0.07,93.0,7.0,20.0,73.0,179.3,11.16,14.96,0.49,14.74
