r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
25.0,100,386.044158,0.25,2.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,667.29,4.0,36.96,0.75,0.43
-5.5805373,100,387.666603,-1.0,2.0,-5.58,0.27,73.0,27.0,73.0,0.0,0.0,0.0,615.13,1.04,27.74,0.74,0.76
30.324167,100,388.996025,0.29,1.0,30.32,0.0,100.0,0.0,100.0,0.0,0.0,0.0,586.86,8.0,20.12,0.71,0.41
44.606743,100,390.708984,0.48,1.0,44.61,0.0,100.0,0.0,100.0,0.0,0.0,0.0,685.75,8.0,18.22,0.52,0.47
26.627903,100,392.022058,0.25,2.0,26.63,0.0,100.0,0.0,100.0,0.0,0.0,0.0,695.87,4.0,35.97,0.75,0.62
18.75,100,393.839171,0.25,2.0,18.75,0.05,95.0,5.0,95.0,0.0,0.0,0.0,561.77,2.0,32.34,0.75,0.4
37.8344,100,395.790806,0.37,2.0,37.83,0.0,100.0,0.0,100.0,0.0,0.0,0.0,568.93,7.32,18.2,0.63,0.32
30.110085,100,398.889539,0.35,2.0,30.11,0.04,96.0,4.0,96.0,0.0,0.0,0.0,497.47,2.73,33.01,0.65,0.9
-9.766507,100,401.721461,0.26,1.0,-9.77,0.29,71.0,29.0,71.0,0.0,0.0,0.0,646.95,1.0,29.04,0.74,1.05
7.309005,100,404.333968,0.41,0.0,7.31,0.25,75.0,25.0,75.0,0.0,0.0,0.0,603.55,1.72,28.61,0.59,0.8
-13.643457,100,407.46376,-1.0,1.0,-13.64,0.34,66.0,34.0,66.0,0.0,0.0,0.0,690.71,1.23,23.0,0.71,0.94
59.023052,100,409.08293,0.63,3.0,59.02,0.0,100.0,0.0,100.0,0.0,0.0,0.0,490.77,11.44,13.2,0.37,1.01
-7.143738,100,410.13898,0.45,2.0,-7.14,0.39,61.0,39.0,61.0,0.0,0.0,0.0,656.65,1.2,23.85,0.55,0.33
33.062912,100,411.368709,0.42,3.0,33.06,0.05,95.0,5.0,95.0,0.0,0.0,0.0,562.82,2.94,35.17,0.58,0.32
29.16522,100,412.525068,0.28,2.0,29.17,0.0,100.0,0.0,100.0,0.0,0.0,0.0,571.8,7.58,19.02,0.72,0.32
33.38876,100,413.876116,0.35,3.0,33.39,0.0,100.0,0.0,100.0,0.0,0.0,0.0,635.09,7.2,21.62,0.65,0.34
25.0,100,415.24717,0.25,3.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,668.6,8.0,17.77,0.75,0.49
-20.26333,100,416.539029,-1.0,3.0,-20.26,0.38,62.0,38.0,62.0,0.0,0.0,0.0,641.75,1.48,24.6,0.73,0.42
43.93991,100,417.741639,0.5,1.0,43.94,0.0,100.0,0.0,100.0,0.0,0.0,0.0,555.28,9.43,25.9,0.5,0.36
30.976303,100,418.907147,0.27,2.0,30.98,0.0,100.0,0.0,100.0,0.0,0.0,0.0,665.4,8.16,19.11,0.73,0.45
25.0,100,420.071784,0.25,0.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,457.41,16.0,9.79,0.75,0.36
25.0,100,421.409819,0.25,3.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,584.2,8.0,20.82,0.75,0.34
20.622612,100,422.927006,-1.0,2.0,20.62,0.22,78.0,22.0,78.0,0.0,0.0,0.0,705.29,1.42,34.4,0.54,0.52
27.390654,100,424.684851,0.26,3.0,27.39,0.0,100.0,0.0,100.0,0.0,0.0,0.0,700.85,3.98,33.09,0.74,0.4
26.75,100,426.962314,0.25,3.0,26.75,0.05,95.0,5.0,95.0,0.0,0.0,0.0,407.39,2.0,37.86,0.75,0.49
18.198334,100,428.477449,0.5,1.0,18.2,0.19,81.0,19.0,81.0,0.0,0.0,0.0,485.62,4.28,18.05,0.5,0.56
-17.164959,100,430.714435,-1.0,1.0,-17.16,0.35,65.0,35.0,65.0,0.0,0.0,0.0,499.73,1.05,20.26,0.74,0.34
38.74056,100,432.678415,0.41,0.0,38.74,0.02,98.0,2.0,98.0,0.0,0.0,0.0,524.17,6.29,21.22,0.59,0.77
8.519332,100,434.816729,0.35,0.0,8.52,0.14,86.0,14.0,86.0,0.0,0.0,0.0,547.39,6.62,19.56,0.65,0.66
47.98107,100,436.8829,0.72,3.0,47.98,0.13,87.0,13.0,87.0,0.0,0.0,0.0,750.0,8.33,25.01,0.28,0.71
25.0,100,438.783806,0.25,3.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,535.32,16.0,9.44,0.75,0.54
25.0,100,440.744888,0.25,2.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,741.79,16.0,10.5,0.75,0.6
25.0,100,442.8177,0.25,0.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,517.79,8.0,18.79,0.75,0.54
28.340572,100,445.017186,0.26,3.0,28.34,0.0,100.0,0.0,100.0,0.0,0.0,0.0,601.29,15.69,7.89,0.74,0.56
-17.5,100,446.958596,0.25,1.0,-17.5,0.34,66.0,34.0,66.0,0.0,0.0,0.0,686.14,1.0,27.14,0.75,0.68
27.204357,100,449.10358,0.28,1.0,27.2,0.0,100.0,0.0,100.0,0.0,0.0,0.0,708.45,4.24,31.51,0.72,0.64
-22.5,100,451.015979,0.25,2.0,-22.5,0.38,62.0,38.0,62.0,0.0,0.0,0.0,609.66,1.0,33.13,0.75,0.67
41.88317,100,452.620812,0.36,2.0,41.88,0.0,100.0,0.0,100.0,0.0,0.0,0.0,549.73,6.32,34.89,0.64,0.47
14.150147,100,454.803956,0.26,0.0,14.15,0.12,88.0,12.0,88.0,0.0,0.0,0.0,652.88,2.23,29.34,0.74,0.57
25.0,100,457.106338,0.25,1.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,750.0,8.0,17.42,0.75,0.78
21.226782,100,459.187,0.47,0.0,21.23,0.18,82.0,18.0,82.0,0.0,0.0,0.0,405.14,10.37,17.21,0.53,0.67
-25.0,100,461.062338,0.25,3.0,-25.0,0.4,60.0,40.0,60.0,0.0,0.0,0.0,725.98,1.0,27.83,0.75,0.74
-8.387534,100,462.754349,0.34,3.0,-8.39,0.32,68.0,32.0,68.0,0.0,0.0,0.0,568.16,1.1,31.45,0.66,0.65
36.049213,100,464.724421,0.34,1.0,36.05,0.0,100.0,0.0,100.0,0.0,0.0,0.0,474.76,3.98,37.09,0.66,0.7
32.54417,100,466.452463,0.29,2.0,32.54,0.0,100.0,0.0,100.0,0.0,0.0,0.0,683.53,4.84,30.5,0.71,0.55
27.002703,100,468.42651,0.26,1.0,27.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,532.52,15.64,8.86,0.74,0.69
26.896536,100,470.474424,0.26,0.0,26.9,0.01,99.0,1.0,99.0,0.0,0.0,0.0,656.49,15.86,11.11,0.74,0.52
25.0,100,472.440066,0.25,3.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,507.76,16.0,8.65,0.75,0.5
25.0,100,474.435335,0.25,2.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,685.85,4.0,35.31,0.75,0.45
20.751528,100,476.686695,-1.0,1.0,20.75,0.07,93.0,7.0,93.0,0.0,0.0,0.0,612.66,14.06,10.29,0.7,0.66
50.765987,100,478.710534,0.54,3.0,50.77,0.0,100.0,0.0,100.0,0.0,0.0,0.0,525.25,6.16,25.91,0.46,0.68
25.0,100,480.654623,0.25,2.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,640.14,4.0,35.77,0.75,0.48
15.63273,100,482.949949,0.27,0.0,15.63,0.09,91.0,9.0,91.0,0.0,0.0,0.0,581.55,2.0,43.78,0.73,0.51
25.0,100,484.637691,0.25,2.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,672.46,16.0,8.76,0.75,0.7
26.264563,100,486.422834,0.25,3.0,26.26,0.0,100.0,0.0,100.0,0.0,0.0,0.0,602.65,8.08,15.76,0.75,0.47
-13.75,100,488.45076,-1.0,2.0,-13.75,0.31,69.0,31.0,69.0,0.0,0.0,0.0,667.74,1.0,22.46,0.75,0.5
33.546177,100,489.579758,0.28,0.0,33.55,0.0,100.0,0.0,100.0,0.0,0.0,0.0,642.8,4.06,36.15,0.72,0.56
49.178627,100,491.036524,0.52,2.0,49.18,0.0,100.0,0.0,100.0,0.0,0.0,0.0,467.39,8.0,19.19,0.48,0.35
25.0,100,492.276933,0.25,0.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,698.5,4.0,33.57,0.75,0.35
40.302197,100,493.586974,0.37,1.0,40.3,0.0,100.0,0.0,100.0,0.0,0.0,0.0,549.51,7.52,21.82,0.63,0.42
29.715202,100,494.917051,0.31,3.0,29.72,0.04,96.0,4.0,96.0,0.0,0.0,0.0,585.65,3.62,32.8,0.69,0.35
25.48786,100,496.292383,0.25,2.0,25.49,0.0,100.0,0.0,100.0,0.0,0.0,0.0,661.79,7.96,18.64,0.75,0.44
37.148018,100,498.24209,0.45,3.0,37.15,0.04,96.0,4.0,96.0,0.0,0.0,0.0,504.19,12.0,16.99,0.55,0.44
44.36579,100,500.977156,0.37,1.0,44.37,0.01,99.0,1.0,99.0,0.0,0.0,0.0,584.59,14.08,13.39,0.63,0.79
58.50185,100,503.436569,0.72,2.0,58.5,0.04,96.0,4.0,94.0,1.0,0.0,1.0,553.52,5.48,24.62,0.28,0.88
