episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,-25.8,0.81,19.0,81.0,19.0,0.0,585.09,4.0,37.0,0.92,0.12
2,22.0,0.22,78.0,22.0,78.0,0.0,521.2,16.0,45.51,0.92,0.15
3,-18.0,0.9,10.0,90.0,10.0,0.0,488.27,1.0,70.01,0.92,0.22
4,-26.0,0.88,12.0,88.0,12.0,0.0,546.07,1.0,62.35,0.92,0.15
5,-48.0,0.88,12.0,88.0,12.0,0.0,405.47,1.0,68.07,0.92,0.08
6,-40.4,0.94,6.0,94.0,6.0,0.0,365.08,2.0,46.37,0.92,0.08
7,-40.0,0.89,11.0,89.0,11.0,0.0,558.68,1.0,62.74,0.92,0.1
8,21.0,0.21,79.0,21.0,79.0,0.0,412.95,16.0,45.54,0.92,0.34
9,83.67,0.65,35.0,65.0,35.0,0.0,511.38,8.0,38.89,0.92,0.42
10,-44.8,0.88,12.0,88.0,12.0,0.0,577.98,2.0,53.16,0.92,0.37
11,1.07,0.68,32.0,68.0,32.0,0.0,387.75,8.0,37.45,0.92,0.46
12,-13.73,0.62,38.0,62.0,38.0,0.0,638.12,8.0,53.94,0.92,0.41
13,-2.33,0.65,35.0,65.0,35.0,0.0,528.9,8.0,47.32,0.92,0.44
14,-10.8,0.76,24.0,76.0,24.0,0.0,376.82,4.0,53.91,0.92,0.27
15,22.0,0.22,78.0,22.0,78.0,0.0,445.3,16.0,46.91,0.92,0.3
16,-47.6,0.92,8.0,92.0,8.0,0.0,653.36,4.0,55.38,0.92,0.23
17,-1.13,0.59,41.0,59.0,41.0,0.0,649.32,8.0,48.71,0.92,0.28
18,-35.4,0.83,17.0,83.0,17.0,0.0,640.47,4.0,43.67,0.92,0.39
19,-26.6,0.87,13.0,87.0,13.0,0.0,436.71,4.0,40.77,0.92,0.35
20,19.0,0.19,81.0,19.0,81.0,0.0,478.55,16.0,39.75,0.92,0.42
21,17.0,0.17,83.0,17.0,83.0,0.0,474.05,16.0,50.48,0.92,0.43
22,-50.8,0.86,14.0,86.0,14.0,0.0,493.98,4.0,45.85,0.92,0.38
23,24.0,0.24,76.0,24.0,76.0,0.0,572.37,16.0,43.03,0.92,0.5
24,-30.0,0.9,10.0,90.0,10.0,0.0,487.22,1.0,54.46,0.92,0.41
25,80.4,0.58,42.0,58.0,42.0,0.0,546.97,8.0,43.94,0.92,0.52
26,-48.0,0.9,10.0,90.0,10.0,0.0,478.32,4.0,51.99,0.92,0.47
27,-22.53,0.92,8.0,92.0,8.0,0.0,555.7,2.0,67.57,0.92,0.43
28,-44.0,0.92,8.0,92.0,8.0,0.0,551.19,1.0,73.15,0.92,0.32
29,-46.8,0.88,12.0,88.0,12.0,0.0,610.99,2.0,62.36,0.92,0.3
30,-54.47,0.93,7.0,93.0,7.0,0.0,650.62,2.0,63.88,0.92,0.2
31,-38.87,0.87,13.0,87.0,13.0,0.0,419.17,2.0,56.7,0.92,0.21
32,-15.4,0.83,17.0,83.0,17.0,0.0,498.97,4.0,49.49,0.92,0.28
33,80.4,0.58,42.0,58.0,42.0,0.0,482.11,8.0,45.39,0.92,0.26
34,-33.8,0.81,19.0,81.0,19.0,0.0,651.15,4.0,41.89,0.92,0.29
35,-54.0,0.96,4.0,96.0,4.0,0.0,387.75,1.0,64.7,0.92,0.25
36,21.0,0.21,79.0,21.0,79.0,0.0,541.32,16.0,50.34,0.92,0.36
37,20.0,0.2,80.0,20.0,80.0,0.0,369.15,16.0,45.52,0.92,0.48
38,-1.73,0.62,38.0,62.0,38.0,0.0,576.2,8.0,41.46,0.92,0.5
39,5.67,0.65,35.0,65.0,35.0,0.0,497.47,8.0,47.2,0.92,0.23
40,15.0,0.15,85.0,15.0,85.0,0.0,504.77,16.0,51.64,0.92,0.27
41,-1.27,0.63,37.0,63.0,37.0,0.0,540.88,8.0,47.49,0.92,0.25
42,1.2,0.64,36.0,64.0,36.0,0.0,534.27,8.0,47.06,0.92,0.28
43,20.0,0.2,80.0,20.0,80.0,0.0,606.54,16.0,44.38,0.92,0.31
44,-1.93,0.53,47.0,53.0,47.0,0.0,519.76,8.0,39.11,0.92,0.26
45,16.0,0.16,84.0,16.0,84.0,0.0,515.25,16.0,44.28,0.92,0.28
46,-48.87,0.87,13.0,87.0,13.0,0.0,394.31,2.0,64.17,0.92,0.18
47,21.0,0.21,79.0,21.0,79.0,0.0,565.09,16.0,45.72,0.92,0.34
48,-14.8,0.86,14.0,86.0,14.0,0.0,583.73,4.0,41.02,0.92,0.37
49,-42.0,0.94,6.0,94.0,6.0,0.0,509.94,1.0,61.04,0.92,0.28
50,19.0,0.19,81.0,19.0,81.0,0.0,563.27,16.0,46.44,0.92,0.27
51,16.0,0.16,84.0,16.0,84.0,0.0,523.88,16.0,50.26,0.92,0.29
52,-34.67,0.9,10.0,90.0,10.0,0.0,488.38,2.0,58.66,0.92,0.22
53,-34.0,0.92,8.0,92.0,8.0,0.0,624.41,1.0,57.52,0.92,0.23
54,32.0,0.32,68.0,32.0,68.0,0.0,441.79,16.0,47.19,0.92,0.32
55,25.0,0.25,75.0,25.0,75.0,0.0,495.42,16.0,50.17,0.92,0.35
