episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
67,68.27,0.32,68.0,32.0,68.0,0.0,453.47,8.0,42.27,0.88,0.09
68,0.0,0.0,100.0,0.0,100.0,0.0,449.3,16.0,41.0,0.88,0.09
69,-49.6,0.72,28.0,72.0,28.0,0.0,420.92,4.0,38.69,0.88,0.07
70,0.0,0.0,100.0,0.0,100.0,0.0,566.02,16.0,40.0,0.88,0.09
71,44.8,0.74,26.0,74.0,26.0,0.0,548.63,4.0,42.93,0.88,0.08
72,-8.0,0.4,60.0,40.0,60.0,0.0,411.99,8.0,42.71,0.88,0.12
73,-53.2,0.74,26.0,74.0,26.0,0.0,424.49,4.0,37.69,0.88,0.08
74,31.4,0.77,23.0,77.0,23.0,0.0,470.06,4.0,42.87,0.88,0.09
75,-72.0,0.86,14.0,86.0,14.0,0.0,444.76,1.0,46.71,0.88,0.08
76,31.8,0.69,31.0,69.0,31.0,0.0,440.45,4.0,35.45,0.88,0.07
77,-51.67,0.75,25.0,75.0,25.0,0.0,361.67,2.0,52.24,0.88,0.1
78,0.0,0.0,100.0,0.0,100.0,0.0,501.54,16.0,40.67,0.88,0.18
79,-69.07,0.84,16.0,84.0,16.0,0.0,487.02,2.0,47.46,0.88,0.08
80,-12.6,0.43,57.0,43.0,57.0,0.0,525.49,8.0,50.0,0.88,0.12
81,0.0,0.0,100.0,0.0,100.0,0.0,492.49,16.0,40.7,0.88,0.22
82,73.87,0.44,56.0,44.0,56.0,0.0,452.24,8.0,47.57,0.88,0.18
83,35.8,0.69,31.0,69.0,31.0,0.0,382.09,4.0,54.53,0.88,0.1
84,23.0,0.75,25.0,75.0,25.0,0.0,414.37,4.0,38.58,0.88,0.11
85,-12.6,0.43,57.0,43.0,57.0,0.0,386.26,8.0,48.49,0.88,0.12
86,0.0,0.0,100.0,0.0,100.0,0.0,646.81,16.0,39.79,0.88,0.16
87,0.0,0.0,100.0,0.0,100.0,0.0,478.62,16.0,37.56,0.88,0.16
88,-38.8,0.66,34.0,66.0,34.0,0.0,540.52,4.0,52.91,0.88,0.1
89,44.2,0.71,29.0,71.0,29.0,0.0,381.22,4.0,44.75,0.88,0.11
90,9.13,0.87,13.0,87.0,13.0,0.0,371.82,2.0,43.81,0.88,0.1
91,-76.0,0.88,12.0,88.0,12.0,0.0,596.15,1.0,43.43,0.88,0.09
92,-11.07,0.42,58.0,42.0,58.0,0.0,671.91,8.0,46.19,0.88,0.11
93,-38.8,0.66,34.0,66.0,34.0,0.0,341.26,4.0,44.01,0.88,0.1
94,0.0,0.0,100.0,0.0,100.0,0.0,570.56,16.0,40.32,0.88,0.15
95,31.0,0.75,25.0,75.0,25.0,0.0,333.58,4.0,39.53,0.88,0.16
96,76.2,0.49,51.0,49.0,51.0,0.0,378.57,8.0,48.24,0.88,0.11
97,-55.53,0.77,23.0,77.0,23.0,0.0,488.75,2.0,41.37,0.88,0.12
98,-74.0,0.87,13.0,87.0,13.0,0.0,474.74,1.0,53.02,0.88,0.1
99,0.0,0.0,100.0,0.0,100.0,0.0,586.29,16.0,36.83,0.88,0.2
100,-59.4,0.79,21.0,79.0,21.0,0.0,394.61,2.0,55.99,0.88,0.11
