episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
68,6.33,0.45,55.0,45.0,55.0,0.0,214.47,2.0,56.29,0.75,0.14
69,80.0,0.0,100.0,0.0,100.0,0.0,533.89,4.0,70.58,0.75,0.2
70,-1.4,0.49,51.0,49.0,51.0,0.0,462.87,2.0,58.58,0.75,0.13
71,80.0,0.0,100.0,0.0,100.0,0.0,478.4,4.0,66.63,0.75,0.17
72,80.0,0.0,100.0,0.0,100.0,0.0,511.75,4.0,64.37,0.75,0.19
73,80.0,0.0,100.0,0.0,100.0,0.0,531.17,4.0,71.21,0.75,0.14
74,2.47,0.47,53.0,47.0,53.0,0.0,617.55,2.0,61.2,0.75,0.12
75,0.53,0.48,52.0,48.0,52.0,0.0,304.46,2.0,44.12,0.75,0.14
76,80.0,0.0,100.0,0.0,100.0,0.0,452.52,4.0,66.58,0.75,0.23
77,80.0,0.0,100.0,0.0,100.0,0.0,450.22,4.0,59.84,0.75,0.16
78,80.0,0.0,100.0,0.0,100.0,0.0,375.35,4.0,67.82,0.75,0.22
79,53.33,0.0,100.0,0.0,100.0,0.0,494.95,8.0,35.81,0.75,0.16
80,0.0,0.0,100.0,0.0,100.0,0.0,372.89,16.0,16.47,0.75,0.19
81,80.0,0.0,100.0,0.0,100.0,0.0,648.6,4.0,72.23,0.75,0.24
82,80.0,0.0,100.0,0.0,100.0,0.0,331.49,4.0,60.23,0.75,0.17
83,16.0,0.4,60.0,40.0,60.0,0.0,590.97,2.0,52.08,0.75,0.16
84,53.33,0.0,100.0,0.0,100.0,0.0,546.99,8.0,33.48,0.75,0.32
85,53.33,0.0,100.0,0.0,100.0,0.0,356.21,8.0,34.45,0.75,0.36
86,0.0,0.0,100.0,0.0,100.0,0.0,427.96,16.0,16.99,0.75,0.37
87,0.0,0.0,100.0,0.0,100.0,0.0,370.88,16.0,16.71,0.75,0.26
88,0.0,0.0,100.0,0.0,100.0,0.0,517.38,16.0,16.24,0.75,0.33
89,0.53,0.48,52.0,48.0,52.0,0.0,455.56,2.0,65.68,0.75,0.28
90,8.27,0.44,56.0,44.0,56.0,0.0,468.34,2.0,58.1,0.75,0.14
91,53.33,0.0,100.0,0.0,100.0,0.0,544.97,8.0,32.53,0.75,0.16
92,80.0,0.0,100.0,0.0,100.0,0.0,462.59,4.0,66.56,0.75,0.19
93,-5.27,0.51,49.0,51.0,49.0,0.0,520.54,2.0,54.6,0.75,0.13
94,80.0,0.0,100.0,0.0,100.0,0.0,236.04,4.0,71.81,0.75,0.17
95,0.0,0.0,100.0,0.0,100.0,0.0,409.11,16.0,16.43,0.75,0.15
96,-54.0,0.77,23.0,77.0,23.0,0.0,598.86,1.0,49.66,0.75,0.15
97,-48.0,0.74,26.0,74.0,26.0,0.0,443.04,1.0,58.34,0.75,0.15
98,80.0,0.0,100.0,0.0,100.0,0.0,324.88,4.0,71.92,0.75,0.17
99,-58.0,0.79,21.0,79.0,21.0,0.0,413.14,1.0,52.44,0.75,0.16
100,0.0,0.0,100.0,0.0,100.0,0.0,632.95,16.0,16.86,0.75,0.13
