episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,-84.53,0.92,8.0,92.0,8.0,0.0,178.25,2.0,66.94,0.75,0.12
2,90.2,0.79,21.0,79.0,21.0,0.0,525.55,8.0,20.18,0.75,0.15
3,-68.0,0.84,16.0,84.0,16.0,0.0,405.95,1.0,60.67,0.75,0.13
4,0.0,0.0,100.0,0.0,100.0,0.0,401.51,16.0,47.67,0.75,0.27
5,-70.87,0.81,19.0,81.0,19.0,0.0,487.6,8.0,21.73,0.75,0.18
6,-70.0,0.85,15.0,85.0,15.0,0.0,568.42,1.0,63.38,0.75,0.21
7,80.0,0.87,13.0,87.0,13.0,0.0,203.55,1.0,60.48,0.75,0.2
8,80.0,0.86,14.0,86.0,14.0,0.0,311.07,1.0,63.91,0.75,0.2
9,88.8,0.76,24.0,76.0,24.0,0.0,290.38,8.0,20.83,0.75,0.23
10,-38.8,0.66,34.0,66.0,34.0,0.0,718.21,4.0,43.92,0.75,0.18
11,0.0,0.0,100.0,0.0,100.0,0.0,503.29,16.0,48.36,0.75,0.3
12,-74.87,0.87,13.0,87.0,13.0,0.0,597.88,2.0,67.42,0.75,0.21
13,72.0,0.85,15.0,85.0,15.0,0.0,379.79,1.0,69.31,0.75,0.23
14,0.0,0.0,100.0,0.0,100.0,0.0,347.18,16.0,46.49,0.75,0.3
15,-60.13,0.74,26.0,74.0,26.0,0.0,138.29,8.0,19.78,0.75,0.19
16,-84.53,0.92,8.0,92.0,8.0,0.0,354.49,2.0,64.7,0.75,0.18
17,-47.87,0.66,34.0,66.0,34.0,0.0,662.85,8.0,18.05,0.75,0.1
18,0.0,0.0,100.0,0.0,100.0,0.0,346.89,16.0,48.87,0.75,0.13
19,-63.2,0.76,24.0,76.0,24.0,0.0,229.42,8.0,22.54,0.75,0.09
20,-47.8,0.71,29.0,71.0,29.0,0.0,368.74,4.0,34.14,0.75,0.07
