1,-44.99,0.67,33.0,211.81,5.99,9.75,0.59,0.82

1,-32.36,0.6,40.0,196.35,5.64,11.51,0.54,0.82
1,-39.85,0.64,36.0,198.06,5.94,10.94,0.55,0.82
2,-41.14,0.48,52.0,224.0,14.02,5.81,0.64,0.812,-42.76,0.49,51.0,224.69,14.16,5.56,0.65,0.81
3,-51.42,0.58,42.0,272.28,13.65,7.98,0.63,0.73
4,-41.71,0.53,47.0,392.57,12.4,10.01,0.61,0.7
4,-41.29,0.53,47.0,393.77,12.26,10.69,0.58,0.7
4,-39.71,0.52,48.0,389.75,12.16,11.05,0.59,0.7
5,-53.84,0.64,36.0,422.45,11.76,9.68,0.42,0.68
5,-46.43,0.55,45.0,403.15,13.14,5.75,0.56,0.68
6,-19.54,0.46,54.0,260.12,8.65,15.64,0.25,0.63
6,-12.1,0.41,59.0,252.37,8.65,16.68,0.29,0.63

7,-29.43,0.49,51.0,223.52,10.24,12.2,0.42,0.91
7,-27.8,0.5,50.0,224.14,9.34,13.72,0.4,0.91
1

7,-30.28,0.5,50.0,229.14,10.08,11.95,0.41,0.91
8,52.65,0.19,81.0,222.4,2.73,35.92,0.13,0.87

8,47.45,0.22,78.0,223.19,2.64,34.06,0.12,0.87
9,-38.54,0.52,48.0,466.09,11.79,12.59,0.53,1.06
9,-40.71,0.54,46.0,467.44,11.67,12.68,0.52,1.06
10,14.07,0.36,64.0,328.08,4.27,27.46,0.33,0.78
10,7.46,0.38,62.0,318.02,5.0,21.58,0.4,0.78
8
10,-7.6,0.46,54.0,311.85,5.33,20.6,0.39,0.78
11,-3.84,0.33,67.0,275.52,9.47,21.19,0.39,0.65
11,4.39,0.34,66.0,289.96,7.28,26.51,0.22,0.65

11,8.43,0.32,68.0,246.66,7.08,28.06,0.26,0.65
12,52.23,0.2,80.0,307.36,2.46,36.6,0.27,0.91

12,54.03,0.19,81.0,320.7,2.48,35.77,0.27,0.92
12,53.2,0.2,80.0,302.15,2.27,34.17,0.33,0.91


13,7.18,0.3,70.0,359.42,8.03,17.61,0.37,0.88
13,0.6,0.34,66.0,350.74,8.14,17.36,0.42,0.88

13,-1.67,0.37,63.0,355.37,7.59,20.1,0.34,0.88

13,-6.5,0.39,61.0,378.37,8.01,17.26,0.42,0.88
14,56.94,0.12,88.0,192.1,4.25,25.79,0.24,0.81
14,19.61,0.25,75.0,272.33,7.08,19.85,0.16,0.81
15,50.13,0.15,85.0,262.9,4.51,33.85,0.26,0.84

15,52.29,0.19,81.0,233.59,2.8,35.33,0.18,0.84

15,50.32,0.14,86.0,272.39,4.78,30.62,0.24,0.84
16,62.97,0.09,91.0,259.19,4.14,32.73,0.21,0.88
16,58.6,0.14,86.0,346.43,3.34,35.2,0.39,0.88

16,53.36,0.12,88.0,322.16,4.86,28.93,0.35,0.88
17,28.08,0.26,74.0,367.37,5.04,27.28,0.37,0.85
17,34.31,0.24,76.0,317.68,4.49,28.82,0.25,0.85
17,29.89,0.28,72.0,305.75,3.94,28.09,0.21,0.85
17,24.78,0.3,70.0,340.65,4.26,26.72,0.22,0.85
18,54.32,0.16,84.0,217.22,3.44,31.04,0.3,0.75

18,38.99,0.17,83.0,271.65,5.88,26.31,0.13,0.75
18,24.28,0.28,72.0,303.35,5.11,25.4,0.21,0.75

19,-14.4,0.24,76.0,298.7,14.11,11.15,0.53,0.81
19,20.8,0.2,80.0,320.5,8.35,26.26,0.19,0.81
19,-7.6,0.18,82.0,305.49,14.1,11.24,0.45,0.81
19,8.6,0.17,83.0,296.55,11.37,18.55,0.4,0.81

19,9.2,0.14,86.0,281.77,11.95,16.71,0.46,0.81
20,58.67,0.14,86.0,240.71,3.32,40.1,0.28,1.12

20,48.7,0.2,80.0,244.19,3.12,40.13,0.2,1.12
20,37.89,0.27,73.0,269.66,2.67,39.34,0.28,1.12
20,43.41,0.22,78.0,263.25,3.42,36.22,0.2,1.12

21,2.6,0.15,85.0,342.05,12.89,12.59,0.35,1.0
1
21,-1.93,0.19,81.0,363.86,12.84,12.81,0.23,1.02121,-3.2,0.16,84.0,304.54,13.71,11.72,0.39,1.0
22,23.62,0.24,76.0,342.38,6.6,26.93,0.26,0.74
22,17.49,0.29,71.0,345.28,6.18,28.11,0.38,0.75
22,22.06,0.28,72.0,339.32,5.57,29.17,0.45,0.7522,11.47,0.33,67.0,355.14,6.04,28.4,0.32,0.75
23,42.2,0.11,89.0,409.2,7.03,27.23,0.48,0.74

23,45.8,0.13,87.0,422.33,5.86,29.72,0.53,0.74
23,36.4,0.14,86.0,413.66,7.21,26.65,0.47,0.74

23,28.0,0.14,86.0,419.57,8.67,23.07,0.35,0.74
24,58.67,0.12,88.0,323.36,3.95,35.34,0.44,0.824,73.6,0.04,96.0,318.28,3.88,35.76,0.39,0.8

24,70.0,0.06,94.0,316.18,3.87,35.68,0.39,0.8
25,39.23,0.14,86.0,344.73,6.72,24.43,0.3,0.94

25,35.17,0.14,86.0,342.52,7.42,22.08,0.3,0.93
25,29.84,0.17,83.0,378.19,7.53,22.3,0.36,0.94
26,27.6,0.3,70.0,284.06,3.66,32.17,0.42,0.8
1
26,28.22,0.3,70.0,289.24,3.52,32.27,0.4,0.8

6,31.0,0.28,72.0,282.97,3.71,32.31,0.39,0.8
26,31.94,0.28,72.0,292.97,3.51,32.59,0.4,0.8
27,36.52,0.32,68.0,329.26,1.33,33.79,0.16,0.7927,53.16,0.23,77.0,293.34,1.55,36.51,0.16,0.79
27,42.5,0.29,71.0,313.9,1.32,33.57,0.14,0.79

28,26.6,0.29,71.0,289.75,4.25,25.56,0.28,0.82

24.47,0.32,68.0,314.78,3.54,26.28,0.36,0.82
29,78.87,0.0,100.0,317.97,4.17,42.12,0.33,0.59
29,77.4,0.01,99.0,332.8,4.12,42.19,0.27,0.59


30,56.07,0.18,82.0,524.78,2.45,31.78,0.42,0.8430,50.55,0.18,82.0,523.18,3.46,28.68,0.29,0.84330,43.82,0.24,76.0,473.83,2.61,31.78,0.42,0.84
31,74.6,0.02,98.0,385.86,4.28,36.25,0.34,1.17
31,67.03,0.05,95.0,393.64,4.63,35.79,0.31,1.17
31,63.96,0.07,93.0,383.45,4.55,35.73,0.37,1.17
32,41.0,0.22,78.0,422.42,3.88,30.53,0.53,0.86

32,45.87,0.2,80.0,439.21,3.65,31.44,0.55,0.86
332,30.29,0.29,71.0,565.22,3.47,32.06,0.58,0.86
33,83.8,0.03,97.0,448.39,2.58,39.28,0.27,0.95
33,83.2,0.02,98.0,426.99,2.96,39.14,0.16,0.95
33,80.6,0.03,97.0,425.12,3.07,39.31,0.16,0.95
34,44.13,0.2,80.0,379.85,3.98,28.02,0.35,0.49
34,31.6,0.3,70.0,425.7,2.8,29.0,0.54,0.5
34,41.53,0.22,78.0,354.26,3.78,29.25,0.33,0.5
35,36.2,0.3,70.0,413.01,1.81,33.96,0.3,0.67


35,30.6,0.32,68.0,325.68,2.19,31.04,0.42,0.67
35,26.4,0.36,64.0,410.68,1.38,31.95,0.43,0.67
36,62.07,0.15,85.0,332.24,2.4,34.55,0.41,0.83

36,47.8,0.22,78.0,307.34,2.58,30.81,0.47,0.83
37,65.0,0.13,87.0,391.43,2.55,38.69,0.24,0.88

37,65.4,0.13,87.0,374.27,2.48,39.02,0.31,0.88
38,78.07,0.05,95.0,226.99,2.88,35.01,0.69,0.61
39,83.93,0.03,97.0,423.83,2.56,38.44,0.45,0.56
9,79.13,0.03,97.0,266.04,3.3,36.52,0.39,0.56

40,74.93,0.0,100.0,532.49,4.76,34.17,0.35,1.41
,74.13,0.0,100.0,395.89,4.88,34.6,0.36,1.41
41,47.0,0.23,77.0,403.27,2.36,36.52,0.49,1.18
41,38.67,0.26,74.0,299.39,2.89,35.32,0.44,1.1841,44.47,0.22,78.0,395.05,3.22,34.42,0.37,1.18
41,52.47,0.18,82.0,394.02,3.11,36.52,0.38,1.18
42,37.2,0.31,69.0,359.9,1.17,32.29,0.35,1.11
242,41.0,0.29,71.0,325.96,1.21,32.89,0.35,1.11
