episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,-66.93,0.8,20.0,80.0,20.0,0.0,305.17,6.2,17.46,0.4,0.07
2,-39.4,0.63,37.0,63.0,37.0,0.0,377.92,6.43,40.24,0.49,0.08
3,-75.4,0.84,16.0,84.0,16.0,0.0,311.61,7.94,20.27,0.25,0.05
4,-44.4,0.53,47.0,53.0,47.0,0.0,382.31,13.26,23.7,0.61,0.09
5,-6.07,0.23,77.0,23.0,77.0,0.0,385.97,12.7,36.03,0.5,0.1
6,-75.67,0.85,15.0,85.0,15.0,0.0,369.95,6.67,29.12,0.38,0.07
7,79.8,0.87,13.0,87.0,13.0,0.0,373.37,1.23,33.48,0.37,0.07
8,-74.47,0.86,14.0,86.0,14.0,0.0,242.96,3.64,31.5,0.29,0.08
9,18.53,0.26,74.0,26.0,74.0,0.0,358.87,6.97,49.08,0.49,0.11
10,-52.8,0.7,30.0,70.0,30.0,0.0,387.46,7.4,19.5,0.23,0.07
11,-46.13,0.63,37.0,63.0,37.0,0.0,480.81,9.16,29.38,0.21,0.09
12,-58.27,0.72,28.0,72.0,28.0,0.0,449.16,8.64,14.43,0.18,0.08
13,70.33,0.85,15.0,85.0,15.0,0.0,295.57,2.67,38.27,0.28,0.07
14,1.4,0.05,95.0,5.0,95.0,0.0,323.06,14.99,24.8,0.19,0.09
15,-16.4,0.44,56.0,44.0,56.0,0.0,217.89,8.61,34.9,0.24,0.08
16,-60.07,0.75,25.0,75.0,25.0,0.0,354.0,7.04,14.73,0.07,0.07
17,-16.67,0.34,66.0,34.0,66.0,0.0,404.59,12.06,25.89,0.52,0.09
18,-23.13,0.3,70.0,30.0,70.0,0.0,214.57,14.53,26.32,0.44,0.11
19,-0.8,0.3,70.0,30.0,70.0,0.0,297.64,9.74,38.75,0.36,0.09
20,-57.67,0.71,29.0,71.0,29.0,0.0,523.72,9.1,14.42,0.2,0.06
21,91.6,0.84,16.0,84.0,16.0,0.0,288.92,3.25,28.57,0.28,0.07
22,-49.87,0.72,28.0,72.0,28.0,0.0,406.87,4.14,23.09,0.07,0.07
23,15.53,0.17,83.0,17.0,83.0,0.0,272.15,10.12,36.75,0.22,0.09
24,-62.33,0.74,26.0,74.0,26.0,0.0,494.02,9.27,26.54,0.38,0.07
25,-65.8,0.78,22.0,78.0,22.0,0.0,333.75,7.68,18.2,0.25,0.07
26,-25.53,0.34,66.0,34.0,66.0,0.0,398.8,14.08,27.88,0.42,0.08
27,-77.93,0.87,13.0,87.0,13.0,0.0,324.46,5.54,23.84,0.13,0.05
28,-26.07,0.53,47.0,53.0,47.0,0.0,378.41,7.4,52.32,0.51,0.08
29,78.53,0.77,23.0,77.0,23.0,0.0,458.11,1.96,28.31,0.18,0.08
30,-81.47,0.9,10.0,90.0,10.0,0.0,455.11,3.2,31.26,0.5,0.06
31,-33.4,0.43,57.0,43.0,57.0,0.0,305.88,13.47,22.72,0.37,0.08
32,-70.33,0.82,18.0,82.0,18.0,0.0,405.5,6.28,22.4,0.14,0.07
