episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
68,62.53,0.12,88.0,12.0,88.0,0.0,330.74,3.3,29.77,0.09,0.1
69,26.47,0.21,79.0,21.0,79.0,0.0,486.3,6.99,22.52,0.45,0.1
70,52.13,0.13,87.0,13.0,87.0,0.0,379.4,4.77,31.03,0.3,0.1
71,25.8,0.31,69.0,31.0,69.0,0.0,448.48,3.65,31.52,0.45,0.12
72,19.13,0.39,61.0,39.0,61.0,0.0,460.38,1.7,31.56,0.3,0.11
73,81.53,0.01,99.0,1.0,99.0,0.0,399.11,3.49,38.6,0.17,0.11
74,46.8,0.21,79.0,21.0,79.0,0.0,403.78,3.13,35.63,0.44,0.11
75,52.0,0.0,100.0,0.0,100.0,0.0,307.83,8.2,19.6,0.04,0.13
76,37.6,0.24,76.0,24.0,76.0,0.0,439.77,3.84,30.62,0.23,0.09
77,73.33,0.06,94.0,6.0,94.0,0.0,445.1,3.34,31.27,0.34,0.11
78,76.0,0.02,98.0,2.0,98.0,0.0,384.85,4.06,33.59,0.38,0.11
79,54.47,0.13,87.0,13.0,87.0,0.0,355.62,4.37,29.24,0.23,0.09
80,29.6,0.0,100.0,0.0,100.0,0.0,401.37,11.56,18.34,0.23,0.12
81,83.87,0.0,100.0,0.0,100.0,0.0,383.7,3.42,36.46,0.34,0.12
82,44.53,0.0,100.0,0.0,100.0,0.0,368.47,9.32,18.23,0.1,0.1
83,44.8,0.0,100.0,0.0,100.0,0.0,374.7,9.28,22.84,0.21,0.11
84,81.2,0.0,100.0,0.0,100.0,0.0,371.2,3.82,41.27,0.56,0.1
85,68.53,0.0,100.0,0.0,100.0,0.0,359.83,5.72,29.49,0.14,0.1
86,-4.6,0.41,59.0,41.0,59.0,0.0,462.23,6.75,23.42,0.08,0.09
87,46.93,0.0,100.0,0.0,100.0,0.0,329.13,8.96,24.1,0.18,0.11
88,19.13,0.17,83.0,17.0,83.0,0.0,308.48,9.47,19.35,0.24,0.1
89,47.67,0.23,77.0,23.0,77.0,0.0,351.49,2.23,37.08,0.2,0.09
90,44.53,0.0,100.0,0.0,100.0,0.0,288.17,9.32,20.61,0.1,0.12
91,36.0,0.18,82.0,18.0,82.0,0.0,426.96,6.12,24.91,0.46,0.11
92,53.93,0.21,79.0,21.0,79.0,0.0,374.05,1.77,34.4,0.29,0.09
93,77.73,0.0,100.0,0.0,100.0,0.0,368.12,4.34,30.07,0.14,0.12
94,14.2,0.27,73.0,27.0,73.0,0.0,217.5,7.53,25.36,0.24,0.1
95,46.13,0.0,100.0,0.0,100.0,0.0,292.96,9.08,21.53,0.09,0.09
96,-36.47,0.64,36.0,64.0,36.0,0.0,423.62,4.53,14.76,0.29,0.06
97,-11.2,0.45,55.0,45.0,55.0,0.0,350.97,6.78,24.45,0.27,0.12
98,79.2,0.0,100.0,0.0,100.0,0.0,243.8,4.12,34.44,0.1,0.09
99,-42.0,0.5,50.0,50.0,50.0,0.0,387.99,13.6,10.38,0.28,0.07
100,45.6,0.0,100.0,0.0,100.0,0.0,367.97,9.16,23.03,0.15,0.1
