episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,-89.2,0.92,8.0,92.0,8.0,0.0,431.42,10.75,22.79,0.19,0.06
2,-52.13,0.72,28.0,72.0,28.0,0.0,396.78,5.36,46.49,0.25,0.08
3,-78.33,0.84,16.0,84.0,16.0,0.0,329.76,10.69,20.55,0.12,0.07
4,-53.93,0.68,32.0,68.0,32.0,0.0,375.82,9.41,32.57,0.36,0.08
5,21.73,0.09,91.0,9.0,91.0,0.0,335.4,10.93,59.72,0.29,0.1
6,-75.4,0.85,15.0,85.0,15.0,0.0,465.44,6.4,35.71,0.32,0.11
7,79.4,0.87,13.0,87.0,13.0,0.0,222.19,1.69,42.04,0.4,0.1
8,-74.2,0.86,14.0,86.0,14.0,0.0,297.34,3.36,41.12,0.07,0.12
9,-14.6,0.46,54.0,46.0,54.0,0.0,333.33,7.28,63.68,0.43,0.11
10,-56.4,0.73,27.0,73.0,27.0,0.0,397.66,6.78,25.22,0.19,0.1
11,-55.4,0.7,30.0,70.0,30.0,0.0,458.41,8.7,45.15,0.22,0.12
12,-79.0,0.87,13.0,87.0,13.0,0.0,446.33,6.77,34.81,0.21,0.11
13,70.27,0.85,15.0,85.0,15.0,0.0,246.06,2.73,48.59,0.28,0.13
14,-8.2,0.13,87.0,13.0,87.0,0.0,283.31,15.17,31.62,0.28,0.13
15,-18.87,0.41,59.0,41.0,59.0,0.0,221.11,10.37,48.03,0.37,0.12
16,-85.07,0.92,8.0,92.0,8.0,0.0,210.59,3.0,44.8,0.5,0.11
17,-30.53,0.42,58.0,42.0,58.0,0.0,416.11,13.03,32.99,0.55,0.09
18,-30.47,0.39,61.0,39.0,61.0,0.0,384.73,13.9,35.27,0.44,0.1
19,-26.67,0.4,60.0,40.0,60.0,0.0,370.61,12.67,40.74,0.52,0.16
20,-60.87,0.71,29.0,71.0,29.0,0.0,414.16,10.76,14.98,0.2,0.08
21,88.4,0.86,14.0,86.0,14.0,0.0,327.42,2.71,38.87,0.32,0.08
22,-71.07,0.84,16.0,84.0,16.0,0.0,311.56,3.88,39.17,0.16,0.07
23,11.67,0.23,77.0,23.0,77.0,0.0,331.7,9.25,50.02,0.18,0.09
24,-63.73,0.75,25.0,75.0,25.0,0.0,503.64,9.24,41.88,0.35,0.08
25,-68.4,0.79,21.0,79.0,21.0,0.0,308.98,8.43,21.48,0.35,0.07
