episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
47,87.47,0.8,20.0,80.0,20.0,0.0,372.31,5.9,50.11,0.3,0.09
48,-76.27,0.86,14.0,86.0,14.0,0.0,418.89,5.57,85.14,0.11,0.08
49,85.0,0.86,14.0,86.0,14.0,0.0,345.72,4.21,59.26,0.36,0.08
50,-52.4,0.6,40.0,60.0,40.0,0.0,381.35,13.15,70.73,0.57,0.1
51,-33.0,0.38,62.0,38.0,62.0,0.0,373.59,14.79,67.19,0.44,0.09
52,-76.6,0.87,13.0,87.0,13.0,0.0,492.07,4.0,80.06,0.75,0.07
53,-68.47,0.84,16.0,84.0,16.0,0.0,392.15,1.44,84.97,0.53,0.07
54,-44.0,0.52,48.0,52.0,48.0,0.0,363.65,13.5,64.24,0.61,0.09
55,-65.2,0.73,27.0,73.0,27.0,0.0,393.62,11.67,45.23,0.47,0.08
56,-59.0,0.69,31.0,69.0,31.0,0.0,420.76,11.16,71.77,0.56,0.1
57,-69.0,0.71,29.0,71.0,29.0,0.0,403.21,14.97,56.82,0.68,0.1
58,65.93,0.84,16.0,84.0,16.0,0.0,204.74,2.94,73.94,0.25,0.09
59,97.73,0.86,14.0,86.0,14.0,0.0,475.4,3.43,88.25,0.61,0.06
60,97.73,0.84,16.0,84.0,16.0,0.0,458.08,3.12,87.65,0.53,0.08
61,-20.0,0.26,74.0,26.0,74.0,0.0,369.44,14.78,67.19,0.44,0.1
62,-65.47,0.74,26.0,74.0,26.0,0.0,329.01,11.08,64.06,0.37,0.08
63,-89.0,0.93,7.0,93.0,7.0,0.0,395.31,7.43,50.77,0.11,0.06
64,99.6,0.91,9.0,91.0,9.0,0.0,460.05,1.67,83.52,0.58,0.06
65,-58.67,0.73,27.0,73.0,27.0,0.0,419.6,8.04,70.38,0.23,0.08
66,-81.33,0.86,14.0,86.0,14.0,0.0,307.07,11.0,44.18,0.36,0.08
67,-83.27,0.88,12.0,88.0,12.0,0.0,467.25,10.08,38.41,0.42,0.07
68,67.13,0.91,9.0,91.0,9.0,0.0,238.85,2.44,79.91,0.25,0.08
69,-81.47,0.86,14.0,86.0,14.0,0.0,430.02,11.14,46.85,0.5,0.09
70,76.8,0.91,9.0,91.0,9.0,0.0,298.9,3.0,80.8,0.19,0.07
71,98.33,0.89,11.0,89.0,11.0,0.0,418.13,3.27,84.46,0.2,0.08
72,99.4,0.9,10.0,90.0,10.0,0.0,384.65,1.9,87.52,0.4,0.08
73,97.87,0.86,14.0,86.0,14.0,0.0,353.48,3.29,86.18,0.18,0.08
74,99.13,0.91,9.0,91.0,9.0,0.0,351.55,2.44,85.5,0.25,0.1
75,-75.53,0.83,17.0,83.0,17.0,0.0,258.72,9.41,44.03,0.25,0.1
76,-78.0,0.86,14.0,86.0,14.0,0.0,372.45,7.43,63.78,0.29,0.08
77,97.27,0.79,21.0,79.0,21.0,0.0,397.34,2.95,83.52,0.08,0.07
78,78.67,0.91,9.0,91.0,9.0,0.0,326.23,3.22,83.14,0.53,0.07
79,86.87,0.82,18.0,82.0,18.0,0.0,391.09,6.94,41.27,0.36,0.07
80,-38.8,0.42,58.0,42.0,58.0,0.0,432.23,15.17,61.29,0.39,0.11
81,77.0,0.91,9.0,91.0,9.0,0.0,351.74,2.67,82.26,0.47,0.11
82,-72.2,0.81,19.0,81.0,19.0,0.0,364.25,9.05,47.27,0.12,0.1
83,-74.73,0.85,15.0,85.0,15.0,0.0,395.38,5.73,70.06,0.35,0.07
84,84.47,0.83,17.0,83.0,17.0,0.0,411.89,4.12,75.24,0.16,0.08
85,71.6,0.84,16.0,84.0,16.0,0.0,363.1,7.0,46.57,0.34,0.08
86,-67.07,0.73,27.0,73.0,27.0,0.0,408.25,12.7,54.86,0.51,0.09
87,-36.73,0.49,51.0,49.0,51.0,0.0,393.01,12.39,71.98,0.5,0.09
88,-63.93,0.74,26.0,74.0,26.0,0.0,415.21,10.19,46.67,0.35,0.09
89,99.13,0.93,7.0,93.0,7.0,0.0,471.39,2.86,84.67,0.54,0.07
90,-81.47,0.88,12.0,88.0,12.0,0.0,354.44,7.83,51.63,0.21,0.06
91,79.6,0.8,20.0,80.0,20.0,0.0,440.91,5.8,47.06,0.15,0.08
92,98.73,0.85,15.0,85.0,15.0,0.0,374.92,2.27,85.38,0.32,0.07
93,73.6,0.86,14.0,86.0,14.0,0.0,383.67,3.57,75.41,0.18,0.08
94,-80.8,0.89,11.0,89.0,11.0,0.0,337.92,4.82,74.64,0.16,0.08
95,-49.33,0.6,40.0,60.0,40.0,0.0,365.22,12.0,59.02,0.36,0.11
96,70.6,0.86,14.0,86.0,14.0,0.0,421.89,4.64,66.13,0.36,0.07
97,-79.2,0.88,12.0,88.0,12.0,0.0,406.0,5.0,70.35,0.25,0.07
98,76.53,0.92,8.0,92.0,8.0,0.0,253.51,3.75,79.51,0.25,0.07
99,-85.0,0.87,13.0,87.0,13.0,0.0,369.02,13.69,32.13,0.4,0.06
100,-47.0,0.47,53.0,47.0,53.0,0.0,430.57,16.0,52.03,0.55,0.08
