episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
1,-21.87,0.48,52.0,48.0,52.0,0.0,317.71,8.46,37.14,0.15,0.09
2,45.27,0.17,83.0,17.0,83.0,0.0,287.6,4.75,60.51,0.24,0.09
3,-64.73,0.73,27.0,73.0,27.0,0.0,309.48,11.41,21.78,0.19,0.06
4,14.47,0.34,66.0,34.0,66.0,0.0,411.02,4.98,57.82,0.52,0.09
5,19.93,0.12,88.0,12.0,88.0,0.0,385.81,10.56,31.29,0.36,0.11
6,-43.4,0.68,32.0,68.0,32.0,0.0,416.7,4.47,51.81,0.17,0.06
7,-47.93,0.73,27.0,73.0,27.0,0.0,257.82,2.07,54.88,0.08,0.07
8,-57.8,0.77,23.0,77.0,23.0,0.0,303.22,3.48,43.08,0.14,0.06
9,24.07,0.25,75.0,25.0,75.0,0.0,373.23,6.19,45.58,0.28,0.08
10,24.0,0.19,81.0,19.0,81.0,0.0,292.24,8.04,44.41,0.23,0.09
11,-22.4,0.52,48.0,52.0,48.0,0.0,435.45,6.75,38.27,0.21,0.09
12,-35.33,0.58,42.0,58.0,42.0,0.0,448.81,7.9,26.99,0.07,0.11
13,-51.73,0.75,25.0,75.0,25.0,0.0,401.36,2.04,52.53,0.29,0.07
14,9.6,0.0,100.0,0.0,100.0,0.0,365.43,14.56,19.97,0.15,0.09
15,35.33,0.14,86.0,14.0,86.0,0.0,270.87,7.4,46.45,0.22,0.09
16,-14.93,0.46,54.0,46.0,54.0,0.0,243.54,7.37,38.9,0.11,0.08
17,-3.93,0.28,72.0,28.0,72.0,0.0,406.38,10.99,28.23,0.46,0.11
18,-13.93,0.35,65.0,35.0,65.0,0.0,302.88,11.14,31.16,0.19,0.08
19,23.33,0.2,80.0,20.0,80.0,0.0,306.82,7.88,39.91,0.14,0.09
20,36.53,0.0,100.0,0.0,100.0,0.0,367.12,10.52,37.25,0.26,0.13
21,-3.8,0.48,52.0,48.0,52.0,0.0,328.49,3.25,69.39,0.35,0.09
22,8.87,0.41,59.0,41.0,59.0,0.0,346.12,3.32,48.84,0.22,0.09
23,53.87,0.0,100.0,0.0,100.0,0.0,376.07,7.92,43.31,0.34,0.11
24,10.27,0.21,79.0,21.0,79.0,0.0,301.38,10.06,32.36,0.34,0.1
25,13.6,0.26,74.0,26.0,74.0,0.0,329.57,7.97,49.22,0.28,0.08
26,-8.6,0.2,80.0,20.0,80.0,0.0,411.74,13.86,19.77,0.49,0.09
27,-56.47,0.77,23.0,77.0,23.0,0.0,460.05,2.61,42.14,0.38,0.09
28,45.07,0.12,88.0,12.0,88.0,0.0,338.14,6.27,51.2,0.18,0.12
29,-15.87,0.55,45.0,55.0,45.0,0.0,432.79,2.96,49.22,0.49,0.11
30,-62.07,0.8,20.0,80.0,20.0,0.0,487.78,2.55,49.16,0.17,0.07
31,-0.93,0.26,74.0,26.0,74.0,0.0,307.03,10.92,26.41,0.18,0.09
32,-5.6,0.47,53.0,47.0,53.0,0.0,397.5,4.28,53.67,0.56,0.1
33,3.87,0.36,64.0,36.0,64.0,0.0,247.06,6.66,40.84,0.18,0.08
34,56.13,0.0,100.0,0.0,100.0,0.0,403.16,7.58,37.87,0.2,0.12
35,35.27,0.11,89.0,11.0,89.0,0.0,329.74,8.2,42.63,0.27,0.12
